id,question_fr,sql,difficulty,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000056,Liste des communes dont le ratio dette/recettes (D001/RF01) dépasse 1.2 en 2024.,"SELECT d.city_name, CAST(er_d.value AS REAL) / CAST(er_r.value AS REAL) AS ratio FROM documents d JOIN extraction_results er_d ON d.document_id = er_d.document_id AND er_d.safir_field_id = 'D001' JOIN extraction_results er_r ON d.document_id = er_r.document_id AND er_r.safir_field_id = 'RF01' WHERE d.document_year = '2024' AND ratio > 1.2;",medium,"[""documents"", ""extraction_results""]","[""financial_health"", ""ratio_calculation""]",True,[],True,,False,29,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000057,Top 5 des communes avec les plus hautes recettes d'investissement (RI01) en 2023.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' ORDER BY recettes_investissement DESC LIMIT 5;",easy,"[""extraction_results"", ""documents""]","[""ranking"", ""revenue_analysis""]",True,[],True,,False,13,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000058,Évolution du montant total des investissements (DF011) entre 2023 et 2024 par type de budget.,"SELECT d.budget_type, d.document_year, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') GROUP BY d.budget_type, d.document_year ORDER BY d.document_year;",medium,"[""extraction_results"", ""documents""]","[""trend_analysis"", ""year_comparison""]",True,[],True,,False,16,4,3,399eb80b681126088f88edcbe363a7fc2777def8e24feafc03038dc544a20184
cand_000059,Quelles communes ont vu leurs dépenses de fonctionnement (DF01) augmenter de plus de 15% entre 2023 et 2024 ?,"WITH depenses_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS df01 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2023'), depenses_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS df01 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024') SELECT d.city_name, ((d2024.df01 - d2023.df01) / d2023.df01) * 100 AS evolution_pourcentage FROM documents d JOIN depenses_2023 d2023 ON d.siret = d2023.siret JOIN depenses_2024 d2024 ON d.siret = d2024.siret WHERE ((d2024.df01 - d2023.df01) / d2023.df01) > 0.15;",hard,"[""extraction_results"", ""documents""]","[""trend_analysis"", ""percentage_change""]",True,[],True,,False,13,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000060,Répartition du nombre de documents par type de masque et par année.,"SELECT mask, document_year, COUNT(*) AS nombre_documents FROM documents GROUP BY mask, document_year ORDER BY document_year;",easy,"[""documents""]","[""document_distribution"", ""categorization""]",True,[],True,,False,1,5,3,22334fa6344c21b2354687574bd230622d2490928a7f54777ac072664b62b350
cand_000061,Quel est le ratio moyen dépenses/investissements (DF01/DF011) par commune en 2024 ?,"SELECT d.city_name, AVG(CAST(er_df01.value AS REAL) / CAST(er_df011.value AS REAL)) AS ratio_moyen FROM documents d JOIN extraction_results er_df01 ON d.document_id = er_df01.document_id AND er_df01.safir_field_id = 'DF01' JOIN extraction_results er_df011 ON d.document_id = er_df011.document_id AND er_df011.safir_field_id = 'DF011' WHERE d.document_year = '2024' GROUP BY d.city_name;",medium,"[""documents"", ""extraction_results""]","[""financial_ratios"", ""aggregation""]",True,[],True,,False,13,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000062,Détecter les communes où les recettes de fonctionnement (RF01) sont inférieures à 80% des dépenses de fonctionnement (DF01) en 2024.,"SELECT d.city_name, CAST(er_rf.value AS REAL) AS recettes, CAST(er_df.value AS REAL) AS depenses FROM documents d JOIN extraction_results er_rf ON d.document_id = er_rf.document_id AND er_rf.safir_field_id = 'RF01' JOIN extraction_results er_df ON d.document_id = er_df.document_id AND er_df.safir_field_id = 'DF01' WHERE d.document_year = '2024' AND CAST(er_rf.value AS REAL) < 0.8 * CAST(er_df.value AS REAL);",medium,"[""documents"", ""extraction_results""]","[""anomaly_detection"", ""financial_health""]",True,[],True,,False,13,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000063,Comparaison des dettes moyennes (D001) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.budget_type;",easy,"[""extraction_results"", ""documents""]","[""debt_analysis"", ""comparison""]",True,[],True,,False,14,2,2,9b162ce44c361a7c0cca159800847f69edc42bf03195d41a52d519411f2a1c46
cand_000064,Top 10 des indicateurs financiers les plus fréquemment extraits avec succès en 2024.,"SELECT er.safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE d.document_year = '2024' AND s.code = 'SUCCESS' GROUP BY er.safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;",medium,"[""extraction_results"", ""documents"", ""states""]","[""extraction_quality"", ""frequency_analysis""]",True,[],True,,False,144,10,2,0f11896abfd686991d6e5992f17ad40378fb77da1f1a08e4324ff10fa7763e01
cand_000065,Quel pourcentage des documents présente des anomalies de validation pour la dette (D001) en 2024 ?,SELECT (COUNT(DISTINCT CASE WHEN er.message_error IS NOT NULL THEN d.document_id END) * 100.0 / COUNT(DISTINCT d.document_id)) AS pourcentage_anomalies FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,hard,"[""documents"", ""extraction_results""]","[""data_quality"", ""validation_analysis""]",True,[],True,,False,13,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000066,Montant total des investissements (DF011) par région (groupement par deux premiers chiffres du SIRET) en 2024.,"SELECT SUBSTR(d.siret,1,2) AS region, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY region;",medium,"[""extraction_results"", ""documents""]","[""regional_analysis"", ""aggregation""]",True,[],True,,False,14,3,2,b0cf8f1a55e3a83a0a7c543af48ed53cf9d90aefaca6960326a6e884b99445db
cand_000067,Quelles communes ont un ratio recettes/dettes (RF01/D001) inférieur à 0.8 en 2024 ?,"SELECT d.city_name, CAST(er_rf.value AS REAL) / CAST(er_d.value AS REAL) AS ratio FROM documents d JOIN extraction_results er_rf ON d.document_id = er_rf.document_id AND er_rf.safir_field_id = 'RF01' JOIN extraction_results er_d ON d.document_id = er_d.document_id AND er_d.safir_field_id = 'D001' WHERE d.document_year = '2024' AND ratio < 0.8;",medium,"[""documents"", ""extraction_results""]","[""financial_health"", ""ratio_analysis""]",True,[],True,,False,12,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000068,"Nombre de documents traités avec succès par format (PDF, scan, image) en 2023.","SELECT d.format, COUNT(*) AS documents_reussis FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2023' AND s.code = 'SUCCESS' GROUP BY d.format;",easy,"[""documents"", ""states""]","[""document_processing"", ""success_rate""]",True,[],True,,False,2,1,2,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000069,Classement des communes par niveau d'endettement (D001) décroissant en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' ORDER BY dette DESC;",easy,"[""extraction_results"", ""documents""]","[""debt_ranking"", ""ordering""]",True,[],True,,False,13,93,2,f725f905d48eaf6adca3785ff479aa7f6618112a6dd243b1629f6de86440e057
cand_000070,Détecter les communes où les dépenses totales dépassent 120% des recettes totales en 2024.,"SELECT d.city_name FROM documents d JOIN extraction_results er_dep ON d.document_id = er_dep.document_id AND er_dep.safir_field_id IN ('DF01','DF011') JOIN extraction_results er_rec ON d.document_id = er_rec.document_id AND er_rec.safir_field_id IN ('RF01','RI01') WHERE d.document_year = '2024' GROUP BY d.city_name HAVING SUM(CAST(er_dep.value AS REAL)) > 1.2 * SUM(CAST(er_rec.value AS REAL));",hard,"[""documents"", ""extraction_results""]","[""anomaly_detection"", ""financial_balance""]",True,[],True,,False,20,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000071,Évolution du nombre moyen de pages des documents entre 2023 et 2024.,"SELECT document_year, AVG(nb_pages) AS pages_moyennes FROM documents WHERE document_year IN ('2023','2024') GROUP BY document_year;",easy,"[""documents""]","[""document_metrics"", ""trend_analysis""]",True,[],True,,False,1,2,2,343d62b7e9c36de209e5d823434dac104ec71714b60fb7bd18d9d92c488dbf10
cand_000072,Quels indicateurs financiers présentent le plus fort taux d'erreurs d'extraction en 2024 ?,"SELECT er.safir_field_id, (COUNT(CASE WHEN s.code = 'ERROR' THEN 1 END) * 100.0 / COUNT(*)) AS taux_erreur FROM extraction_results er JOIN states s ON er.state_id = s.state_id JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY er.safir_field_id HAVING COUNT(*) > 10 ORDER BY taux_erreur DESC LIMIT 5;",hard,"[""extraction_results"", ""states"", ""documents""]","[""data_quality"", ""error_analysis""]",True,[],True,,False,90,5,2,96efccb8c600f9b0a80227ed0b1d62733c39dd4e8299fde49f0c92ddd987b666
cand_000073,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2023 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2023',easy,"[""extraction_results"", ""documents""]","[""depenses_fonctionnement"", ""agregation""]",True,[],True,,False,7,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000074,Combien de communes ont déclaré des recettes d'investissement (RI01) supérieures à 500 000 € en 2024 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2024' AND CAST(er.value AS REAL) > 500000,easy,"[""extraction_results"", ""documents""]","[""recettes_investissement"", ""seuil""]",True,[],True,,False,6,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000075,Quelles communes ont un ratio dette/recettes (D001/RF01) supérieur à 1.2 en 2024 ?,SELECT d.city_name FROM documents d JOIN extraction_results e1 ON d.document_id = e1.document_id JOIN extraction_results e2 ON d.document_id = e2.document_id WHERE d.document_year = '2024' AND e1.safir_field_id = 'D001' AND e2.safir_field_id = 'RF01' AND (CAST(e1.value AS REAL) / CAST(e2.value AS REAL)) > 1.2,medium,"[""documents"", ""extraction_results""]","[""ratio_dette_recettes"", ""seuil_risque""]",True,[],True,,False,20,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000076,Évolution du montant total des investissements (DF011) entre 2023 et 2024 par type de masque.,"SELECT d.mask, d.document_year, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') GROUP BY d.mask, d.document_year ORDER BY d.mask, d.document_year",medium,"[""extraction_results"", ""documents""]","[""evolution_temporelle"", ""investissements""]",True,[],True,,False,8,5,3,aa8715a19224559a2b2cca49bd2f232057461dc99e0686e75cf8c4c4034776a1
cand_000077,Quel est le montant total des recettes de fonctionnement (RF01) pour toutes les communes en 2023 ?,SELECT SUM(CAST(e.value AS REAL)) AS total_recettes_fonctionnement FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'RF01' AND d.document_year = '2023' AND e.value <> '',easy,"[""extraction_results"", ""documents""]","[""revenue_analysis"", ""aggregation""]",True,[],True,,False,7,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000078,Combien de communes ont déclaré des dépenses d'investissement (DF011) supérieures à 1 million d'euros en 2024 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'DF011' AND d.document_year = '2024' AND CAST(e.value AS REAL) > 1000000 AND e.value <> '',easy,"[""extraction_results"", ""documents""]","[""investment_analysis"", ""threshold""]",True,[],True,,False,8,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000079,Nombre de documents traités avec succès (état SUCCESS) en 2023.,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2023',easy,"[""documents"", ""states""]","[""success_rate"", ""count""]",True,[],True,,False,1,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000080,Quel pourcentage des documents 2024 sont des budgets annexes (BA) ?,SELECT (COUNT(CASE WHEN budget_type = 'BA' THEN 1 END) * 100.0 / COUNT(*)) AS pourcentage_ba FROM documents WHERE document_year = '2024',easy,"[""documents""]","[""budget_analysis"", ""percentage""]",True,[],True,,False,0,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000081,Comparaison des dépenses de fonctionnement (DF01) entre communes de plus de 100 000 habitants et les autres en 2024.,"SELECT CASE WHEN CAST(SUBSTR(d.siret, 1, 9) AS INTEGER) > 100000 THEN 'Grandes communes' ELSE 'Autres communes' END AS categorie, AVG(CAST(e.value AS REAL)) AS depenses_moyennes FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'DF01' AND d.document_year = '2024' AND e.value <> '' GROUP BY categorie",medium,"[""extraction_results"", ""documents""]","[""expense_comparison"", ""categorization""]",True,[],True,,False,7,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000082,Évolution du montant total des investissements (DF011) entre 2023 et 2024 par type de masque documentaire.,"SELECT d.mask, d.document_year, SUM(CAST(e.value AS REAL)) AS total_investissements FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') AND e.value <> '' GROUP BY d.mask, d.document_year ORDER BY d.mask, d.document_year",medium,"[""extraction_results"", ""documents""]","[""investment_trend"", ""year_comparison""]",True,[],True,,False,7,5,3,b61a840ba9bbe2a8bd4ad26d6cf7f620bff6c2d8065b117a88835696b18347a2
cand_000083,Quelles communes ont un ratio dette/recettes (D001/RF01) supérieur à 1.5 en 2024 ?,SELECT d.city_name FROM documents d JOIN extraction_results e1 ON d.document_id = e1.document_id JOIN extraction_results e2 ON d.document_id = e2.document_id WHERE d.document_year = '2024' AND e1.safir_field_id = 'D001' AND e2.safir_field_id = 'RF01' AND e1.value <> '' AND e2.value <> '' AND (CAST(e1.value AS REAL) / CAST(e2.value AS REAL)) > 1.5 GROUP BY d.city_name,medium,"[""documents"", ""extraction_results""]","[""debt_ratio"", ""anomaly_detection""]",True,[],True,,False,11,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000084,Répartition du nombre de pages des documents par type de budget et année.,"SELECT budget_type, document_year, AVG(nb_pages) AS pages_moyennes FROM documents GROUP BY budget_type, document_year",medium,"[""documents""]","[""document_analysis"", ""average""]",True,[],True,,False,1,4,3,8bce362c4f303def8858da375291d6059da1e7ac53e72bb2b7a59c28a2605f48
cand_000085,Quels sont les indicateurs financiers les plus fréquemment extraits avec des erreurs en 2024 ?,"SELECT e.safir_field_id, COUNT(*) AS nombre_erreurs FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2024' AND e.message_error IS NOT NULL AND e.message_error <> '' GROUP BY e.safir_field_id ORDER BY nombre_erreurs DESC LIMIT 5",medium,"[""extraction_results"", ""documents""]","[""data_quality"", ""error_analysis""]",True,[],True,,False,21,5,2,1f5b15b63dbd65655887f8b4fc1d54e889d908743ae1c3fa44920334be1930e3
cand_000086,Comparaison des recettes de fonctionnement (RF01) entre documents PDF et scans en 2024.,"SELECT d.format, AVG(CAST(e.value AS REAL)) AS recettes_moyennes FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE e.safir_field_id = 'RF01' AND d.document_year = '2024' AND d.format IN ('pdf','scan') AND e.value <> '' GROUP BY d.format",medium,"[""extraction_results"", ""documents""]","[""revenue_comparison"", ""format_analysis""]",True,[],True,,False,8,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000087,Quelles communes ont vu leurs dépenses de fonctionnement (DF01) augmenter de plus de 10% entre 2023 et 2024 ?,SELECT d2024.city_name FROM documents d2024 JOIN extraction_results e2024 ON d2024.document_id = e2024.document_id JOIN documents d2023 ON d2024.siret = d2023.siret JOIN extraction_results e2023 ON d2023.document_id = e2023.document_id WHERE d2024.document_year = '2024' AND d2023.document_year = '2023' AND e2024.safir_field_id = 'DF01' AND e2023.safir_field_id = 'DF01' AND e2024.value <> '' AND e2023.value <> '' AND (CAST(e2024.value AS REAL) - CAST(e2023.value AS REAL)) / CAST(e2023.value AS REAL) > 0.1,medium,"[""documents"", ""extraction_results""]","[""expense_growth"", ""year_comparison""]",True,[],True,,False,7,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000088,Taux de documents avec anomalies de validation pour la dette (D001) en 2024.,SELECT (COUNT(DISTINCT CASE WHEN e.message_error IS NOT NULL AND e.message_error <> '' THEN d.document_id END) * 100.0 / COUNT(DISTINCT d.document_id)) AS taux_anomalies FROM documents d LEFT JOIN extraction_results e ON d.document_id = e.document_id AND e.safir_field_id = 'D001' WHERE d.document_year = '2024',medium,"[""documents"", ""extraction_results""]","[""validation_analysis"", ""anomaly_rate""]",True,[],True,,False,9,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000089,Top 3 des règles de validation les plus fréquemment déclenchées pour les documents M57_CFU en 2024.,"SELECT v.definition, COUNT(*) AS nombre_declenchements FROM extraction_results e JOIN documents d ON e.document_id = d.document_id JOIN validation_rules v ON e.message_error LIKE '%' || v.validation_rule_id || '%' WHERE d.mask = 'M57_CFU' AND d.document_year = '2024' AND e.message_error IS NOT NULL GROUP BY v.definition ORDER BY nombre_declenchements DESC LIMIT 3",hard,"[""extraction_results"", ""documents"", ""validation_rules""]","[""validation_rules"", ""error_patterns""]",False,"[""runtime_timeout""]",False,interrupted,True,8000,0,0,
cand_000090,Communes où les dépenses totales dépassent 120% des recettes totales en 2024 (somme RF01 + RI01 vs DF01 + DF011).,"SELECT d.city_name FROM documents d JOIN (SELECT document_id, SUM(CASE safir_field_id WHEN 'RF01' THEN CAST(value AS REAL) WHEN 'RI01' THEN CAST(value AS REAL) ELSE 0 END) AS recettes_totales, SUM(CASE safir_field_id WHEN 'DF01' THEN CAST(value AS REAL) WHEN 'DF011' THEN CAST(value AS REAL) ELSE 0 END) AS depenses_totales FROM extraction_results WHERE safir_field_id IN ('RF01','RI01','DF01','DF011') AND value <> '' GROUP BY document_id) e ON d.document_id = e.document_id WHERE d.document_year = '2024' AND depenses_totales > 1.2 * recettes_totales",hard,"[""documents"", ""extraction_results""]","[""financial_balance"", ""anomaly_detection""]",True,[],True,,False,12,88,1,10fbc541bfd133746560a6884932c42a96a9cd9430d49a8f1c61eb4f1790936c
cand_000091,Évolution du ratio dette/recettes (D001/RF01) par commune entre 2023 et 2024.,"WITH ratios AS (SELECT d.siret, d.document_year, CAST(e1.value AS REAL) / CAST(e2.value AS REAL) AS ratio FROM documents d JOIN extraction_results e1 ON d.document_id = e1.document_id JOIN extraction_results e2 ON d.document_id = e2.document_id WHERE e1.safir_field_id = 'D001' AND e2.safir_field_id = 'RF01' AND e1.value <> '' AND e2.value <> '' AND d.document_year IN ('2023','2024')) SELECT siret, MAX(CASE document_year WHEN '2023' THEN ratio END) AS ratio_2023, MAX(CASE document_year WHEN '2024' THEN ratio END) AS ratio_2024 FROM ratios GROUP BY siret",hard,"[""documents"", ""extraction_results""]","[""debt_ratio"", ""trend_analysis""]",True,[],True,,False,10,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000092,Corrélation entre le nombre de pages des documents et le taux d'erreur d'extraction par commune en 2024.,"SELECT d.siret, d.nb_pages, COUNT(CASE WHEN e.message_error IS NOT NULL AND e.message_error <> '' THEN 1 END) * 1.0 / COUNT(*) AS taux_erreur FROM documents d LEFT JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2024' GROUP BY d.siret, d.nb_pages",hard,"[""documents"", ""extraction_results""]","[""data_quality"", ""correlation_analysis""]",True,[],True,,False,15,20,3,abd3657a1ad985cdc48212a145636c1f6473774edbc933dcb6d044b9c2abacaa
cand_000093,Répartition des documents par type de masque et année budgétaire.,"SELECT mask, document_year, COUNT(*) AS nombre_documents FROM documents GROUP BY mask, document_year;",easy,"[""documents""]","[""grouping"", ""distribution""]",True,[],True,,False,0,5,3,adf56183f98cfba45a8e3f4f23af987f41b2bdda8f4f87dba51197d71642052f
cand_000094,Quel est le taux de documents traités avec succès (état SUCCESS) en 2023 ?,SELECT (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2023')) AS taux_success FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2023';,easy,"[""documents"", ""states""]","[""percentage"", ""status_analysis""]",True,[],True,,False,0,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000095,Top 5 des communes par montant total d'investissement (DF011) en 2024.,"SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY total_investissement DESC LIMIT 5;",easy,"[""extraction_results"", ""documents""]","[""top_n"", ""aggregation""]",True,[],True,,False,6,5,2,19c333e046374cb4dc3860728e4896ad6d803c7868f6c89fd414efe294729db1
cand_000096,Nombre moyen de pages des documents par type de budget (BP/BA) en 2024.,"SELECT budget_type, AVG(nb_pages) AS pages_moyennes FROM documents WHERE document_year = '2024' GROUP BY budget_type;",easy,"[""documents""]","[""aggregation"", ""document_analysis""]",True,[],True,,False,0,2,2,7fb16d625d2cbc7c1a5841915cc4ff06d12c4d19070dbc3f10e93abae0337eae
cand_000097,Comparaison des recettes de fonctionnement (RF01) entre communes de moins de 10 000 habitants et les autres en 2024 (basé sur SIRET).,"SELECT CASE WHEN CAST(SUBSTR(d.siret, 10, 5) AS INTEGER) < 10000 THEN 'Petites communes' ELSE 'Grandes communes' END AS categorie, AVG(CAST(er.value AS REAL)) AS recettes_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' GROUP BY categorie;",medium,"[""extraction_results"", ""documents""]","[""categorization"", ""comparison""]",True,[],True,,False,6,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000098,Évolution du montant total des investissements (DF011) entre 2023 et 2024 par région (3 premiers chiffres SIRET).,"SELECT SUBSTR(d.siret, 1, 3) AS region, d.document_year, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') GROUP BY region, d.document_year ORDER BY region, d.document_year;",medium,"[""extraction_results"", ""documents""]","[""trend_analysis"", ""grouping""]",True,[],True,,False,6,18,3,908d5b6676ba23186ae61bed77731971b6584de61aaf1fba499d959c09dda16c
cand_000099,Communes où les dépenses de fonctionnement (DF01) dépassent les recettes de fonctionnement (RF01) en 2024.,"SELECT d.city_name FROM (SELECT d.document_id, MAX(CASE WHEN er.safir_field_id = 'DF01' THEN CAST(er.value AS REAL) END) AS depenses, MAX(CASE WHEN er.safir_field_id = 'RF01' THEN CAST(er.value AS REAL) END) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' AND er.safir_field_id IN ('DF01','RF01') GROUP BY d.document_id) AS sub JOIN documents d ON sub.document_id = d.document_id WHERE sub.depenses > sub.recettes GROUP BY d.city_name;",medium,"[""extraction_results"", ""documents""]","[""comparison"", ""anomaly_detection""]",True,[],True,,False,11,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000100,Taux de documents présentant des erreurs d'extraction pour la dette (D001) en 2024.,SELECT (COUNT(DISTINCT d.document_id) * 100.0 / (SELECT COUNT(DISTINCT document_id) FROM extraction_results WHERE safir_field_id = 'D001' AND document_year = '2024')) AS taux_erreur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND er.message_error IS NOT NULL AND er.message_error <> '';,medium,"[""extraction_results"", ""documents""]","[""error_analysis"", ""percentage""]",True,[],True,,False,14,1,1,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000101,Communes dont le ratio dette/recettes (D001/RF01) dépasse 1.5 en 2024.,"SELECT d.city_name FROM (SELECT d.document_id, MAX(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) END) AS dette, MAX(CASE WHEN er.safir_field_id = 'RF01' THEN CAST(er.value AS REAL) END) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' AND er.safir_field_id IN ('D001','RF01') GROUP BY d.document_id) AS sub JOIN documents d ON sub.document_id = d.document_id WHERE sub.dette / sub.recettes > 1.5 GROUP BY d.city_name;",medium,"[""extraction_results"", ""documents""]","[""ratio"", ""risk_analysis""]",True,[],True,,False,12,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000102,Évolution du nombre de documents traités par mois en 2024.,"SELECT STRFTIME('%Y-%m', created_at) AS mois, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY mois ORDER BY mois;",medium,"[""documents""]","[""trend_analysis"", ""temporal""]",True,[],True,,False,1,1,2,3d54fe9f6b45a62ac8b04c2fb4245523533487e19cbcd76e63703551078d6956
cand_000103,Corrélation entre le nombre de pages des documents et le nombre d'erreurs d'extraction en 2024.,"SELECT d.document_id, d.nb_pages, COUNT(er.result_id) AS nombre_erreurs FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id AND er.message_error IS NOT NULL AND er.message_error <> '' WHERE d.document_year = '2024' GROUP BY d.document_id;",hard,"[""documents"", ""extraction_results""]","[""correlation"", ""error_analysis""]",True,[],True,,False,16,108,3,b8b5193cae260acf9912df547779758e0d0e190ac16e6e0ea078cf718eee824d
