id,question_fr,sql,difficulty,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000067,"Quels sont les documents avec des avertissements mais pas d'erreurs en 2023, triés par nombre de pages décroissant ?","SELECT d.document_id, d.city_name, d.nb_pages FROM documents d WHERE d.document_year = '2023' AND d.warning_message IS NOT NULL AND d.error_message IS NULL ORDER BY d.nb_pages DESC;",medium,"[""documents""]","[""filter_combination"", ""year_filter"", ""sort""]",True,[],True,,False,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000068,Quel est le nombre total de documents en 2023 avec un état de succès ?,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2023',easy,"[""documents"", ""states""]","[""financial_analysis"", ""document_stats""]",True,[],True,,False,0,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000069,Quelle est la commune avec le plus de documents en 2024 ayant un état de succès ?,"SELECT d.city_name, COUNT(*) AS count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY count DESC LIMIT 1",medium,"[""documents"", ""states""]","[""financial_analysis"", ""commune_stats""]",True,[],True,,False,0,1,2,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000070,"Quelle est la répartition des formats de documents (pdf, scan, image) en 2023 ?","SELECT format, COUNT(*) FROM documents WHERE document_year = '2023' GROUP BY format",easy,"[""documents""]","[""document_stats"", ""format_analysis""]",True,[],True,,False,0,1,2,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000071,Quels sont les documents en 2023 avec des erreurs dans les champs de recettes ?,"SELECT d.document_id FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.safir_field_id IN ('Conso', 'D001') AND r.message_error IS NOT NULL AND d.document_year = '2023'",medium,"[""documents"", ""extraction_results""]","[""error_analysis"", ""financial_data""]",True,[],True,,False,1,32,1,1ba614731a7211282d8ca8f5ffc6b87df09c256236acd95b78cd004497947c91
cand_000072,"Quelle est la valeur totale du champ D002 pour les documents en 2024, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D002' AND d.document_year = '2024' AND r.message_error IS NULL,medium,"[""extraction_results"", ""documents""]","[""financial_data"", ""aggregation""]",True,[],True,,False,2,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000073,Quels sont les documents en 2023 avec des avertissements mais pas d'erreurs ?,SELECT d.document_id FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.message_warning IS NOT NULL AND r.message_error IS NULL AND d.document_year = '2023',medium,"[""documents"", ""extraction_results""]","[""error_analysis"", ""warning_analysis""]",True,[],True,,False,1,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000074,Quel est le nombre de documents avec des erreurs liées à la dette en 2024 et un nombre de pages supérieur à 100 ?,SELECT COUNT(*) FROM documents d WHERE d.document_year = '2024' AND d.nb_pages > 100 AND d.error_message LIKE '%dette%',medium,"[""documents""]","[""error_analysis"", ""document_stats""]",True,[],True,,False,0,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000075,"Quelle est la valeur totale du champ DF011 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'DF011' AND d.document_year = '2023' AND r.message_error IS NULL,medium,"[""extraction_results"", ""documents""]","[""financial_data"", ""aggregation""]",True,[],True,,False,2,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000076,Quels sont les documents en 2024 avec des erreurs d'extraction dans les champs de dépenses ?,"SELECT d.document_id FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.safir_field_id IN ('D001', 'D002') AND r.message_error IS NOT NULL AND d.document_year = '2024'",medium,"[""documents"", ""extraction_results""]","[""error_analysis"", ""financial_data""]",True,[],True,,False,6,186,1,62e8de3b3863eefa01d45f50e64734f265ce80ebbdcaf6f2a7d6682bc459d4b0
cand_000077,Quel est le nombre total de documents en 2024 avec un état de succès et un budget type BP ?,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.budget_type = 'BP' AND d.document_year = '2024',medium,"[""documents"", ""states""]","[""financial_analysis"", ""budget_type""]",True,[],True,,False,1,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000078,Quelle est la moyenne du nombre de pages par document pour les documents en 2024 avec un état de succès ?,SELECT AVG(nb_pages) FROM documents WHERE state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND document_year = '2024',medium,"[""documents"", ""states""]","[""document_stats"", ""financial_analysis""]",True,[],True,,False,13,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000079,Quels sont les documents en 2023 avec des avertissements sur les sections annexes ?,SELECT d.document_id FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.message_warning LIKE '%annexes%' AND d.document_year = '2023',medium,"[""documents"", ""extraction_results""]","[""warning_analysis"", ""financial_data""]",True,[],True,,False,1,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000080,"Quel est le nombre de documents avec des erreurs liées à la dette en 2024, regroupé par commune ?","SELECT d.city_name, COUNT(*) FROM documents d WHERE d.document_year = '2024' AND d.error_message LIKE '%dette%' GROUP BY d.city_name",medium,"[""documents""]","[""error_analysis"", ""commune_stats""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000081,Quels sont les documents en 2024 avec des erreurs d'extraction dans les champs de recettes et un nombre de pages supérieur à 200 ?,"SELECT d.document_id FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.safir_field_id IN ('Conso', 'D001') AND r.message_error IS NOT NULL AND d.nb_pages > 200 AND d.document_year = '2024'",hard,"[""documents"", ""extraction_results""]","[""error_analysis"", ""financial_data""]",True,[],True,,False,3,96,1,b53f743f3c5e3e6ca49fbc80ec64e67fdeffb632e5bd482f1dfe6bfc7fc1afb5
cand_000082,"Quel est le total des valeurs du champ D001 pour les documents en 2024, en excluant les documents avec erreurs, regroupé par commune ?","SELECT d.city_name, SUM(CAST(r.value AS REAL)) FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2024' AND r.message_error IS NULL GROUP BY d.city_name",hard,"[""documents"", ""extraction_results""]","[""financial_data"", ""commune_stats""]",True,[],True,,False,3,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000083,"Quels sont les documents en 2023 avec des avertissements mais pas d'erreurs, triés par nombre de pages décroissant ?","SELECT d.document_id, d.nb_pages FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.message_warning IS NOT NULL AND r.message_error IS NULL AND d.document_year = '2023' ORDER BY d.nb_pages DESC",hard,"[""documents"", ""extraction_results""]","[""warning_analysis"", ""document_stats""]",True,[],True,,False,3,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000084,Quel est le nombre total de documents en 2024 avec un état de succès ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS'),easy,"[""documents"", ""states""]","[""financial_analysis"", ""document_status""]",True,[],True,,False,13,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000085,Quelle est la moyenne du nombre de pages par document pour les documents en format scan en 2023 ?,SELECT AVG(nb_pages) FROM documents WHERE format = 'scan' AND document_year = '2023',easy,"[""documents""]","[""document_metrics"", ""format_analysis""]",True,[],True,,False,0,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000086,Quel est le pourcentage de documents avec succès en 2024 par type de budget (BP/BA) ?,"SELECT budget_type, (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024')) AS percentage FROM documents WHERE document_year = '2024' GROUP BY budget_type",medium,"[""documents""]","[""budget_type"", ""success_rate""]",True,[],True,,False,0,2,2,d5743239d922e79ed075189b3c4959addcb6c840cd752b1ad5757167b3cb4810
cand_000087,"Quel est le total des valeurs du champ D002 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D002' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2023' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS')),medium,"[""extraction_results"", ""documents"", ""states""]","[""financial_aggregation"", ""error_filtering""]",True,[],True,,False,14,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000088,Quels sont les documents en 2024 avec des erreurs d'extraction dans les champs de dépenses et un nombre de pages supérieur à 200 ?,SELECT d.document_id FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id LIKE 'D%' AND er.message_error IS NOT NULL AND d.nb_pages > 200 AND d.document_year = '2024',medium,"[""documents"", ""extraction_results""]","[""error_analysis"", ""expense_fields""]",True,[],True,,False,10,2581,1,ffd794b6b73fadb48c16bb4e500005a2a572fc6d55770d09ed82a47d67cf9456
cand_000089,"Quel est le total des valeurs du champ DF011 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'DF011' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2023' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS')),medium,"[""extraction_results"", ""documents"", ""states""]","[""financial_aggregation"", ""error_filtering""]",True,[],True,,False,14,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000090,Quel est le nombre de documents en format scan en 2024 ?,SELECT COUNT(*) FROM documents WHERE format = 'scan' AND document_year = '2024',easy,"[""documents""]","[""count"", ""filter"", ""document_format""]",True,[],True,,False,0,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000091,Quels sont les 5 communes avec le plus de documents en 2023 ?,"SELECT city_name, COUNT(*) AS nb_documents FROM documents WHERE document_year = '2023' GROUP BY city_name ORDER BY nb_documents DESC LIMIT 5",medium,"[""documents""]","[""group_by"", ""order_by"", ""limit"", ""city""]",True,[],True,,False,0,5,2,0ec2f5f5b6a3d7a3a37c1480948a5a86bdf22677a25830a9f78721cb3742d311
cand_000092,"Quels sont les documents avec des avertissements mais pas d'erreurs en 2024, triés par nombre de pages décroissant ?","SELECT document_id, nb_pages FROM documents WHERE document_year = '2024' AND warning_message IS NOT NULL AND error_message IS NULL ORDER BY nb_pages DESC",medium,"[""documents""]","[""filter"", ""order_by"", ""warning"", ""error""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000093,"Quel est le total des valeurs du champ D001 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D001' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2023' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS')),medium,"[""extraction_results"", ""documents"", ""states""]","[""sum"", ""filter"", ""field_value"", ""state""]",True,[],True,,False,13,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000094,Quels sont les documents avec des avertissements sur les sections annexes en 2023 ?,SELECT document_id FROM documents WHERE document_year = '2023' AND warning_message LIKE '%sections annexes%',medium,"[""documents""]","[""filter"", ""text_search"", ""warning""]",True,[],True,,False,0,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000095,"Quelle est la distribution des types de budget (BP/BA) en 2024, regroupée par commune ?","SELECT city_name, budget_type, COUNT(*) AS nb_documents FROM documents WHERE document_year = '2024' GROUP BY city_name, budget_type",medium,"[""documents""]","[""group_by"", ""distribution"", ""budget_type"", ""city""]",True,[],True,,False,0,20,3,7cfcde17b3ce65048feaa8ae09018b366627677137da91e2662b084c5a066c39
cand_000096,Quels sont les documents en 2024 avec des erreurs d'extraction dans les champs de dépenses et un nombre de pages supérieur à 100 ?,"SELECT document_id, nb_pages FROM documents WHERE document_year = '2024' AND document_id IN (SELECT document_id FROM extraction_results WHERE safir_field_id IN ('Depenses', 'D001') AND message_error IS NOT NULL) AND nb_pages > 100",hard,"[""documents"", ""extraction_results""]","[""filter"", ""join"", ""error"", ""field_value""]",True,[],True,,False,3,76,2,520513e351469e848ba15ebbe3663fd5cea523e71eb3d8232fdab8097e667722
cand_000097,Quelle est la commune avec le plus de documents en 2023 ayant un état de succès ?,SELECT city_name FROM documents WHERE document_year = '2023' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY city_name ORDER BY COUNT(*) DESC LIMIT 1,medium,"[""documents"", ""states""]","[""group_by"", ""order_by"", ""limit"", ""city""]",True,[],True,,False,12,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000098,"Quelle est la distribution des formats de documents (pdf, scan, image) en 2023 ?","SELECT format, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY format",easy,"[""documents""]","[""format_distribution"", ""document_stats""]",True,[],True,,False,0,1,2,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000099,"Quel est le total des valeurs du champ D002 pour les documents en 2024, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D002' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS')),hard,"[""extraction_results"", ""documents"", ""states""]","[""field_value"", ""error_exclusion""]",True,[],True,,False,17,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000100,Quels sont les documents en 2023 avec des erreurs d'extraction dans les champs de recettes ?,SELECT document_id FROM documents WHERE document_year = '2023' AND error_message LIKE '%recettes%';,medium,"[""documents""]","[""error_analysis"", ""yearly_analysis"", ""financial_field""]",True,[],True,,False,0,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000101,Quel est le nombre de documents avec des erreurs liées à la dette en 2023 et un nombre de pages supérieur à 100 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2023' AND error_message LIKE '%dette%' AND nb_pages > 100;,medium,"[""documents""]","[""error_analysis"", ""page_count"", ""yearly_analysis""]",True,[],True,,False,0,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000102,Quels sont les 5 communes avec le plus de documents en 2024 ayant un état de succès ?,"SELECT city_name, COUNT(*) AS nb_docs FROM documents WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY city_name ORDER BY nb_docs DESC LIMIT 5",medium,"[""documents"", ""states""]","[""municipal_analysis"", ""document_distribution""]",True,[],True,,False,12,5,2,0573ec957695048991f4722094d7caf04a3baa001d0e82032e0b01a61997f399
cand_000103,Quel est le nombre de documents avec des erreurs liées à la dette en 2024 et un nombre de pages supérieur à 200 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND error_message LIKE '%dette%' AND nb_pages > 200 AND state_id IN (SELECT state_id FROM states WHERE code = 'ERROR'),hard,"[""documents"", ""states""]","[""error_analysis"", ""page_filtering""]",True,[],True,,False,7,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000104,Quel est le taux de documents en erreur en 2023 par commune ?,"SELECT d.city_name, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2023') AS error_rate FROM documents d WHERE d.document_year = '2023' AND d.state_id IN (SELECT state_id FROM states WHERE code IN ('ERROR', 'REJECTED')) GROUP BY d.city_name ORDER BY error_rate DESC;",medium,"[""documents"", ""states""]","[""error_rate"", ""commune"", ""year""]",True,[],True,,False,8,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000105,Quel est le nombre moyen de pages par document en 2024 pour les documents en format scan ?,SELECT AVG(nb_pages) AS avg_pages FROM documents WHERE document_year = '2024' AND format = 'scan';,easy,"[""documents""]","[""average"", ""pages"", ""format""]",True,[],True,,False,0,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000106,Quelles sont les 5 communes avec le plus de documents en 2023 ayant un état de succès ?,"SELECT city_name, COUNT(*) AS success_count FROM documents WHERE document_year = '2023' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY city_name ORDER BY success_count DESC LIMIT 5;",medium,"[""documents"", ""states""]","[""top_communes"", ""success"", ""year""]",True,[],True,,False,12,5,2,ad73c62afa5329a1edd05ca83694c1d7c064182276ffb55af12e25ff6472ac59
cand_000107,"Quelle est la distribution des formats de documents (pdf, scan, image) en 2024 ?","SELECT format, COUNT(*) AS format_count FROM documents WHERE document_year = '2024' GROUP BY format;",easy,"[""documents""]","[""distribution"", ""format"", ""year""]",True,[],True,,False,0,2,2,b5c2d0ca23338fc7c5de2b04d27f06eb97b1e8c753896407739f7651f3eb6f52
cand_000108,"Quelle est la valeur moyenne du champ D001 pour les documents en 2024, regroupée par commune et type de budget ?","SELECT d.city_name, d.budget_type, AVG(CAST(er.value AS REAL)) AS avg_value FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' GROUP BY d.city_name, d.budget_type",medium,"[""documents"", ""extraction_results""]","[""financial_aggregates"", ""field_analysis""]",True,[],True,,False,3,20,3,64cbe404d4c825e530bc0696c90669d8235d343505743f0ba137ea81a0c64660
cand_000109,"Quels sont les documents en 2023 avec des erreurs dans les champs de recettes, un nombre de pages supérieur à 200 et un état de succès ?","SELECT d.document_id, d.city_name, d.nb_pages FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2023' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND er.safir_field_id IN ('Conso', 'Recettes') AND er.message_error IS NOT NULL AND d.nb_pages > 200",hard,"[""documents"", ""extraction_results"", ""states""]","[""anomaly_detection"", ""error_analysis""]",True,[],True,,False,13,10,3,aba72e6556f6a207a1dd0a9349d97fde22a4d51621d034dc7a546173ebfdfe87
cand_000110,Quel est le nombre moyen de pages par document en 2023 pour les documents en format scan ?,SELECT AVG(nb_pages) AS avg_pages FROM documents WHERE document_year = '2023' AND format = 'scan',easy,"[""documents""]","[""document_stats"", ""format_analysis""]",True,[],True,,False,0,1,1,52667a7a891300ed684f58519513f055b926e050ec59e2eed63e41571e15ed5b
cand_000111,"Quels sont les documents en 2024 avec des avertissements mais pas d'erreurs, triés par nombre de pages décroissant ?","SELECT d.document_id, d.nb_pages FROM documents d WHERE d.document_year = '2024' AND d.warning_message IS NOT NULL AND d.error_message IS NULL ORDER BY d.nb_pages DESC",medium,"[""documents""]","[""warning_analysis"", ""document_status""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000112,"Quelle est la distribution des types de budget (BP/BA) en 2023, regroupée par commune ?","SELECT city_name, budget_type, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY city_name, budget_type",medium,"[""documents""]","[""budget_type"", ""commune_analysis""]",True,[],True,,False,0,6,3,1ec4cbde23c50fd378f8c56de989d6eec2f3d5889a367cfaf957b6b714cbc006
cand_000113,"Quel est le total des valeurs du champ D002 pour les documents en 2024, en excluant les documents avec erreurs, regroupé par commune ?","SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D002' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.city_name",hard,"[""documents"", ""extraction_results"", ""states""]","[""financial_aggregates"", ""commune_analysis""]",True,[],True,,False,17,18,2,a6ae1e6ed200ccb7ef8f1b5c6a2c870b7d531b2f90a42ce1ad397f8976ba1f43
cand_000114,Quels sont les documents en 2023 avec des erreurs dans les champs de recettes et un nombre de pages supérieur à 100 ?,"SELECT d.document_id, d.nb_pages FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2023' AND er.safir_field_id IN ('Recettes', 'Conso') AND er.message_error IS NOT NULL AND d.nb_pages > 100",hard,"[""documents"", ""extraction_results""]","[""error_analysis"", ""revenue_fields""]",True,[],True,,False,1,15,2,125ef70989e99c17fa4aa2a188bff29e05a36e91763bd037dac1f77c5336a780
cand_000115,"Quelle est la valeur moyenne du champ D001 pour les documents en 2024, regroupée par type de budget ?","SELECT er.safir_field_id, d.budget_type, AVG(CAST(er.value AS REAL)) AS avg_value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY er.safir_field_id, d.budget_type;",medium,"[""extraction_results"", ""documents"", ""states""]","[""financial_analysis"", ""budget_structure"", ""aggregation""]",True,[],True,,False,17,2,3,d5ea0e1ed4792c48369b1e4dee4c9384db486c044fdf9b7baec42af2a4b512d9
cand_000116,Quels sont les documents en 2024 avec des erreurs liées à la dette et un nombre de pages supérieur à 200 ?,SELECT d.* FROM documents d WHERE d.document_year = '2024' AND d.error_message LIKE '%dette%' AND d.nb_pages > 200;,medium,"[""documents""]","[""financial_analysis"", ""error_analysis"", ""document_filtering""]",True,[],True,,False,0,0,13,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000117,Quelle est la répartition des types de budget (BP/BA) en 2024 ?,"SELECT budget_type, COUNT(*) FROM documents WHERE document_year = '2024' GROUP BY budget_type",easy,"[""documents""]","[""budget_analysis"", ""document_stats""]",True,[],True,,False,0,2,2,18e079369be85daf3d978debd4b90f37cefa1caa9e4f7f62192eaff9349065c3
cand_000118,Quel est le nombre total de documents en 2023 avec un état de succès et un budget type BP ?,SELECT COUNT(*) FROM documents WHERE document_year = '2023' AND budget_type = 'BP' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS'),medium,"[""documents"", ""states""]","[""budget_analysis"", ""state_analysis""]",True,[],True,,False,12,1,1,4b7867c84862a424ee55c9c31ca833ae0cbf24c82245d6b3755622aa822c1903
cand_000119,"Quels sont les documents en 2024 avec des erreurs d'extraction dans les champs de dépenses, triés par nombre de pages décroissant ?","SELECT d.* FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id IN ('D001', 'D002') AND er.message_error IS NOT NULL ORDER BY d.nb_pages DESC",medium,"[""documents"", ""extraction_results""]","[""error_analysis"", ""financial_fields""]",True,[],True,,False,5,186,13,d29a83497becf6d483bb7d15747803445ed018dc6976916cc939c32a44281ab4
cand_000120,Quels sont les documents en 2023 avec des avertissements sur les sections annexes et un budget type BA ?,SELECT * FROM documents WHERE document_year = '2023' AND warning_message LIKE '%sections annexes%' AND budget_type = 'BA',medium,"[""documents""]","[""warning_analysis"", ""budget_filter""]",True,[],True,,False,0,0,13,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000121,"Quel est le nombre de documents avec des erreurs liées à la dette en 2023, regroupé par commune ?","SELECT city_name, COUNT(*) AS count FROM documents WHERE document_year = '2023' AND error_message LIKE '%dette%' GROUP BY city_name",medium,"[""documents""]","[""error_analysis"", ""city_comparison""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000122,Quels sont les 5 communes avec le plus de documents en 2023 ayant un état de succès ?,"SELECT city_name, COUNT(*) AS count FROM documents WHERE document_year = '2023' AND state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY city_name ORDER BY count DESC LIMIT 5",medium,"[""documents"", ""states""]","[""top_communes"", ""year_filter"", ""state_filter"", ""grouping""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000123,"Quels sont les documents en 2024 avec des erreurs liées à la dette, regroupés par commune ?","SELECT city_name, COUNT(*) AS error_count FROM documents WHERE document_year = '2024' AND error_message LIKE '%dette%' GROUP BY city_name ORDER BY error_count DESC",hard,"[""documents""]","[""error_analysis"", ""debt_filter"", ""commune_grouping""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000124,Quel est le taux de documents en erreur en 2024 par commune ?,"SELECT d.city_name, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS error_rate_percentage FROM documents d WHERE d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code IN ('ERROR', 'REJECTED')) GROUP BY d.city_name ORDER BY error_rate_percentage DESC;",medium,"[""documents"", ""states""]","[""financial_analysis"", ""error_rate"", ""commune""]",True,[],True,,False,8,7,2,cf9208881e8c0f317becce6a315b40c99b138496cf823df26a6bd97cb500ca16
cand_000125,Quels sont les documents en 2024 avec des avertissements sur les sections annexes ?,SELECT d.document_id FROM documents d WHERE d.document_year = '2024' AND d.warning_message LIKE '%sections annexes%';,medium,"[""documents""]","[""financial_analysis"", ""warning_check"", ""sections""]",True,[],True,,False,0,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000126,Quel est le nombre de documents en 2024 avec un état de succès et un budget type BP ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND budget_type = 'BP';,easy,"[""documents"", ""states""]","[""count"", ""filter"", ""state"", ""budget_type""]",True,[],True,,False,13,1,1,4b7867c84862a424ee55c9c31ca833ae0cbf24c82245d6b3755622aa822c1903
cand_000127,Quels sont les documents en 2024 avec des erreurs d'extraction dans les champs de recettes et un nombre de pages supérieur à 100 ?,"SELECT d.document_id, d.city_name, d.nb_pages FROM documents d WHERE d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'ERROR') AND d.nb_pages > 100 AND d.warning_message LIKE '%recettes%';",hard,"[""documents"", ""states""]","[""filter"", ""error"", ""pages"", ""text_search""]",True,[],True,,False,7,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000128,"Quel est le total des valeurs du champ D001 pour les documents en 2023, en excluant les documents avec erreurs, regroupé par commune ?","SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE d.document_year = '2023' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND r.safir_field_id = 'D001' GROUP BY d.city_name;",medium,"[""documents"", ""extraction_results"", ""states""]","[""sum"", ""group_by"", ""field"", ""state""]",True,[],True,,False,14,6,2,f6d702d3ca2e796ab14025654ccfbd04f119da4a96117c14b1c284f8de348a0b
