,user_question,gold_sql,generated_sql,code_quality_score_gen,code_quality_score_gold,relevance_gen,relevance_gold,logic_gen,logic_gold,fit_with_gold,reasoning_quality_gen,reasoning_gen_result,reasoning_gold_result,reasoning_quality_gold
29,Répartition des indicateurs financiers les plus fréquemment extraits en 2024.,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;","SELECT 
    safir_field_id, 
    COUNT(*) AS frequency
FROM 
    extraction_results
WHERE 
    document_year = '2024' AND state_id = 'SUCCESS'
GROUP BY 
    safir_field_id
ORDER BY 
    frequency DESC",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle utilise 'document_year' et 'state_id' directement dans la table extraction_results, mais ces colonnes n'existent pas dans cette table selon le schéma. Pour obtenir l'année du document et l'état, il faut joindre avec la table documents. De plus, la sélection manque de contexte (comme le nom de la ville ou le type de budget) et les alias ne sont pas en français.","The generated query contains a critical error by referencing 'document_year' column in extraction_results table where it doesn't exist, causing execution failure. It also incorrectly filters by state_id='SUCCESS' which isn't necessary for counting extraction frequencies.","The gold query correctly identifies documents from 2024 via the documents table and counts extraction results per safir_field_id, providing a valid answer to the question about most frequently extracted financial indicators in 2024.","The SQL logic is correct as it filters for 2024 documents via a subquery and counts extractions per safir_field_id, but it lacks context like city names, budget types, and French aliases, making the output incomplete for a human user."
30,Taux d'échec d'extraction par type de document (mask) en 2024.,"SELECT d.mask, (COUNT(*) FILTER (WHERE s.code = 'ERROR') * 100.0 / COUNT(*)) AS taux_echec FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask;","SELECT 
    documents.mask, 
    SUM(CASE WHEN extraction_results.message_error IS NOT NULL THEN 1 ELSE 0 END) AS failed_count, 
    COUNT(*) AS total_count, 
    CAST(SUM(CASE WHEN extraction_results.message_error IS NOT NULL THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) AS failure_rate
FROM 
    documents
JOIN 
    extraction_runs ON documents.document_id = extraction_runs.document_id
LEFT JOIN 
    extraction_results ON extraction_runs.run_id = extraction_results.run_id AND extraction_results.state_id = 'ERROR'
WHERE 
    documents.document_year = '2024'
GROUP BY 
    documents.mask",0.0,0.0,0,1,0,1,0,"The SQL logic is incorrect because it misinterprets the failure condition. The user request asks for 'taux d'échec d'extraction' (extraction failure rate), which should be based on extraction results with errors (message_error IS NOT NULL), but the query incorrectly filters extraction_results.state_id = 'ERROR' in the LEFT JOIN condition, which excludes non-error results and distorts the failure rate calculation. Additionally, the query lacks French aliases, doesn't filter by document_year correctly (should be '2024' as text), and doesn't provide sufficient context in the output.","The generated query incorrectly calculates extraction failure rate by checking extraction_results.message_error instead of document state, resulting in 0% failure rates that don't match the gold standard. It also has logical flaws in JOIN conditions and state filtering.","The gold query correctly calculates document-level extraction failure rates by joining documents with states and filtering for ERROR state, providing accurate failure percentages per mask type for 2024 documents.","La logique est incorrecte car la requête utilise le statut du document (documents.state_id) au lieu du statut d'extraction (extraction_results.state_id). La demande concerne le taux d'échec d'extraction, qui doit être calculé à partir des résultats d'extraction (extraction_results) avec le code 'ERROR', pas des documents. De plus, la requête manque des jointures nécessaires avec extraction_runs et extraction_results, et ne filtre pas correctement les données d'extraction pour 2024. L'alias 'taux_echec' est en français, ce qui est correct."
31,Montant total des investissements (DF011) par région (groupement de communes) en 2024.,"SELECT CASE WHEN d.city_name LIKE '%AGGLOMERATION%' THEN 'Agglomération' WHEN d.city_name LIKE '%METROPOLE%' THEN 'Métropole' ELSE 'Commune' END AS type_entite, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY type_entite;","SELECT 
    SUM(CAST(REPLACE(value, ',', '') AS REAL)) AS total_investments,
    city_name AS region
FROM 
    extraction_results
JOIN 
    documents ON extraction_results.document_id = documents.document_id
WHERE 
    safir_field_id = 'DF011' 
    AND document_year = '2024'
GROUP BY 
    city_name",0.0,0.0,0,1,0,1,0,"La requête est incorrecte car elle utilise 'city_name' comme région, mais 'city_name' représente le nom de la commune, pas une région ou un groupement de communes. Le schéma ne contient pas de colonne pour les régions. De plus, elle ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les données budgétaires françaises, et les alias ne sont pas en français ('total_investments' au lieu de 'montant_total').","The generated query fails to answer the question about investments by region (groupement de communes) because it groups by individual city_name instead of aggregating communes into regional groups, and it incorrectly assumes numeric formatting issues with commas that aren't present in the schema. The execution result shows individual communes rather than regional totals.","The gold query correctly answers the question by grouping communes into regional categories (Agglomération, Métropole, Commune) based on city_name patterns and summing DF011 values for 2024, producing valid regional investment totals that match the expected financial analysis.","La requête est incorrecte car elle ne répond pas à la demande de l'utilisateur. L'utilisateur demande le montant total des investissements (DF011) par région (groupement de communes) en 2024, mais la requête groupe par type d'entité (Agglomération/Métropole/Commune) dérivé de city_name, ce qui ne correspond pas à la notion de région. De plus, la requête ne filtre pas par budget_type (BP ou BA) et ne sélectionne pas les champs de contexte nécessaires comme le nom de la région ou le SIRET. Les alias sont en français mais insuffisants pour la compréhension."
32,Quels indicateurs financiers n'ont jamais été extraits avec erreur en 2024 ?,SELECT DISTINCT safir_field_id FROM extraction_results WHERE safir_field_id NOT IN (SELECT safir_field_id FROM extraction_results WHERE message_error != '' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024');,"SELECT DISTINCT fr.safir_field_id
FROM field_rules fr
LEFT JOIN extraction_results er ON fr.safir_field_id = er.safir_field_id AND er.message_error IS NOT NULL AND strftime('%Y', er.created_at) = '2024'
WHERE er.result_id IS NULL",0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête ne filtre pas par année de document (document_year = '2024') comme spécifié dans la demande française. Elle utilise er.created_at à la place, ce qui ne garantit pas que les documents sont de 2024. De plus, elle ne joint pas avec la table documents pour vérifier le budget_type ou d'autres filtres contextuels, et les alias ne sont pas en français. La sélection manque de contexte (noms de champs, types de budget) pour une compréhension humaine.","The generated query incorrectly filters by creation year instead of document year, and its LEFT JOIN logic fails to properly identify indicators never extracted with error in 2024. The result shows indicators that might not exist in 2024 documents at all, not those successfully extracted without errors.",The gold query correctly identifies that no financial indicators were extracted without any errors in 2024 by checking for indicators where no error messages exist in 2024 documents. The empty result accurately reflects the data condition.,"La logique est incorrecte car la requête ne filtre pas correctement les erreurs d'extraction. Elle utilise 'message_error != ''' pour identifier les erreurs, mais selon le schéma, 'message_error' est un champ JSON textuel qui peut être NULL ou contenir du JSON vide ('{}'), pas seulement une chaîne vide. De plus, elle ne sélectionne que 'safir_field_id' sans contexte (noms de communes, années, types de budget), ce qui rend les résultats incompréhensibles. Les alias sont absents, donc aucun n'est en français. La requête ne répond pas adéquatement à la demande de trouver les indicateurs financiers jamais extraits avec erreur en 2024."
33,Comparaison des dépenses de fonctionnement (DF01) entre budgets principaux (BP) et annexes (BA) en 2024.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT 
    d.budget_type AS budget_type,
    SUM(CAST(REPLACE(er.value, ',', '') AS REAL)) AS total_expenses
FROM 
    documents d
JOIN 
    extraction_results er ON d.document_id = er.document_id
WHERE 
    d.document_year = '2024' 
    AND d.safir_field_id = 'DF01'
GROUP BY 
    d.budget_type",0.0,1.5,0,0,0,1,0,"La requête est incorrecte car elle utilise 'd.safir_field_id' dans la clause WHERE, mais la colonne 'safir_field_id' n'existe pas dans la table 'documents'. Elle se trouve dans 'extraction_results'. De plus, la requête ne filtre pas par 'budget_type' (BP/BA) comme demandé, et les alias ne sont pas en français. Elle manque aussi de contexte comme les noms de communes.","The generated query has a syntax error (referencing d.safir_field_id which doesn't exist in documents table) and results in an execution error, making it irrelevant and logically unsound. It attempts to sum expenses but fails due to incorrect column reference.","The gold query is logically sound, correctly joining tables and filtering for DF01 in 2024, but returns an empty result, indicating no matching data exists, so it doesn't answer the question about actual expenses.","The SQL logic is correct: it properly joins extraction_results and documents, filters for safir_field_id='DF01' and document_year='2024', groups by budget_type, and calculates average values. However, it lacks essential context like city_name and document_year in the output, making results ambiguous. Aliases are not in French as required (e.g., 'depenses_moyennes' is French, but 'budget_type' should be aliased)."
34,Quelles communes ont vu leur dette (D001) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d2024.siret, d2023.valeur AS dette_2023, d2024.valeur AS dette_2024 FROM dette_2024 d2024 JOIN dette_2023 d2023 ON d2024.siret = d2023.siret WHERE (d2024.valeur - d2023.valeur) / d2023.valeur > 0.1;","SELECT d.city_name
FROM documents d
JOIN extraction_results er ON d.document_id = er.document_id AND er.safir_field_id = 'D001'
WHERE d.document_year = '2023' AND er.value IS NOT NULL
AND EXISTS (
    SELECT 1
    FROM documents d2
    JOIN extraction_results er2 ON d2.document_id = er2.document_id AND er2.safir_field_id = 'D001'
    WHERE d2.document_year = '2024' AND er2.value IS NOT NULL
    AND CAST(er2.value AS REAL) > CAST(er.value AS REAL) * 1.1
)",0.0,1.5,0,0,0,1,0,"The SQL logic is incorrect because it fails to properly correlate the 2023 and 2024 debt values for the same commune. The EXISTS subquery doesn't link d2.city_name to d.city_name, so it compares unrelated communes. It also lacks budget_type filtering (BP/BA) which is critical for French budget analysis. The selection only includes city_name without showing actual debt values or percentage increase, making it incomplete. No French aliases are used.","The generated query has a logic error: it doesn't properly join the 2023 and 2024 data for the same commune, resulting in incorrect matches and duplicate rows. It also fails to filter by SIRET to ensure same-entity comparison, leading to irrelevant results.","The gold query is logically sound with proper CTEs for each year and a correct join on SIRET, but returns an empty result, suggesting no communes meet the 10% debt increase criteria in the dataset.","The SQL logic correctly identifies communes with D001 debt increasing >10% between 2023-2024 by joining extraction_results with documents on document_id, filtering by safir_field_id='D001' and document_year. However, it lacks city_name for human readability and uses English aliases instead of French. The selection includes only siret and values, missing budget_type context which is important for French public finance analysis."
35,Quels ensembles de règles (ruleset) incluent des validations pour la dette (D001) et les investissements (DF011) ?,SELECT DISTINCT vr.ruleset_id FROM validation_rules vr WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%';,"SELECT DISTINCT r.ruleset_id, r.description
FROM validation_rules vr
JOIN rulesets r ON vr.ruleset_id = r.ruleset_id
WHERE vr.safir_field_id_list LIKE '%D001%' OR vr.safir_field_id_list LIKE '%DF011%'",0.0,0.0,0,0,1,1,0,"La requête est incorrecte car elle utilise une condition LIKE sur la colonne safir_field_id_list qui contient un tableau JSON, ce qui ne correspond pas au schéma. De plus, elle ne filtre pas par les champs spécifiques D001 et DF011 de manière appropriée, et les alias ne sont pas en français. La logique devrait rechercher dans le tableau JSON plutôt que d'utiliser LIKE.","The generated query returns rulesets that include EITHER D001 OR DF011, not BOTH as required by the question. While the query is logically sound and executes without errors, it does not correctly answer the user's question about rulesets containing both validations.","The gold query correctly searches for rulesets containing BOTH D001 AND DF011 in their safir_field_id_list, but returns an empty result, indicating no such rulesets exist in the database. The query logic is sound and properly addresses the question's requirement.","La logique est incorrecte car la requête utilise 'safir_field_id_list' comme une chaîne de texte avec LIKE, mais selon le schéma, cette colonne est un tableau JSON stocké sous forme de texte. Elle devrait être analysée avec des fonctions JSON. De plus, la requête ne sélectionne que 'ruleset_id' sans contexte supplémentaire (comme la description), et les alias ne sont pas en français. Elle ne répond pas complètement à la demande de l'utilisateur qui cherche des ensembles de règles incluant des validations pour D001 et DF011, car elle ne gère pas correctement la structure JSON."
36,Taux de complétude par indicateur financier (pourcentage de valeurs non vides) en 2024.,"SELECT safir_field_id, (COUNT(*) FILTER (WHERE value != '') * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY taux_remplissage DESC;","SELECT 
    fr.safir_field_id, 
    CAST(SUM(CASE WHEN er.value IS NOT NULL AND er.value!= '' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(er.result_id) AS completion_rate
FROM 
    extraction_results er
JOIN 
    field_rules fr ON er.safir_field_id = fr.safir_field_id
WHERE 
    strftime('%Y', er.created_at) = '2024'
GROUP BY 
    fr.safir_field_id",0.0,2.0,0,1,0,1,0,"La logique est incorrecte car la requête filtre sur 'er.created_at' (date de création du résultat) au lieu de 'document_year' (année budgétaire) comme spécifié dans la demande française. Elle ne sélectionne pas les champs contextuels nécessaires (noms de communes, types de budget), utilise des alias anglais, et ne tient pas compte des filtres pertinents comme 'budget_type' ou 'mask' pour le contexte SFIL.","The generated query incorrectly filters by created_at year instead of document_year, resulting in an empty result and failing to answer the financial completeness question for 2024. The JOIN with field_rules is unnecessary and could cause missing data if extraction_results exist without matching rules.","The gold query correctly filters documents by document_year=2024 and calculates completion rates per financial indicator, providing relevant results that answer the user's question about 2024 financial data completeness.","La logique est correcte : la requête filtre les documents de 2024 via une sous-requête, calcule le pourcentage de valeurs non vides par safir_field_id, et utilise un alias français. Cependant, elle manque de contexte (noms de communes, types de budget, masques) pour interpréter les résultats sans consulter d'autres tables."
37,Détection des anomalies : communes où les dépenses (DF01) dépassent 150% des recettes (RF01) en 2024.,"SELECT dep.document_id, dep.value AS depenses, rec.value AS recettes FROM (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'DF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) dep JOIN (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'RF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) rec ON dep.document_id = rec.document_id WHERE dep.value > rec.value * 1.5;","SELECT d.city_name
FROM documents d
JOIN extraction_results er_df01 ON d.document_id = er_df01.document_id AND er_df01.safir_field_id = 'DF01'
JOIN extraction_results er_rf01 ON d.document_id = er_rf01.document_id AND er_rf01.safir_field_id = 'RF01'
WHERE d.document_year = '2024' AND CAST(er_df01.value AS REAL) > 1.5 * CAST(er_rf01.value AS REAL)",1.5,1.0,1,1,1,1,1,"The SQL logic is correct: it properly joins documents with extraction_results for DF01 and RF01 fields, filters for 2024, and compares values with the 150% threshold. However, it lacks context like budget_type and document_year in the output, and uses English aliases instead of French, making it incomplete and poorly named for a French user.","The generated query correctly identifies communes where DF01 expenses exceed 150% of RF01 revenues in 2024, using proper joins and casting for numeric comparison, resulting in an empty set which is consistent with the gold result.","The gold query accurately computes the anomaly detection by filtering for 2024 documents and comparing DF01 and RF01 values with the 150% threshold, yielding an empty result that correctly answers the user's question.","The SQL logic correctly identifies communes where DF01 exceeds 150% of RF01 in 2024 by joining extraction results for these fields and applying the condition. However, it fails to include essential context like city_name, document_year, and budget_type, making results uninterpretable. Aliases are in English ('depenses', 'recettes') instead of French, and it doesn't filter by budget_type or document_year directly in the main query, though the subqueries handle year filtering."
38,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024';,"SELECT SUM(CAST(REPLACE(value, ',', '') AS REAL)) AS total_expenses
FROM extraction_results
WHERE document_year = '2024' AND safir_field_id = 'DF01'",0.0,1.5,0,0,0,1,0,"The SQL is incorrect because it references 'document_year' in the extraction_results table, which does not exist in the schema. To get the year, it must join with the documents table. It also lacks filtering for 'budget_type' and does not include commune names or other context, making the output incomplete and aliasing not in French.","The generated query has a logic error: it references 'document_year' directly in extraction_results table where this column doesn't exist, causing an execution error. The query structure is fundamentally flawed and cannot produce any result.","The gold query is logically sound with proper joins between extraction_results and documents tables, correctly filtering for DF01 field and 2024 year. However, it returns an empty result set, suggesting no matching data exists in the database for this specific query.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF01' and document_year='2024', and sums the values. Selection quality is good as it extracts the correct financial field. However, completeness is poor because it lacks context like city names, budget types, or document masks that would help interpret the result. Aliasing is inadequate as 'total_depenses_fonctionnement' is not fully in French (should be 'montant_total_des_dépenses_de_fonctionnement' or similar)."
39,Combien de communes ont déclaré des recettes d'investissement (RI01) supérieures à 500 000 € en 2023 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 500000;,"SELECT COUNT(DISTINCT T1.city_name) AS num_communes
FROM documents AS T1
JOIN extraction_results AS T2 ON T1.document_id = T2.document_id
WHERE T2.safir_field_id = 'RI01' AND T2.value > '500000' AND T1.document_year = '2023'",0.0,1.5,1,1,0,1,1,"La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et elle compare la valeur textuelle 'value' avec '500000' sans conversion numérique, ce qui peut donner des résultats erronés. La sélection manque de contexte (pas d'année ou de type de budget dans le résultat), et l'alias 'num_communes' est en français mais insuffisant pour compenser les autres défauts.","The generated query returns the correct count (0) but has a logic flaw: it compares string values directly ('500000') instead of casting to numeric, which could yield incorrect results for non-numeric comparisons. However, in this specific case, both queries return the same result.","The gold query is logically sound, correctly filtering by safir_field_id='RI01', document_year='2023', and casting the value to REAL for numeric comparison, providing an accurate count of distinct communes.","La logique est correcte : la requête filtre sur le champ RI01, l'année 2023 et une valeur > 500 000, et compte les SIRET distincts. Cependant, elle manque de contexte (noms de communes, types de budget) et les alias ne sont pas en français, ce qui réduit sa clarté pour l'utilisateur final."
40,Quelle est la dette moyenne (D001) des communes de plus de 100 000 habitants en 2024 ?,SELECT AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,"SELECT AVG(T.value) AS average_debt
FROM extraction_results T
JOIN documents D ON T.document_id = D.document_id
WHERE T.safir_field_id = 'D001' AND D.document_year = '2024' AND D.nb_pages > 100",0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête filtre sur 'nb_pages > 100' au lieu de filtrer les communes de plus de 100 000 habitants, ce qui n'est pas possible avec le schéma fourni (aucune colonne pour la population). La sélection est de mauvaise qualité car elle ne renvoie que la moyenne sans contexte (noms de communes, années, types de budget). L'aliasage est insuffisant car 'average_debt' est en anglais, pas en français.","The generated query incorrectly filters by nb_pages > 100 instead of population > 100,000, making it logically unsound for the question about communes with over 100,000 inhabitants. This results in a different average debt value that doesn't match the gold result.","The gold query correctly calculates the average debt for D001 in 2024 without unnecessary filters, providing a logically sound and relevant answer to the user's question about debt average for all communes in that year.","The SQL query is logically incorrect because it does not filter for communes with more than 100,000 inhabitants as requested. It correctly selects the average debt (D001) for 2024 and uses French aliasing ('dette_moyenne'), but it lacks the necessary population filter, which is not directly available in the schema. The selection quality is poor as it omits key context like city names or budget types, and completeness is insufficient for human understanding without additional identifiers."
41,Répartition des documents par type de budget (BP/BA) pour l'année 2024.,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY budget_type;","SELECT budget_type, COUNT(*) AS count
FROM documents
WHERE document_year = '2024'
GROUP BY budget_type",2.0,2.5,1,1,1,1,1,"The SQL query correctly filters documents for the year 2024 and groups them by budget_type (BP/BA) with a count, which directly answers the user's request for distribution by budget type. It selects the relevant fields and provides sufficient context. However, the alias 'count' is in English instead of French (should be 'nombre' or similar), which violates the French aliasing requirement.",The generated query correctly answers the user question by counting documents per budget type for 2024 using the appropriate columns from the documents table. The result matches the gold standard exactly.,"The gold query is logically sound and directly addresses the user's request for budget type distribution in 2024, producing accurate counts that align with the schema.","La requête est logiquement correcte car elle filtre sur 'document_year = 2024' et regroupe par 'budget_type' pour compter les documents, ce qui correspond exactement à la demande de répartition par type de budget pour l'année 2024. La sélection inclut le champ pertinent 'budget_type' et utilise COUNT(*), ce qui est approprié. Le résultat inclut suffisamment de contexte avec le type de budget et le nombre de documents, sans nécessiter de recherches supplémentaires. Les alias sont en français ('nombre_documents'), ce qui convient à l'utilisateur francophone."
42,Quel est le ratio moyen dépenses/investissements par commune en 2023 ?,"SELECT d.siret, AVG(CAST(er1.value AS REAL) / NULLIF(CAST(er2.value AS REAL), 0)) AS ratio FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'DF01' AND er2.safir_field_id = 'DF011' AND d.document_year = '2023' GROUP BY d.siret;","SELECT 
    d.city_name, 
    AVG(er.value) AS avg_expense_investment_ratio
FROM 
    documents d
JOIN 
    extraction_results er ON d.document_id = er.document_id
WHERE 
    d.document_year = '2023' AND 
    er.safir_field_id IN ('EXPENSES', 'INVESTMENTS')
GROUP BY 
    d.city_name",0.0,0.0,0,0,0,1,1,"La logique est incorrecte car la requête ne calcule pas un ratio dépenses/investissements. Elle fait une moyenne des valeurs de deux champs distincts sans les diviser, et ne filtre pas par type de budget (BP/BA). Les alias ne sont pas en français et la sélection manque de contexte (année, type de budget).","The generated query is logically flawed because it uses incorrect safir_field_id values ('EXPENSES', 'INVESTMENTS') that don't exist in the SFIL schema, and it attempts to average a single field value rather than calculating a ratio between two fields. The execution error confirms this logical issue.",The gold query is logically sound as it correctly joins extraction_results twice to get two different financial fields (DF01 and DF011) and calculates their ratio per commune for 2023. The empty result indicates no matching data rather than a query error.,"La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP/BA) comme requis pour les dépenses et investissements, et utilise des identifiants de champ SAFIR arbitraires ('DF01', 'DF011') non spécifiés dans la demande. La sélection manque de contexte (nom de commune, année, type de budget) et les alias ne sont pas en français. La requête ne répond pas à l'intention de l'utilisateur de calculer un ratio moyen par commune en 2023 avec les données financières appropriées."
43,Top 5 des communes avec les plus hautes recettes de fonctionnement (RF01) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' ORDER BY recettes DESC LIMIT 5;","SELECT 
    d.city_name, 
    SUM(CAST(r.value AS REAL)) AS total_rf01
FROM 
    documents d
JOIN 
    extraction_results r ON d.document_id = r.document_id
WHERE 
    d.document_year = '2024' AND r.safir_field_id = 'RF01'
GROUP BY 
    d.city_name
ORDER BY 
    total_rf01 DESC
LIMIT 5",2.0,1.5,0,0,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for document_year=2024 and safir_field_id='RF01', groups by city_name, sums the values, and returns the top 5. It selects relevant financial fields (value) and includes enough context (city_name). However, the alias 'total_rf01' is not in French as required; it should be something like 'montant_total' or 'recettes_total'.","The generated query is logically sound, correctly joining documents and extraction_results, filtering for RF01 in 2024, and aggregating values. However, it returns an empty result, failing to answer the user's question about top communes with highest RF01 revenues.","The gold query is logically correct, filtering for RF01 in 2024 and ordering by value, but it returns an empty result, indicating no data matches the criteria, thus failing to provide the requested top 5 communes.","The SQL logic is correct: it properly joins extraction_results and documents, filters for RF01 and 2024, and orders by value. Selection quality is good as it retrieves the correct financial field (value). However, completeness is poor because it lacks budget_type and document_year in output, making results ambiguous. Aliasing is poor as 'recettes' is not in French; it should be 'montant_total' or similar."
44,Comparaison du total des investissements (DF011) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT 
    SUM(CASE WHEN T1.budget_type = 'BP' THEN CAST(REPLACE(T2.value, ',', '') AS REAL) ELSE 0 END) AS total_investissements_bp,
    SUM(CASE WHEN T1.budget_type = 'BA' THEN CAST(REPLACE(T2.value, ',', '') AS REAL) ELSE 0 END) AS total_investissements_ba
FROM 
    documents AS T1
JOIN 
    extraction_results AS T2 ON T1.document_id = T2.document_id
WHERE 
    T2.safir_field_id = 'DF011' AND T1.document_year = '2024'",1.5,1.5,1,1,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for DF011 field and 2024 year, and sums values by budget_type. Selection quality is good as it extracts the correct financial value field. However, completeness is poor because it lacks city_name and document_year in output, making results uninterpretable. Aliasing is poor because column names are in English instead of required French (e.g., should be 'montant_total_bp' not 'total_investissements_bp').","The generated query correctly calculates total investments for both BP and BA budgets in 2024, producing the same numeric values as the gold standard despite different column naming and aggregation approach.","The gold query properly aggregates investments by budget type for 2024, providing clear separate totals that directly answer the comparison question with correct schema relationships.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF011' and document_year='2024', groups by budget_type, and sums the values. Selection quality is good as it extracts the relevant financial field. However, completeness is lacking because it doesn't include city_name or document_year in the output, making results ambiguous. Aliasing is insufficient as 'total_investissements' is in French but 'budget_type' lacks a French alias."
45,Quelles communes ont un ratio dette/recettes supérieur à 1.5 en 2024 ?,SELECT d.city_name FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'D001' AND er2.safir_field_id = 'RF01' AND d.document_year = '2024' AND (CAST(er1.value AS REAL) / CAST(er2.value AS REAL)) > 1.5;,"SELECT d.city_name
FROM documents d
JOIN extraction_results er_dette ON d.document_id = er_dette.document_id AND er_dette.safir_field_id = 'dette'
JOIN extraction_results er_recettes ON d.document_id = er_recettes.document_id AND er_recettes.safir_field_id ='recettes'
WHERE d.document_year = '2024' AND CAST(er_dette.value AS REAL) / CAST(er_recettes.value AS REAL) > 1.5",0.0,0.0,0,0,0,1,1,"La logique est incorrecte car la requête suppose que les champs 'dette' et 'recettes' existent comme safir_field_id dans extraction_results, mais le schéma ne garantit pas ces identifiants spécifiques. Elle ne filtre pas par budget_type (BP/BA) comme typiquement requis pour les analyses financières françaises, et manque de jointures avec extraction_runs pour s'assurer que les résultats sont valides. Les alias ne sont pas en français, et la sélection manque de contexte (année, type de budget, valeurs).","The generated query uses incorrect safir_field_id values ('dette' and 'recettes') which don't exist in the SFIL schema, causing a logical error. However, since both queries return empty results, they technically match in output.","The gold query correctly uses valid safir_field_id values ('D001' for debt and 'RF01' for revenue) and follows proper SQL logic for calculating the debt/revenue ratio. It returns an empty result, which is a valid answer if no communes meet the criteria.","La requête est incorrecte car elle ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et elle manque de jointures avec 'extraction_runs' pour s'assurer que les résultats d'extraction sont valides. De plus, elle ne sélectionne que 'city_name' sans inclure les valeurs de dette et recettes pour le contexte, et les alias ne sont pas en français. La logique de calcul du ratio est correcte, mais l'absence de filtres essentiels rend la requête incomplète pour répondre à la demande utilisateur."
