,user_question,gold_sql,generated_sql,code_quality_score_gen,code_quality_score_gold,relevance_gen,relevance_gold,logic_gen,logic_gold,fit_with_gold,reasoning_quality_gen,reasoning_gen_result,reasoning_gold_result,reasoning_quality_gold
28,Quelles communes ont une dette (D001) supérieure à la moyenne nationale en 2024 ?,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(er.value AS REAL) > (SELECT AVG(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D001' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024'));","SELECT d.city_name,
       SUM(CAST(er.value AS REAL)) AS total_d001
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024' AND er.safir_field_id = 'D001'
GROUP BY d.city_name
HAVING total_d001 > (SELECT AVG(total_d001) FROM (SELECT SUM(CAST(er.value AS REAL)) AS total_d001 FROM documents d JOIN extraction_results er ON er.document_id = d.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' GROUP BY d.city_name))
ORDER BY total_d001 DESC",0.0,1.5,0,1,0,1,0,"The SQL logic is incorrect because it calculates the average of the total D001 per commune, not the national average. The query should sum all D001 values for 2024 first to compute the national average, then compare each commune's total to that. The selection and completeness are good, but aliasing is not in French as required.","The generated query incorrectly sums D001 values per city instead of comparing individual debt values to the national average, leading to different cities and values than the gold standard. It also has a logical error in the HAVING clause subquery that references an undefined column.","The gold query correctly identifies communes with D001 debt values above the 2024 national average by comparing individual extraction results, producing a relevant and logically sound answer to the user's question.","The SQL logic is correct: it properly joins extraction_results and documents, filters for safir_field_id='D001' and document_year='2024', and compares each value to the national average. It selects the correct financial field (value) and converts it appropriately. However, the output lacks context like budget_type and uses English aliases ('dette' is French but 'city_name' should be aliased). A human would need additional information to interpret the results fully."
29,Répartition des indicateurs financiers les plus fréquemment extraits en 2024.,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;","SELECT er.safir_field_id, COUNT(*) AS cnt FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY er.safir_field_id ORDER BY cnt DESC LIMIT 10",1.5,1.5,1,1,1,1,1,"La logique est correcte car la requête joint extraction_results avec documents pour filtrer par année 2024, regroupe par safir_field_id et compte les occurrences. La sélection est pertinente car elle utilise le champ value (via COUNT(*)) pour identifier les indicateurs financiers les plus fréquents. Cependant, elle manque de complétude car elle n'inclut pas les noms des indicateurs (safir_field_id seul n'est pas explicite) ni le contexte comme le type de budget ou le nom de la commune. L'alias 'cnt' n'est pas en français comme requis.","The generated query correctly identifies the most frequently extracted financial indicators in 2024 by joining extraction_results with documents, filtering by year, and counting occurrences. It produces the same results as the gold query with only column name differences.","The gold query effectively answers the user's question by selecting extraction results from 2024 documents and counting occurrences per field, providing a clear distribution of frequently extracted indicators.","The SQL logic is correct as it filters for 2024 documents via a subquery and counts extractions per safir_field_id, but it lacks context like document names, years, and budget types, and uses English aliases instead of French."
30,Taux d'échec d'extraction par type de document (mask) en 2024.,"SELECT d.mask, (COUNT(*) FILTER (WHERE s.code = 'ERROR') * 100.0 / COUNT(*)) AS taux_echec FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask;","SELECT d.mask,
       COUNT(*) AS total_docs,
       SUM(CASE WHEN s.code = 'ERROR' THEN 1 ELSE 0 END) AS error_cnt,
       ROUND(100.0 * SUM(CASE WHEN s.code = 'ERROR' THEN 1 ELSE 0 END) / COUNT(*), 2) AS error_pct
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE d.document_year = '2024'
GROUP BY d.mask",0.0,0.0,1,1,1,1,1,"La requête est incorrecte car elle utilise le mauvais indicateur d'échec d'extraction. Elle vérifie l'état global du document (documents.state_id) au lieu de l'état des résultats d'extraction (extraction_results.state_id). Pour calculer le taux d'échec d'extraction, il faut analyser les résultats d'extraction (extraction_results) et non les documents. La requête manque également les jointures nécessaires avec extraction_runs et extraction_results, et ne filtre pas correctement les données d'extraction pour 2024.","The generated query correctly calculates extraction failure rates per document mask for 2024 by joining documents with states and filtering on error states, producing accurate percentages that match the gold standard.","The gold query effectively computes failure rates using a FILTER clause for error states, yielding correct results that answer the user's question about 2024 extraction performance by mask.","The SQL is logically incorrect because it calculates failure rate based on document states ('ERROR') instead of extraction result states, which doesn't match the user's request for 'taux d'échec d'extraction' (extraction failure rate). It should join extraction_results with states to count extraction failures, not just documents. The selection lacks relevant financial fields and context like document year in output, and while the alias 'taux_echec' is appropriately in French, the overall query doesn't fulfill the request's intent."
31,Montant total des investissements (DF011) par région (groupement de communes) en 2024.,"SELECT CASE WHEN d.city_name LIKE '%AGGLOMERATION%' THEN 'Agglomération' WHEN d.city_name LIKE '%METROPOLE%' THEN 'Métropole' ELSE 'Commune' END AS type_entite, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY type_entite;","SELECT d.city_name AS region,
       SUM(CAST(er.value AS REAL)) AS total_invest
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024'
  AND er.safir_field_id = 'DF011'
GROUP BY d.city_name
ORDER BY total_invest DESC",0.0,0.0,0,1,1,1,0,"The SQL is logically incorrect because it uses 'city_name' to represent regions, but the schema indicates 'city_name' stores commune/entity names, not regional groupings. The request asks for investments grouped by region (groupement de communes), which requires a different approach not supported by the current schema. The selection includes the correct financial field (DF011) and filters for 2024, but lacks budget_type filtering which is important in French public finance context. Aliasing is in French as required.",The generated query is logically sound but fails to answer the question correctly because it groups by individual city names instead of grouping communes into regions as requested. The result shows individual cities rather than aggregated regional totals.,"The gold query correctly answers the question by grouping communes into three regional categories (Agglomération, Métropole, Commune) and calculating the total investment amounts for each, providing the requested regional breakdown for 2024.","La requête est syntaxiquement valide mais logiquement incorrecte car elle ne répond pas à la demande utilisateur. L'utilisateur demande le montant total des investissements (DF011) par région (groupement de communes), mais la requête groupe par type d'entité (Agglomération/Métropole/Commune) dérivé du nom de ville, ce qui ne correspond pas à la notion de région. De plus, elle ne filtre pas par 'budget_type' (BP/BA) comme attendu dans le contexte SFIL, et manque des informations contextuelles essentielles comme le nom de la région ou le type de budget. Les alias sont en français, mais la sélection et la complétude sont inadéquates."
32,Quels indicateurs financiers n'ont jamais été extraits avec erreur en 2024 ?,SELECT DISTINCT safir_field_id FROM extraction_results WHERE safir_field_id NOT IN (SELECT safir_field_id FROM extraction_results WHERE message_error != '' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024');,"SELECT fr.safir_field_id
FROM field_rules fr
WHERE fr.safir_field_id NOT IN (
    SELECT er.safir_field_id
    FROM extraction_results er
    JOIN documents d ON er.document_id = d.document_id
    WHERE d.document_year = '2024' AND er.message_error IS NOT NULL AND TRIM(er.message_error) <> ''
)
ORDER BY fr.safir_field_id",0.0,0.0,0,0,1,1,0,"La logique est incorrecte car la requête ne filtre pas correctement les indicateurs financiers. Elle utilise 'field_rules' comme source principale, mais cela inclut tous les indicateurs définis dans les règles, pas seulement ceux extraits en 2024. De plus, elle ne vérifie pas si les indicateurs ont été extraits sans erreur en 2024, mais plutôt si aucun n'a eu d'erreur en 2024, ce qui est différent. La sélection manque de contexte (noms, années) et les alias ne sont pas en français.","The generated query is logically sound but returns incorrect results with duplicate D068 values, failing to answer the question about financial indicators never extracted with error in 2024. It incorrectly assumes field_rules contains all possible indicators and doesn't properly filter for 2024 documents in the extraction_results.","The gold query is logically correct but returns an empty result, suggesting no financial indicators were extracted without error in 2024. This could be accurate if all indicators had at least one error, but needs verification against actual data.","La logique est incorrecte car la requête ne filtre pas correctement les indicateurs financiers sans erreur en 2024. Elle utilise 'message_error != ''' pour identifier les erreurs, mais 'message_error' est un champ JSON TEXT qui peut être NULL ou contenir du JSON vide, pas une chaîne vide simple. De plus, la structure de la sous-requête est redondante et inefficace. La sélection est limitée à 'safir_field_id' sans contexte supplémentaire (comme le nom de la commune ou le type de budget), ce qui rend les résultats incompréhensibles pour un utilisateur. Les alias sont absents, donc aucun nom en français n'est fourni."
33,Comparaison des dépenses de fonctionnement (DF01) entre budgets principaux (BP) et annexes (BA) en 2024.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT d.budget_type AS type_budget,
       SUM(CAST(er.value AS REAL)) AS total_df01
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024' AND er.safir_field_id = 'DF01'
GROUP BY d.budget_type",2.0,1.5,0,0,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for document_year=2024 and safir_field_id='DF01', groups by budget_type, and sums the values. Selection quality is good as it retrieves the relevant financial field (DF01). However, completeness is insufficient because it lacks city_name and document_year in the output, making it unclear which communes/years are included. Aliasing is appropriate with French column names.","The generated query is logically sound with correct joins and filtering for DF01 in 2024, but returns empty results, failing to answer the comparison question. It uses SUM instead of AVG, which changes the interpretation but doesn't affect the empty result.","The gold query is logically correct with proper schema relationships and filtering, but returns empty results, indicating no DF01 data exists for 2024 budgets, thus failing to answer the comparison question.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF01' and document_year='2024', groups by budget_type, and calculates average values. Selection quality is good as it extracts the relevant financial field value. However, completeness is poor because it lacks city_name and document_year in the output, making results ambiguous. Aliasing is inadequate as 'depenses_moyennes' is in French but 'budget_type' lacks a French alias, and the output doesn't include descriptive labels for context."
34,Quelles communes ont vu leur dette (D001) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d2024.siret, d2023.valeur AS dette_2023, d2024.valeur AS dette_2024 FROM dette_2024 d2024 JOIN dette_2023 d2023 ON d2024.siret = d2023.siret WHERE (d2024.valeur - d2023.valeur) / d2023.valeur > 0.1;","SELECT d.city_name,
       d2023.value AS d2023,
       d2024.value AS d2024,
       ((d2024.value - d2023.value) / d2023.value) * 100.0 AS pct_change
FROM documents d
JOIN extraction_results d2023 ON d.document_id = d2023.document_id AND d2023.safir_field_id = 'D001' AND d2023.document_year = '2023'
JOIN extraction_results d2024 ON d.document_id = d2024.document_id AND d2024.safir_field_id = 'D001' AND d2024.document_year = '2024'
WHERE d.budget_type = 'BP'
  AND d2023.value <> '' AND d2024.value <> ''
  AND CAST(d2023.value AS REAL) > 0
  AND ((CAST(d2024.value AS REAL) - CAST(d2023.value AS REAL)) / CAST(d2023.value AS REAL",0.0,1.0,0,0,0,1,0,"The SQL query is logically incorrect because it incorrectly assumes 'document_year' is a column in the 'extraction_results' table, when it's actually only in the 'documents' table. This causes invalid joins. The query also has a syntax error with an incomplete WHERE clause. It fails to properly filter for the correct years and debt field, making it unable to answer the user's request about communes with debt increases over 10% between 2023 and 2024.","The generated query has a syntax error (incomplete WHERE clause) and incorrectly references 'document_year' in extraction_results table, which doesn't exist. It also unnecessarily filters by budget_type='BP' when the question doesn't specify budget type.","The gold query is logically sound with proper joins and calculations, but returns empty results, suggesting no communes had debt increase >10% between 2023-2024 for D001 field.","The SQL logic correctly filters for D001 debt values from 2023 and 2024, calculates the percentage increase, and identifies communes with >10% increase. However, it fails to include city_name for human-readable identification, lacks budget_type filtering which is critical for French public finance context, uses English aliases instead of French, and doesn't handle potential NULL values or multiple document types per year."
35,Quels ensembles de règles (ruleset) incluent des validations pour la dette (D001) et les investissements (DF011) ?,SELECT DISTINCT vr.ruleset_id FROM validation_rules vr WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%';,"SELECT r.ruleset_id, r.description
FROM rulesets r
JOIN validation_rules vr ON vr.ruleset_id = r.ruleset_id
WHERE vr.safir_field_id_list LIKE '%D001%'
  AND vr.safir_field_id_list LIKE '%DF011%'",0.0,0.0,1,1,1,1,1,"La logique est incorrecte car la requête utilise une condition AND sur le même champ JSON (safir_field_id_list) pour deux valeurs différentes, ce qui ne peut jamais être vrai simultanément. Elle devrait utiliser OR ou vérifier que le champ JSON contient les deux valeurs. De plus, elle ne sélectionne pas les champs financiers pertinents (value), n'inclut pas assez de contexte (années, types), et les alias ne sont pas en français.","The generated query correctly joins rulesets with validation_rules and filters for rulesets containing both D001 and DF011 in safir_field_id_list, which directly answers the user's question about rulesets with validations for both debt and investments. The empty result indicates no such rulesets exist, which is a valid answer.","The gold query directly queries validation_rules for rulesets with safir_field_id_list containing both D001 and DF011, which precisely addresses the user's question. The empty result is logically correct and indicates no rulesets meet the criteria.","La logique est incorrecte car la requête utilise une condition AND sur le même champ JSON pour deux valeurs différentes simultanément, ce qui est impossible. Elle devrait utiliser OR ou une recherche JSON appropriée. La sélection est incomplète car elle ne retourne que l'ID du ruleset sans description contextuelle. Les alias sont absents, donc non conformes aux exigences françaises."
36,Taux de complétude par indicateur financier (pourcentage de valeurs non vides) en 2024.,"SELECT safir_field_id, (COUNT(*) FILTER (WHERE value != '') * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY taux_remplissage DESC;","SELECT er.safir_field_id,
       ROUND(100.0 * SUM(CASE WHEN TRIM(er.value) <> '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS completeness_pct
FROM extraction_results er
JOIN documents d ON er.document_id = d.document_id
WHERE d.document_year = '2024'
GROUP BY er.safir_field_id",1.5,2.0,0,1,1,1,0,"The SQL logic is correct for calculating completeness percentages by financial indicator for 2024, using proper joins and filters. However, it lacks contextual information like document names or budget types, and the aliases are not in French as required.","The generated query is logically sound with proper joins and calculations, but its results show different financial indicators and completeness percentages than the gold reference, failing to answer the user's question about taux de complétude par indicateur financier en 2024.","The gold query correctly calculates completeness percentages for financial indicators in 2024 with a valid SQL approach, producing results that directly answer the user's question about taux de complétude par indicateur financier.","The SQL logic is correct: it filters for 2024 documents via a subquery, groups by safir_field_id, and calculates the non-empty value percentage. It selects the relevant financial field (safir_field_id) and value. The alias 'taux_remplissage' is in French. However, it lacks context like document_year, budget_type, or city_name, making the output less interpretable without additional lookups."
37,Détection des anomalies : communes où les dépenses (DF01) dépassent 150% des recettes (RF01) en 2024.,"SELECT dep.document_id, dep.value AS depenses, rec.value AS recettes FROM (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'DF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) dep JOIN (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'RF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) rec ON dep.document_id = rec.document_id WHERE dep.value > rec.value * 1.5;","SELECT d.city_name,
       SUM(CASE WHEN r.safir_field_id = 'DF01' THEN CAST(r.value AS REAL) ELSE 0 END) AS total_df01,
       SUM(CASE WHEN r.safir_field_id = 'RF01' THEN CAST(r.value AS REAL) ELSE 0 END) AS total_rf01,
       (SUM(CASE WHEN r.safir_field_id = 'DF01' THEN CAST(r.value AS REAL) ELSE 0 END) / NULLIF(SUM(CASE WHEN r.safir_field_id = 'RF01' THEN CAST(r.value AS REAL) ELSE 0 END),0)) * 100.0 AS df01_over_rf01_pct
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2024'
GROUP BY d.city_name
HAVING df01_over_rf01_pct > 150",2.0,1.0,0,1,0,1,1,"The SQL logic correctly identifies communes where DF01 exceeds 150% of RF01 in 2024 by joining documents and extraction_results, filtering by year, and calculating the ratio. It selects relevant financial fields and includes city_name for context. However, aliases are in English (e.g., 'total_df01') instead of French as required, which is the only flaw.","The generated query incorrectly aggregates multiple rows per city, potentially summing multiple DF01/RF01 values per city instead of comparing single values per document. It also uses a percentage calculation that doesn't match the 150% threshold logic specified in the question.","The gold query correctly identifies documents where DF01 exceeds 150% of RF01 by comparing single extracted values per document, using proper filtering for 2024 and the correct threshold calculation.","The SQL logic correctly identifies communes where DF01 exceeds 150% of RF01 in 2024 by joining extraction_results on document_id with appropriate filters. However, it fails to include essential context like city_name, document_year, and budget_type, making results uninterpretable. The aliases are in English ('depenses', 'recettes') instead of French, and it doesn't filter by budget_type or ensure document state validity, reducing completeness and selection quality."
38,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024';,SELECT SUM(CAST(er.value AS REAL)) AS total_df01_2024 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024',1.5,1.5,0,0,1,1,1,"The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF01' and document_year='2024', and sums the values. However, it lacks context like city names and budget types, making results hard to interpret, and uses English aliases instead of French.","The generated query is logically sound and correctly structured to sum DF01 values for 2024, but it returns an empty result, failing to answer the user's question about total functioning expenses.","The gold query is logically correct with proper joins and filtering for DF01 in 2024, but it also returns an empty result, indicating no data matches the criteria in the database.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF01' and document_year='2024', and sums the values. However, it lacks context (commune names, budget types) for human interpretation, and the alias is not in French as required."
39,Combien de communes ont déclaré des recettes d'investissement (RI01) supérieures à 500 000 € en 2023 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 500000;,"SELECT COUNT(DISTINCT d.city_name) AS nb_communes
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2023'
  AND er.safir_field_id = 'RI01'
  AND CAST(er.value AS REAL) > 500000",2.5,1.5,1,1,1,1,1,"La requête est logiquement correcte car elle joint correctement les tables documents et extraction_results, filtre sur l'année 2023 et le champ RI01, et convertit la valeur pour la comparaison numérique. Elle sélectionne le champ approprié (city_name) et utilise un alias français (nb_communes). Le résultat fournit suffisamment de contexte pour comprendre le nombre de communes répondant aux critères.","The generated query correctly identifies communes with RI01 > 500k in 2023 by joining documents and extraction_results, filtering on year and field ID, and casting value to numeric for comparison, producing the same count as gold.","The gold query accurately counts distinct communes via SIRET for RI01 > 500k in 2023, using proper joins and filters, and returns a valid result of 0 communes meeting the criteria.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='RI01' and document_year='2023', and correctly casts the value to REAL for comparison with 500000. However, it lacks completeness by not including city_name or other contextual fields, and uses no French aliases for the output column."
40,Quelle est la dette moyenne (D001) des communes de plus de 100 000 habitants en 2024 ?,SELECT AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,SELECT AVG(CAST(er.value AS REAL)) AS avg_d001 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND d.nb_pages > 100,0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête filtre sur 'nb_pages > 100' au lieu de filtrer les communes de plus de 100 000 habitants, ce qui n'est pas possible avec le schéma fourni (aucune colonne pour la population). La sélection est de mauvaise qualité car elle ne renvoie que la moyenne sans contexte. La complétude est faible car il manque des informations comme le nom de la commune ou le type de budget. L'alias n'est pas en français ('avg_d001' au lieu de 'dette_moyenne').","The generated query incorrectly filters by nb_pages > 100 instead of population > 100,000, making it logically unsound and irrelevant to the user's question about communes with over 100,000 inhabitants. The result differs from the gold due to this incorrect filter.","The gold query correctly calculates the average D001 debt for all communes in 2024, but it lacks the population filter specified in the user question, making it incomplete though logically sound for a broader interpretation.","La logique est incorrecte car la requête ne filtre pas les communes de plus de 100 000 habitants (aucune colonne de population dans le schéma) et ne vérifie pas le type de budget (budget_type). La sélection est incomplète car elle manque le nom de la commune (city_name) et le type de budget pour le contexte. L'alias n'est pas en français (dette_moyenne est correct, mais d'autres champs manquants n'ont pas d'alias)."
41,Répartition des documents par type de budget (BP/BA) pour l'année 2024.,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY budget_type;","SELECT budget_type, COUNT(*) AS nb_docs FROM documents WHERE document_year = '2024' GROUP BY budget_type",2.5,2.5,1,1,1,1,1,"La requête est logiquement correcte car elle filtre correctement sur l'année 2024 via 'document_year', regroupe par 'budget_type' et compte les documents. Elle sélectionne les champs pertinents (budget_type et le comptage), fournit un contexte suffisant (type de budget et nombre de documents) et utilise des alias en français appropriés ('nb_docs').","The generated query correctly counts documents by budget type for 2024 using the documents table, which directly contains the budget_type and document_year columns needed. The result matches the gold standard exactly.","The gold query is logically sound and directly answers the user's question by counting documents grouped by budget_type for the specified year 2024, using appropriate schema columns.","La requête est logiquement correcte car elle filtre sur 'document_year = 2024' et regroupe par 'budget_type' pour compter les documents, ce qui correspond exactement à la demande de répartition par type de budget pour l'année 2024. La sélection inclut le champ 'budget_type' et utilise COUNT(*), ce qui est pertinent. Le résultat fournit suffisamment de contexte avec le type de budget et le nombre de documents, et l'alias 'nombre_documents' est en français, adapté à l'utilisateur final."
42,Quel est le ratio moyen dépenses/investissements par commune en 2023 ?,"SELECT d.siret, AVG(CAST(er1.value AS REAL) / NULLIF(CAST(er2.value AS REAL), 0)) AS ratio FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'DF01' AND er2.safir_field_id = 'DF011' AND d.document_year = '2023' GROUP BY d.siret;","SELECT d.city_name,
       SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) ELSE 0 END) /
       NULLIF(SUM(CASE WHEN er.safir_field_id = 'I001' THEN CAST(er.value AS REAL) ELSE 0 END),0) AS dep_inv_ratio
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2023'
GROUP BY d.city_name",0.0,0.0,0,0,0,1,0,"La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les dépenses et investissements, et utilise des identifiants de champ arbitraires ('D001', 'I001') non validés dans le schéma. La sélection manque de contexte (année, type de budget) et les alias ne sont pas en français.","The generated query uses incorrect safir_field_id values ('D001' and 'I001') that don't match the SFIL schema's typical field naming for dépenses/investissements, and it incorrectly aggregates across different field types per city instead of calculating per-document ratios first. The result shows empty ratio values, indicating the query doesn't properly extract financial data.","The gold query correctly joins extraction_results twice to get both dépenses (DF01) and investissements (DF011) fields per document, calculates the ratio per document, and groups by siret. However, it returns an empty result, suggesting either no 2023 data exists or the specific field IDs don't have values.","La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP/BA) comme requis pour les documents budgétaires français, et elle suppose que les champs 'DF01' et 'DF011' représentent dépenses et investissements sans validation dans le schéma. La sélection manque le nom de la commune ('city_name') et l'année, rendant les résultats incompréhensibles. Les alias ne sont pas en français, et le regroupement par SIRET seul ne garantit pas un ratio par commune valide sans contexte budgétaire approprié."
43,Top 5 des communes avec les plus hautes recettes de fonctionnement (RF01) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' ORDER BY recettes DESC LIMIT 5;","SELECT d.city_name,
       SUM(CAST(er.value AS REAL)) AS total_rf01
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024'
  AND er.safir_field_id = 'RF01'
GROUP BY d.city_name
ORDER BY total_rf01 DESC
LIMIT 5",2.0,1.5,0,0,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for document_year=2024 and safir_field_id='RF01', groups by city_name, sums the values, and orders descending with LIMIT 5. It selects relevant financial fields (value) and includes enough context (city_name). However, the alias 'total_rf01' is not in French as required; it should be something like 'montant_total' or 'recettes_total' to match French user expectations.","The generated query is logically sound as it correctly joins documents and extraction_results, filters for RF01 in 2024, and aggregates values, but it returns empty results, failing to answer the user's question about top communes.","The gold query is logically correct with proper joins and filters for RF01 in 2024, but it also returns empty results, indicating no data matches the criteria, thus not answering the user's question.","The SQL logic is correct: it properly joins extraction_results with documents, filters for RF01 field and 2024 year, and orders by value descending with limit 5. Selection quality is good as it extracts the correct financial field value. However, completeness is lacking because it doesn't include budget_type or other context needed to understand if these are BP or BA budgets. Aliasing is insufficient as 'recettes' is in French but 'city_name' lacks a French alias, and the output doesn't provide enough French context for a public finance analyst."
44,Comparaison du total des investissements (DF011) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT d.budget_type AS type_budget,
       SUM(CAST(er.value AS REAL)) AS total_investissement
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024' AND er.safir_field_id = 'DF011'
GROUP BY d.budget_type",2.0,1.5,1,1,1,1,1,"La logique est correcte : la requête joint correctement documents et extraction_results, filtre sur l'année 2024 et le champ DF011, et agrège par type de budget. La sélection inclut le champ 'value' pertinent et les alias sont en français. Cependant, elle manque de contexte comme le nom de la commune (city_name) ou le nombre de documents, ce qui limite la compréhension des résultats.","The generated query correctly calculates total investments (DF011) for 2024 by budget type, using proper joins and filtering, and produces results that match the gold standard exactly.","The gold query is logically sound, correctly filtering for DF011 in 2024 and grouping by budget type, providing accurate reference results for the comparison.","The SQL logic is correct: it properly joins extraction_results and documents, filters for safir_field_id='DF011' and document_year='2024', groups by budget_type, and sums the values. However, it lacks completeness by not including city_name or document_year in the output for context, and the aliasing is not in French (should be 'AS montant_total' instead of 'AS total_investissements')."
