,user_question,gold_sql,generated_sql,code_quality_score_gen,code_quality_score_gold,relevance_gen,relevance_gold,logic_gen,logic_gold,fit_with_gold,reasoning_quality_gen,reasoning_gen_result,reasoning_gold_result,reasoning_quality_gold
29,Répartition des indicateurs financiers les plus fréquemment extraits en 2024.,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;","SELECT safir_field_id, COUNT(*) AS extraction_count FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2024' GROUP BY safir_field_id ORDER BY extraction_count DESC LIMIT 10",1.5,1.5,1,1,1,1,1,"La logique est correcte car la requête joint extraction_results et documents pour filtrer sur document_year='2024', regroupe par safir_field_id, et compte les occurrences. La sélection est pertinente avec safir_field_id et COUNT(*). Cependant, l'output manque de contexte (noms de communes, types de budget) pour comprendre les résultats sans consulter les IDs, et les alias ne sont pas en français (extraction_count devrait être 'nombre_extractions').","The generated query correctly identifies the most frequently extracted financial indicators in 2024 by joining extraction_results with documents on document_year, grouping by safir_field_id, and counting occurrences. It produces the same results as the gold query with matching values.","The gold query effectively answers the user's question by filtering extraction_results for documents from 2024 using a subquery, grouping by safir_field_id, and counting extractions. It is logically sound and returns the expected distribution of indicators.","The SQL logic is correct as it filters for 2024 documents via a subquery and counts extractions per safir_field_id, but it lacks context like document names, years, or budget types, and uses English aliases instead of French."
30,Taux d'échec d'extraction par type de document (mask) en 2024.,"SELECT d.mask, (COUNT(*) FILTER (WHERE s.code = 'ERROR') * 100.0 / COUNT(*)) AS taux_echec FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask;","SELECT d.mask, COUNT(*) * 100.0 / SUM(COUNT(*)) OVER () AS failure_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' AND s.code = 'ERROR' GROUP BY d.mask ORDER BY failure_rate DESC",0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête utilise 'documents.state_id' pour identifier les échecs d'extraction, mais l'état d'un document ('ERROR') concerne l'ingestion globale, pas l'extraction spécifique. L'extraction est gérée via 'extraction_results' avec son propre 'state_id'. La requête devrait compter les résultats d'extraction en échec (par exemple, 'state_id' correspondant à 'ERROR' dans 'extraction_results') par 'mask' des documents, et non les documents eux-mêmes. De plus, elle manque de champs contextuels comme 'document_year' et utilise des alias non français.","The generated query incorrectly calculates failure rate by only counting ERROR documents and dividing by total ERROR documents across masks, rather than calculating failure rate per mask as (ERROR documents / total documents for that mask). This produces wrong percentages (63.6% vs 13.2% for M57_CA).","The gold query correctly calculates failure rate per document mask by counting total documents per mask and filtering for ERROR state, providing accurate extraction failure percentages for each mask type in 2024.","The SQL query is logically incorrect because it uses the document state (documents.state_id) to calculate extraction failure rates, but extraction failures are tracked in extraction_results.state_id, not documents.state_id. The user request specifically asks for 'taux d'échec d'extraction' (extraction failure rate), which requires analyzing extraction_results where state_id corresponds to 'ERROR'. The query also lacks necessary context like document_year in the output and doesn't properly filter for extraction-related states. The alias 'taux_echec' is correctly in French, but the fundamental logic is wrong for the given request."
31,Montant total des investissements (DF011) par région (groupement de communes) en 2024.,"SELECT CASE WHEN d.city_name LIKE '%AGGLOMERATION%' THEN 'Agglomération' WHEN d.city_name LIKE '%METROPOLE%' THEN 'Métropole' ELSE 'Commune' END AS type_entite, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY type_entite;","SELECT d.city_name AS region, SUM(CAST(er.value AS REAL)) AS total_investissements FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY total_investissements DESC",0.0,0.0,0,1,1,1,0,"La requête est incorrecte car elle utilise 'city_name' pour représenter la région, alors que le schéma indique que 'city_name' est le nom de la commune/entité, pas un groupement régional. Elle ne filtre pas par 'budget_type' (BP/BA) comme attendu dans le contexte SFIL, et ne gère pas les valeurs NULL ou les conversions d'erreur dans 'value'. Les alias sont en français, mais la logique ne répond pas à la demande de regroupement par région.","The generated query is logically sound but fails to answer the question correctly because it groups by individual city names instead of grouping communes into regions, and its result shows specific cities rather than aggregated regional totals. The execution succeeded but produced irrelevant data for the requested regional analysis.","The gold query correctly answers the question by grouping communes into three regional categories (Agglomération, Métropole, Commune) and summing their DF011 investments for 2024, providing the exact total investment amounts per region as requested.","The SQL query is logically incorrect because it does not address the user's request for 'par région (groupement de communes)' (by region/grouping of communes). It incorrectly groups by a derived 'type_entite' based on city_name patterns, which does not correspond to regions or groupings. The selection lacks necessary context like region names, and aliases are in French but incomplete due to missing relevant fields. The query filters correctly for DF011 and 2024, but fails to implement the required regional grouping."
32,Quels indicateurs financiers n'ont jamais été extraits avec erreur en 2024 ?,SELECT DISTINCT safir_field_id FROM extraction_results WHERE safir_field_id NOT IN (SELECT safir_field_id FROM extraction_results WHERE message_error != '' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024');,SELECT safir_field_id FROM field_rules WHERE safir_field_id NOT IN (SELECT safir_field_id FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2024' AND message_error IS NOT NULL),0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête cherche les indicateurs financiers (safir_field_id) qui n'ont jamais été extraits avec erreur en 2024, mais elle utilise 'field_rules' comme source principale, ce qui liste tous les indicateurs ciblés par les règles d'extraction, pas ceux réellement extraits. Elle devrait se baser sur 'extraction_results' pour identifier les indicateurs extraits, puis filtrer ceux sans erreur. De plus, elle manque de contexte (noms, années, types) et les alias ne sont pas en français.","The generated query incorrectly uses field_rules as the base table, which lists all possible indicators, not just those extracted in 2024. It also has a logic error in the NOT IN subquery where it should check for indicators that were extracted with errors in 2024, but the query structure is flawed. The result shows indicators that were never extracted at all in 2024, not those extracted without errors.",The gold query correctly identifies indicators extracted in 2024 that never had errors by checking extraction_results for 2024 documents and excluding those with non-empty message_error. The empty result correctly indicates that all indicators extracted in 2024 had at least one error.,"La logique est incorrecte car la requête ne filtre pas correctement les erreurs d'extraction. Elle utilise 'message_error != ''' pour identifier les erreurs, mais selon le schéma, 'message_error' est un champ JSON textuel qui peut être NULL ou contenir du JSON vide ('{}'), pas seulement une chaîne vide. De plus, elle ne sélectionne que 'safir_field_id' sans contexte (noms de communes, années, types de budget), ce qui rend les résultats incompréhensibles. Les alias sont absents, donc aucun n'est en français. La requête ne répond pas adéquatement à la demande de trouver les indicateurs financiers jamais extraits avec erreur en 2024."
33,Comparaison des dépenses de fonctionnement (DF01) entre budgets principaux (BP) et annexes (BA) en 2024.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_df01 FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' GROUP BY d.budget_type",1.5,1.5,0,0,1,1,1,"La logique est correcte : la requête joint correctement documents et extraction_results, filtre sur safir_field_id='DF01' et document_year='2024', et agrège par budget_type. La sélection inclut le champ financier 'value' pertinent. Cependant, l'alias 'total_df01' n'est pas en français comme requis, et le résultat manque de contexte (ex: noms de communes, types de documents) pour une compréhension humaine complète sans références externes.","The generated query is logically sound, correctly joining documents and extraction_results, filtering for DF01 in 2024, and grouping by budget_type. However, it returns an empty result, failing to answer the user's question about comparing BP vs BA DF01 expenditures in 2024.","The gold query is also logically correct, using similar joins and filters but calculating averages instead of sums. Like the generated query, it returns an empty result, indicating no data matches the criteria, thus failing to provide the requested comparison.","La logique est correcte : la requête joint correctement extraction_results et documents, filtre sur safir_field_id='DF01' et document_year='2024', et groupe par budget_type pour comparer BP et BA. La sélection de la valeur moyenne est pertinente. Cependant, la sortie manque de contexte (noms de communes, types de documents) pour une compréhension humaine complète, et les alias ne sont pas en français (depenses_moyennes devrait être dépenses_moyennes)."
34,Quelles communes ont vu leur dette (D001) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d2024.siret, d2023.valeur AS dette_2023, d2024.valeur AS dette_2024 FROM dette_2024 d2024 JOIN dette_2023 d2023 ON d2024.siret = d2023.siret WHERE (d2024.valeur - d2023.valeur) / d2023.valeur > 0.1;","SELECT d.city_name FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year IN ('2023', '2024') GROUP BY d.city_name HAVING SUM(CASE WHEN d.document_year = '2024' THEN CAST(er.value AS REAL) END) - SUM(CASE WHEN d.document_year = '2023' THEN CAST(er.value AS REAL) END) > (SUM(CASE WHEN d.document_year = '2023' THEN CAST(er.value AS REAL) END) * 0.1)",0.0,1.5,0,0,0,1,1,"The SQL logic is incorrect because it fails to account for budget_type (BP/BA) and mask filters, which are essential in French public finance context. It also doesn't properly handle the 10% increase calculation between years for the same commune. The query selects only city_name without providing financial values or years for context, making the output incomplete. Aliases are missing entirely, violating the French naming requirement.","The generated query attempts to calculate debt increase but has logical flaws: it groups by city_name instead of siret, which could aggregate multiple communes incorrectly, and its HAVING clause logic is mathematically incorrect for percentage calculation. The execution returns empty result, matching gold but due to flawed logic.","The gold query is logically sound: it correctly joins extraction_results with documents for D001 field, filters by years 2023 and 2024, calculates debt values, and computes percentage increase properly. The empty result indicates no communes met the 10% increase criteria, which is a valid answer to the question.","The SQL logic correctly identifies communes with D001 debt increasing >10% between 2023-2024 by joining extraction_results with documents on document_id, filtering by safir_field_id='D001' and document_year. However, it lacks city_name for human-readable identification and uses English aliases instead of French, making the output incomplete and poorly named for French users."
35,Quels ensembles de règles (ruleset) incluent des validations pour la dette (D001) et les investissements (DF011) ?,SELECT DISTINCT vr.ruleset_id FROM validation_rules vr WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%';,SELECT DISTINCT r.ruleset_id FROM validation_rules vr JOIN rulesets r ON vr.ruleset_id = r.ruleset_id WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%',0.0,0.0,1,1,1,1,1,"La logique est incorrecte car la requête utilise 'safir_field_id_list' comme une chaîne de texte avec LIKE, mais la colonne est décrite comme un tableau JSON stocké en TEXT. Elle devrait utiliser des fonctions JSON pour vérifier la présence de 'D001' et 'DF011' dans le tableau. De plus, la sélection ne comprend que 'ruleset_id' sans alias français, manquant de contexte comme la description du ruleset. La requête ne filtre pas correctement les règles de validation pour les champs spécifiés.","The generated query correctly joins validation_rules with rulesets to find rulesets containing both D001 and DF011 validations, returning an empty result which accurately reflects no such rulesets exist in the data.","The gold query directly queries validation_rules for rulesets with both D001 and DF011 in safir_field_id_list, correctly returning an empty result as no matching rulesets are present.","La logique est incorrecte car la requête utilise une condition AND sur le même champ JSON pour deux valeurs différentes, ce qui ne peut jamais être vrai simultanément. Elle devrait utiliser OR ou une recherche JSON appropriée. La sélection est incomplète car elle ne renvoie que l'ID du ruleset sans informations contextuelles comme la description. Les alias sont absents, donc non conformes aux exigences françaises."
36,Taux de complétude par indicateur financier (pourcentage de valeurs non vides) en 2024.,"SELECT safir_field_id, (COUNT(*) FILTER (WHERE value != '') * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY taux_remplissage DESC;","SELECT f.safir_field_id, COUNT(DISTINCT d.document_id) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS completeness_rate FROM extraction_results r JOIN documents d ON r.document_id = d.document_id JOIN field_rules f ON r.safir_field_id = f.safir_field_id WHERE d.document_year = '2024' AND r.value IS NOT NULL GROUP BY f.safir_field_id ORDER BY completeness_rate DESC",0.0,2.0,0,1,0,1,0,"La logique est incorrecte car la requête calcule un taux basé sur tous les documents de 2024, mais elle devrait se concentrer sur les documents pertinents pour chaque indicateur (via le masque). Elle ne filtre pas par 'budget_type' si nécessaire et utilise des alias non français. La sélection manque de contexte (noms, années) et les alias ne sont pas en français.","The generated query incorrectly calculates completeness by counting distinct documents with non-null values instead of checking non-empty values per field, and it joins with field_rules unnecessarily, producing different field IDs and rates than the gold standard.","The gold query correctly computes the percentage of non-empty values per financial indicator for 2024 documents by filtering on document_year and grouping by safir_field_id, providing a relevant and logically sound answer.","La logique est correcte car la requête filtre les documents de 2024 via une sous-requête, calcule le pourcentage de valeurs non vides par safir_field_id, et utilise un alias français ('taux_remplissage'). Cependant, elle manque de complétude car elle n'inclut pas le nom de la commune (city_name), le type de budget (budget_type), ou l'année (document_year) dans les résultats, ce qui rend difficile l'interprétation sans contexte supplémentaire."
37,Détection des anomalies : communes où les dépenses (DF01) dépassent 150% des recettes (RF01) en 2024.,"SELECT dep.document_id, dep.value AS depenses, rec.value AS recettes FROM (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'DF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) dep JOIN (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'RF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) rec ON dep.document_id = rec.document_id WHERE dep.value > rec.value * 1.5;","SELECT d.city_name, CAST(e1.value AS REAL) * 100 / CAST(e2.value AS REAL) AS depense_recette_ratio FROM documents d JOIN extraction_results e1 ON d.document_id = e1.document_id JOIN extraction_results e2 ON d.document_id = e2.document_id WHERE e1.safir_field_id = 'DF01' AND e2.safir_field_id = 'RF01' AND d.document_year = '2024' AND CAST(e1.value AS REAL) > 1.5 * CAST(e2.value AS REAL)",0.0,1.5,1,1,1,1,1,"La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et elle calcule un ratio incorrect (dépenses/recettes * 100) au lieu de vérifier si les dépenses dépassent 150% des recettes. La sélection manque le contexte essentiel (année, type de budget), l'alias n'est pas en français, et la condition WHERE est mal formulée pour détecter l'anomalie spécifiée.","The generated query correctly identifies communes where DF01 exceeds 150% of RF01 in 2024, using proper joins and casting for numeric comparison, though it calculates a ratio instead of directly comparing values like the gold query.","The gold query accurately retrieves documents with DF01 > 1.5 * RF01 for 2024, using subqueries to filter by year and field IDs, and correctly handles numeric conversion for the comparison.","The SQL logic correctly identifies communes where DF01 exceeds 150% of RF01 in 2024 by joining extraction_results for both fields and applying the 1.5 multiplier filter. However, it lacks essential context like city_name, budget_type, and document_year in the output, making results hard to interpret. Aliases are in English ('depenses', 'recettes') instead of French, failing the French naming requirement."
38,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024';,SELECT SUM(CAST(value AS REAL)) AS total_df01 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'DF01' AND documents.document_year = '2024',1.5,1.5,0,0,1,1,1,"The SQL logic is correct: it properly joins extraction_results with documents, filters by safir_field_id='DF01' and document_year='2024', and sums the values. Selection quality is good as it extracts the correct financial field. However, completeness is poor because it lacks context like city names, budget types, or document masks that would help interpret the result. Aliasing is inadequate as 'total_df01' is not in French; it should be something like 'montant_total_df01' or similar to meet the French naming requirement.","The generated query is logically sound and correctly targets DF01 expenses for 2024, but returns an empty result, failing to answer the user's question about total amount.","The gold query is logically correct with proper joins and filtering for DF01 in 2024, but also returns an empty result, indicating no matching data exists in the database.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF01' and document_year='2024', and sums the values. Selection quality is good as it extracts the correct financial field. However, completeness is poor because it lacks context like city names, budget types, or document masks that would help interpret the result. Aliasing is insufficient as 'total_depenses_fonctionnement' is in French but other columns lack French aliases, and the output doesn't include descriptive fields for human readability."
39,Combien de communes ont déclaré des recettes d'investissement (RI01) supérieures à 500 000 € en 2023 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 500000;,SELECT COUNT(DISTINCT city_name) FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'RI01' AND CAST(value AS REAL) > 500000 AND document_year = '2023',0.0,1.5,1,1,1,1,1,"La requête est incorrecte car elle ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et elle utilise 'document_year' dans la clause WHERE sans s'assurer que les documents sont de type budget. De plus, elle ne fournit pas d'alias en français pour le résultat et manque de contexte complet (comme le type de budget). La syntaxe SQL est valide, mais la logique ne répond pas précisément à la demande de l'utilisateur dans le contexte SFIL.","The generated query correctly counts distinct communes with RI01 > 500k in 2023 using valid joins and filters, producing the same result as gold despite using city_name instead of siret.","The gold query accurately counts distinct communes via siret for RI01 > 500k in 2023, with proper schema relationships and type casting, yielding a correct financial answer.","La logique est correcte : la requête joint correctement extraction_results et documents, filtre sur safir_field_id='RI01', document_year='2023', et CAST(er.value AS REAL) > 500000, puis compte les SIRET distincts. Cependant, elle manque de contexte (pas de noms de communes, types de budget, etc.) et n'utilise pas d'alias en français pour le résultat."
40,Quelle est la dette moyenne (D001) des communes de plus de 100 000 habitants en 2024 ?,SELECT AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,SELECT AVG(CAST(value AS REAL)) FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D001' AND documents.city_name IN (SELECT city_name FROM documents WHERE nb_pages > 100000 AND document_year = '2024') AND documents.document_year = '2024',0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête filtre sur 'nb_pages > 100000' au lieu de filtrer les communes par nombre d'habitants, ce qui n'est pas possible avec le schéma fourni. La sélection manque de contexte (noms de communes, années, types de budget) et les alias sont absents. La requête ne répond pas à la demande de l'utilisateur.","The generated query has a logical error in its population filter (nb_pages > 100000 instead of population > 100000) and returns an empty result, failing to answer the question about average debt for communes with over 100,000 inhabitants. The query structure is fundamentally flawed due to incorrect column usage.","The gold query correctly calculates the average debt (D001) for all communes in 2024, though it doesn't filter for communes with over 100,000 inhabitants as requested. It returns a valid numeric result and follows proper SQL logic with appropriate joins and filtering.","The SQL logic is incorrect because it lacks the filter for communes with over 100,000 inhabitants, which is not directly available in the schema. The query correctly selects the average of D001 values for 2024 and uses French aliasing, but it fails to incorporate the population condition, making it incomplete and irrelevant to the full request."
41,Répartition des documents par type de budget (BP/BA) pour l'année 2024.,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY budget_type;","SELECT budget_type, COUNT(*) AS nb_documents FROM documents WHERE document_year = '2024' GROUP BY budget_type",2.5,2.5,1,1,1,1,1,"La requête est logiquement correcte car elle filtre sur 'document_year = 2024' et regroupe par 'budget_type' pour compter les documents, répondant exactement à la demande de répartition par type de budget pour l'année 2024. La sélection inclut le champ pertinent 'budget_type' et le comptage, avec un alias français 'nb_documents' approprié. Le résultat fournit suffisamment de contexte (type de budget et nombre) pour être compréhensible sans références supplémentaires.","The generated query correctly counts documents by budget type for 2024 using the documents table, which contains the relevant budget_type and document_year columns. The results match the gold standard exactly, showing proper aggregation and filtering.","The gold query is logically sound and directly addresses the user's question by grouping documents from 2024 by budget type, providing a clear count for BP and BA. It uses appropriate schema columns and yields correct, relevant results.","La requête est logiquement correcte car elle filtre sur 'document_year = 2024' et groupe par 'budget_type' pour compter les documents, répondant exactement à la demande de répartition par type de budget pour l'année 2024. La sélection inclut les champs pertinents (budget_type et COUNT(*)), fournit un contexte suffisant (type de budget et nombre de documents), et utilise un alias en français ('nombre_documents')."
42,Quel est le ratio moyen dépenses/investissements par commune en 2023 ?,"SELECT d.siret, AVG(CAST(er1.value AS REAL) / NULLIF(CAST(er2.value AS REAL), 0)) AS ratio FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'DF01' AND er2.safir_field_id = 'DF011' AND d.document_year = '2023' GROUP BY d.siret;","SELECT d.city_name, AVG(CAST(e.value AS REAL)) AS avg_ratio FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2023' AND e.safir_field_id = 'D001' GROUP BY d.city_name ORDER BY avg_ratio DESC",0.0,0.0,0,0,0,1,0,"La logique est incorrecte car la requête ne calcule pas un ratio dépenses/investissements. Elle sélectionne uniquement le champ 'D001' sans spécifier s'il représente des dépenses ou des investissements, et ne combine pas deux valeurs pour former un ratio. De plus, elle manque de filtres sur 'budget_type' et ne vérifie pas l'état des documents ou des résultats. Les alias sont en français, mais la sélection et la complétude sont insuffisantes pour répondre à la demande de l'utilisateur.","The generated query incorrectly uses safir_field_id 'D001' instead of the required fields for dépenses (DF01) and investissements (DF011), and calculates a simple average rather than the ratio of dépenses/investissements per commune. The result shows unrealistic average values (millions) that don't represent a ratio.","The gold query correctly attempts to calculate the dépenses/investissements ratio by joining extraction_results for DF01 and DF011, but returns an empty result, likely because no documents have both fields extracted for 2023 or the data is missing.","La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP/BA) comme requis pour les documents budgétaires français, et elle ne vérifie pas l'état des documents ou des résultats. La sélection est de mauvaise qualité car elle utilise des identifiants de champ arbitraires ('DF01', 'DF011') sans lien avec les dépenses/investissements. L'exhaustivité est faible car il manque le nom de la commune et le type de budget. L'aliasage n'est pas en français ('ratio' au lieu de 'ratio_moyen')."
43,Top 5 des communes avec les plus hautes recettes de fonctionnement (RF01) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' ORDER BY recettes DESC LIMIT 5;","SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total_rf01 FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'RF01' GROUP BY d.city_name ORDER BY total_rf01 DESC LIMIT 5",2.0,1.5,0,0,1,1,1,"La logique est correcte : la requête joint correctement documents et extraction_results, filtre sur l'année 2024 et le champ RF01, agrège par commune et trie par montant total. La sélection inclut le nom de la commune et la somme des valeurs. Cependant, l'alias 'total_rf01' n'est pas en français comme requis ; il devrait être 'montant_total' ou similaire.","The generated query is logically sound as it correctly joins documents and extraction_results, filters for RF01 in 2024, and aggregates values by city. However, it returns an empty result, failing to answer the user's question about top communes with highest RF01 revenues.","The gold query is logically correct, filtering for RF01 in 2024 and ordering by amount, but it returns an empty result, indicating no data matches the criteria, thus failing to provide the requested top 5 communes.","The SQL logic is correct: it properly joins extraction_results and documents, filters by safir_field_id='RF01' and document_year='2024', and orders by value descending with LIMIT 5. Selection quality is good as it retrieves the correct financial field (value). However, completeness is poor because it lacks budget_type and other context (e.g., document_year in output), and aliasing is poor because 'recettes' is not in French (should be 'montant_total' or similar)."
44,Comparaison du total des investissements (DF011) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_investissements FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.budget_type",1.5,1.5,1,1,1,1,1,"La logique est correcte : la requête filtre sur DF011 et 2024, joint correctement les tables, et agrège par budget_type. La sélection inclut le champ financier 'value' pertinent. Cependant, l'alias 'total_investissements' est en français mais manque le préfixe 'AS', et la sortie ne fournit pas assez de contexte (par exemple, le nom de la ville ou le type de document) pour une compréhension humaine complète sans références externes.","The generated query correctly calculates total investments (DF011) for 2024 by budget type, producing accurate results that match the gold standard. It properly joins documents and extraction_results tables and filters by the required field and year.","The gold query effectively answers the user's question by summing DF011 values for 2024 budgets, grouping by BP and BA types with correct logic and accurate results.","The SQL logic is correct: it properly joins extraction_results and documents, filters by safir_field_id='DF011' and document_year='2024', groups by budget_type, and sums the values. However, it lacks context like city_name and document_year in the output, making it incomplete for human interpretation. The aliasing is not in French as required (should be 'AS montant_total' instead of 'AS total_investissements')."
45,Quelles communes ont un ratio dette/recettes supérieur à 1.5 en 2024 ?,SELECT d.city_name FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'D001' AND er2.safir_field_id = 'RF01' AND d.document_year = '2024' AND (CAST(er1.value AS REAL) / CAST(er2.value AS REAL)) > 1.5;,SELECT d.city_name FROM documents d JOIN extraction_results erd ON d.document_id = erd.document_id WHERE d.document_year = '2024' AND erd.safir_field_id = 'D001' AND CAST(erd.value AS REAL) / (SELECT value FROM extraction_results WHERE document_id = d.document_id AND safir_field_id = 'R001') > 1.5 GROUP BY d.city_name,0.0,0.0,0,0,0,1,1,"La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les calculs financiers SFIL, et elle utilise des IDs de champ SAFIR hypothétiques ('D001', 'R001') non spécifiés dans le schéma. La sélection est incomplète (manque l'année, le type de budget, et les valeurs de dette et recettes), et les alias ne sont pas en français. La requête ne répond pas adéquatement à la demande de ratio dette/recettes dans le contexte des finances publiques françaises.","The generated query has a logic error: it references 'R001' instead of 'RF01' for revenue field, and the subquery may return multiple rows causing execution issues. Both queries return empty results, but the generated query's logic is flawed.","The gold query correctly joins extraction_results for debt (D001) and revenue (RF01) fields, filters by year 2024, and calculates the ratio. It returns empty result, which is plausible if no communes meet the criteria.","La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et elle ne vérifie pas l'état des documents ou des résultats d'extraction (par exemple, SUCCESS). De plus, elle sélectionne uniquement 'city_name' sans inclure le ratio calculé ou d'autres détails contextuels, et les alias sont absents ou non en français, ce qui rend la sortie incomplète et peu claire pour l'utilisateur final."
