id,question_fr,sql,difficulty,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000044,"Quel est le ratio dépenses / recettes pour chaque commune en 2024, classé du plus élevé au plus bas ?","WITH dep AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_dep
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2024'
  GROUP BY d.city_name
),
rec AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_rec
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D002'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2024'
  GROUP BY d.city_name
)
SELECT dep.city_name,
       dep.total_dep,
       rec.total_rec,
       CASE WHEN rec.total_rec = 0 THEN NULL ELSE dep.total_dep / rec.total_rec END AS ratio_dep_rec
FROM dep
JOIN rec ON rec.city_name = dep.city_name
ORDER BY ratio_dep_rec DESC
LIMIT 10;",medium,"[""extraction_results"", ""documents""]","[""ratio"", ""depenses_recettes"", ""2024"", ""ranking""]",True,[],True,,False,14,10,4,a260f4f0ac2966029199833fe0dc0397a4a939d4387ca9284e58e0e56089976f
cand_000045,Quelles communes ont vu leurs dépenses augmenter de plus de 10 % entre 2023 et 2024 ?,"WITH dep AS (
  SELECT d.city_name,
         yr.value AS annee,
         SUM(CAST(er.value AS REAL)) AS total_dep
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value IN ('2023','2024')
  GROUP BY d.city_name, yr.value
)
SELECT d1.city_name,
       (d2.total_dep - d1.total_dep) / d1.total_dep * 100.0 AS croissance_pct
FROM dep d1
JOIN dep d2 ON d2.city_name = d1.city_name
WHERE d1.annee = '2023' AND d2.annee = '2024'
  AND d1.total_dep > 0
  AND (d2.total_dep - d1.total_dep) / d1.total_dep > 0.10
ORDER BY croissance_pct DESC;",medium,"[""extraction_results"", ""documents""]","[""increase"", ""depenses"", ""percentage"", ""2023_2024""]",True,[],True,,False,7,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000046,"Quel est le revenu moyen par page pour chaque document en 2024, et quelles sont les 5 meilleures performances ?","WITH rec AS (
  SELECT er.document_id,
         SUM(CAST(er.value AS REAL)) AS total_rec
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  WHERE er.safir_field_id = 'D002'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2024'
  GROUP BY er.document_id
)
SELECT d.document_id,
       d.city_name,
       rec.total_rec,
       d.nb_pages,
       rec.total_rec / d.nb_pages AS recettes_par_page
FROM rec
JOIN documents d ON d.document_id = rec.document_id
ORDER BY recettes_par_page DESC
LIMIT 5;",medium,"[""extraction_results"", ""documents""]","[""average"", ""recettes_per_page"", ""2024"", ""top_documents""]",True,[],True,,False,7,5,5,f4b61954aac3e7f72280c2094a47ccc6b8b15008cf51dd59acfdee4d2214f332
cand_000047,Quels documents contiennent plus de 5 résultats d’extraction avec un message d’erreur ?,"SELECT d.document_id,
       d.city_name,
       COUNT(*) AS nb_errors
FROM extraction_results er
JOIN documents d ON d.document_id = er.document_id
WHERE er.message_error IS NOT NULL
  AND TRIM(er.message_error) <> ''
GROUP BY d.document_id, d.city_name
HAVING COUNT(*) > 5
ORDER BY nb_errors DESC;",medium,"[""extraction_results"", ""documents""]","[""error_messages"", ""extraction_results"", ""documents"", ""filter""]",True,[],True,,False,11,109,3,16b85e93d96b984539df186f538349bb7e8b85327bdb25c869cda0349e6d895c
cand_000048,Quelle est la moyenne des dépenses totales par commune pour le type de budget BP en 2023 ?,"WITH dep AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_dep
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2023'
    AND d.budget_type = 'BP'
  GROUP BY d.city_name
)
SELECT AVG(total_dep) AS avg_dep_bp_2023
FROM dep;",medium,"[""extraction_results"", ""documents""]","[""average"", ""depenses"", ""budget_type"", ""2023""]",True,[],True,,False,7,1,1,6e16c65cadc050cd845c85f448ab00ccc600dd07d7b926d986f99e6f1e73bae8
cand_000049,Quelles sont les 3 communes présentant la plus grande variance des dépenses entre 2023 et 2024 ?,"WITH dep AS (
  SELECT d.city_name,
         yr.value AS annee,
         SUM(CAST(er.value AS REAL)) AS total_dep
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value IN ('2023','2024')
  GROUP BY d.city_name, yr.value
)
SELECT d1.city_name,
       ((d2.total_dep - d1.total_dep) * (d2.total_dep - d1.total_dep)) AS variance_dep
FROM dep d1
JOIN dep d2 ON d2.city_name = d1.city_name
WHERE d1.annee = '2023' AND d2.annee = '2024'
ORDER BY variance_dep DESC
LIMIT 3;",medium,"[""extraction_results"", ""documents""]","[""variance"", ""depenses"", ""2023_2024"", ""top_communes""]",True,[],True,,False,7,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000050,"Quel est le score composite (0,6 × recettes moyennes + 0,4 × taux de croissance des dépenses 2023‑2024) pour chaque commune, classé par performance ?","WITH rec AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_rec,
         COUNT(DISTINCT yr.value) AS years_cnt
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D002'
    AND yr.safir_field_id = 'Année'
    AND yr.value IN ('2023','2024')
  GROUP BY d.city_name
),
dep2023 AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_dep_2023
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2023'
  GROUP BY d.city_name
),
dep2024 AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_dep_2024
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2024'
  GROUP BY d.city_name
)
SELECT r.city_name,
       (0.6 * (r.total_rec / r.years_cnt) ) +
       (0.4 * CASE WHEN d2023.total_dep_2023 = 0 THEN 0
                   ELSE (d2024.total_dep_2024 - d2023.total_dep_2023) / d2023.total_dep_2023 * 100.0
              END) AS composite_score
FROM rec r
JOIN dep2023 d2023 ON d2023.city_name = r.city_name
JOIN dep2024 d2024 ON d2024.city_name = r.city_name
ORDER BY composite_score DESC
LIMIT 10;",hard,"[""extraction_results"", ""documents""]","[""composite_score"", ""recettes"", ""depenses_growth"", ""ranking""]",True,[],True,,False,20,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000051,"Quels sont les 5 documents dont la durée d’exécution de l’extraction dépasse la moyenne, classés du plus long au plus court ?","WITH durations AS (
  SELECT d.document_id,
         d.city_name,
         (julianday(d.created_at) - julianday(er.start_time)) * 86400.0 AS duration_seconds
  FROM documents d
  JOIN extraction_runs er ON er.document_id = d.document_id
  WHERE er.start_time IS NOT NULL AND d.created_at IS NOT NULL
)
SELECT document_id,
       city_name,
       duration_seconds
FROM durations
WHERE duration_seconds > (SELECT AVG(duration_seconds) FROM durations)
ORDER BY duration_seconds DESC
LIMIT 5;",hard,"[""documents"", ""extraction_runs""]","[""duration"", ""extraction_runs"", ""performance"", ""top""]",True,[],True,,False,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000052,"Quel est le pourcentage de documents contenant au moins un avertissement, ventilé par type de masque ?","WITH total_per_mask AS (
  SELECT mask, COUNT(*) AS total_cnt
  FROM documents
  GROUP BY mask
),
with_warning AS (
  SELECT mask, COUNT(*) AS warning_cnt
  FROM documents
  WHERE warning_message IS NOT NULL AND TRIM(warning_message) <> ''
  GROUP BY mask
)
SELECT t.mask,
       t.total_cnt,
       COALESCE(w.warning_cnt,0) AS warning_cnt,
       ROUND(100.0 * COALESCE(w.warning_cnt,0) / t.total_cnt,2) AS pct_with_warning
FROM total_per_mask t
LEFT JOIN with_warning w ON w.mask = t.mask
ORDER BY pct_with_warning DESC;",hard,"[""documents""]","[""warning_messages"", ""mask"", ""percentage"", ""distribution""]",True,[],True,,False,0,3,4,76df9bc263b9319c0f843aed1f7ba9f36d2b246767a37a891cfc381254f141a9
cand_000053,Quelles communes présentent des documents où plusieurs années différentes ont été extraites (incohérence du champ Année) ?,"SELECT d.city_name,
       d.document_id,
       GROUP_CONCAT(DISTINCT er.value) AS years_found,
       COUNT(DISTINCT er.value) AS nb_distinct_years
FROM extraction_results er
JOIN documents d ON d.document_id = er.document_id
WHERE er.safir_field_id = 'Année'
GROUP BY d.document_id, d.city_name
HAVING COUNT(DISTINCT er.value) > 1
ORDER BY nb_distinct_years DESC
LIMIT 10;",hard,"[""extraction_results"", ""documents""]","[""data_quality"", ""inconsistent_years"", ""documents"", ""communes""]",True,[],True,,False,3,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000054,Quel est le nombre total de documents par année ?,"SELECT document_year, COUNT(*) AS nb_documents FROM documents GROUP BY document_year ORDER BY document_year;",easy,"[""documents""]","[""count"", ""documents"", ""year""]",True,[],True,,False,0,2,2,9e23d1840a4fdd115b3c4b1d9ff9ce7af9f8158ca7718753fe749596c5ceba49
cand_000055,Combien de documents sont classés par type de budget (BP ou BA) ?,"SELECT budget_type, COUNT(*) AS nb FROM documents GROUP BY budget_type;",easy,"[""documents""]","[""budget_type"", ""count""]",True,[],True,,False,0,2,2,1623e76ac6f4199c2b150008fceec136af94e148bf8f556448dc92256ccb6050
cand_000056,Quelles sont les 5 communes avec le plus grand nombre de documents ?,"SELECT city_name, COUNT(*) AS nb_docs FROM documents GROUP BY city_name ORDER BY nb_docs DESC LIMIT 5;",easy,"[""documents""]","[""top"", ""documents"", ""city""]",True,[],True,,False,0,5,2,4147a35e0899fb714c0e8bb989d128512e3a548655164714b83932943548c224
cand_000057,Quel est le total des dépenses (champ D001) par commune pour l'année 2024 ?,"SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_dep FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY total_dep DESC;",medium,"[""extraction_results"", ""documents""]","[""sum"", ""expenses"", ""city"", ""year""]",True,[],True,,False,3,18,2,a7e32ee164c6b7a7fe193d644709ce3c6a868448b7270e6fbd873de8e43a939a
cand_000058,Quel est le pourcentage de variation des dépenses D001 entre 2023 et 2024 pour chaque commune ?,"WITH dep2023 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2023 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2023' GROUP BY d.city_name), dep2024 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2024 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name) SELECT d2023.city_name, d2023.total_2023, d2024.total_2024, ((d2024.total_2024 - d2023.total_2023) * 100.0 / d2023.total_2023) AS pct_change FROM dep2023 d2023 JOIN dep2024 d2024 ON d2023.city_name = d2024.city_name ORDER BY pct_change DESC LIMIT 10;",medium,"[""extraction_results"", ""documents""]","[""growth"", ""expenses"", ""year"", ""city""]",True,[],True,,False,6,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000059,Quel est le ratio dépenses / recettes par commune pour l'année 2024 ?,"SELECT d.city_name, SUM(CAST(e_dep.value AS REAL)) AS total_dep, SUM(CAST(e_rec.value AS REAL)) AS total_rec, (SUM(CAST(e_dep.value AS REAL)) / NULLIF(SUM(CAST(e_rec.value AS REAL)),0)) AS dep_rec_ratio FROM documents d JOIN extraction_results e_dep ON d.document_id = e_dep.document_id AND e_dep.safir_field_id = 'D001' JOIN extraction_results e_rec ON d.document_id = e_rec.document_id AND e_rec.safir_field_id = 'Recettes' WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY dep_rec_ratio DESC LIMIT 10;",medium,"[""documents"", ""extraction_results""]","[""ratio"", ""expenses"", ""revenues"", ""city"", ""year""]",True,[],True,,False,6,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000060,Quel est le nombre moyen de résultats d'extraction par document selon le type de budget ?,"SELECT d.budget_type, AVG(cnt) AS avg_results FROM (SELECT document_id, COUNT(*) AS cnt FROM extraction_results GROUP BY document_id) er JOIN documents d ON er.document_id = d.document_id GROUP BY d.budget_type;",medium,"[""extraction_results"", ""documents""]","[""average"", ""extraction_results"", ""budget_type""]",True,[],True,,False,1,2,2,136dbb396e8dbc3a75c0f24bde77f9247275d8c25eca47d647d1e5cff428fbb9
cand_000061,Combien de documents contiennent au moins une erreur d'extraction par année ?,"SELECT d.document_year, COUNT(DISTINCT d.document_id) AS docs_with_error FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.message_error IS NOT NULL AND r.message_error <> '' GROUP BY d.document_year;",medium,"[""documents"", ""extraction_results""]","[""error"", ""count"", ""year""]",True,[],True,,False,9,2,2,57dfe8d3519dedb05eeb306615f96c1546671d6e7f92d1231db3254b245d84f0
cand_000062,Quel est le pourcentage de documents avec au moins un avertissement parmi l'ensemble des documents ?,SELECT (COUNT(DISTINCT d.document_id) * 100.0 / (SELECT COUNT(*) FROM documents)) AS pct_warning FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.message_warning IS NOT NULL AND r.message_warning <> '';,easy,"[""documents"", ""extraction_results""]","[""percentage"", ""warning"", ""documents""]",True,[],True,,False,6,1,1,6e16c65cadc050cd845c85f448ab00ccc600dd07d7b926d986f99e6f1e73bae8
cand_000063,Quelles sont les 5 communes présentant la plus grande variance des dépenses D001 entre 2023 et 2024 ?,"WITH dep AS (SELECT d.city_name, d.document_year, SUM(CAST(r.value AS REAL)) AS total_dep FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year IN ('2023','2024') GROUP BY d.city_name, d.document_year), piv AS (SELECT city_name, MAX(CASE WHEN document_year='2023' THEN total_dep END) AS dep_2023, MAX(CASE WHEN document_year='2024' THEN total_dep END) AS dep_2024 FROM dep GROUP BY city_name) SELECT city_name, ABS(dep_2024 - dep_2023) AS variance FROM piv ORDER BY variance DESC LIMIT 5;",medium,"[""extraction_results"", ""documents""]","[""variance"", ""expenses"", ""city"", ""year""]",True,[],True,,False,3,5,2,fcea600eb7287e6910030c66140e204e18b0374795aa6daea4978e3d3116a0c3
cand_000064,"Quel est le nombre moyen de pages par document pour chaque commune en 2023 et 2024, et quelles communes ont vu une hausse de plus de 20 % en 2024 ?","WITH pages2023 AS (SELECT d.city_name, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year = '2023' GROUP BY d.city_name), pages2024 AS (SELECT d.city_name, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year = '2024' GROUP BY d.city_name) SELECT p2024.city_name, p2023.avg_pages AS avg_2023, p2024.avg_pages AS avg_2024, ((p2024.avg_pages - p2023.avg_pages) * 100.0 / p2023.avg_pages) AS pct_change FROM pages2023 p2023 JOIN pages2024 p2024 ON p2023.city_name = p2024.city_name WHERE ((p2024.avg_pages - p2023.avg_pages) * 100.0 / p2023.avg_pages) > 20 ORDER BY pct_change DESC;",hard,"[""documents""]","[""pages"", ""growth"", ""city"", ""year""]",True,[],True,,False,0,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000065,"Quel est le nombre de documents par masque (M57_CA, M57_CFU, etc.) ?","SELECT mask, COUNT(*) AS nb FROM documents GROUP BY mask ORDER BY nb DESC;",easy,"[""documents""]","[""mask"", ""count"", ""documents""]",True,[],True,,False,0,3,2,67ebed5c6c3d58f835b5634be51bbca7822b10541c2b5366100f71d18315b069
cand_000066,Comment se répartissent les documents par état et par année ?,"SELECT d.document_year, s.code AS state_code, COUNT(*) AS nb FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.document_year, s.code ORDER BY d.document_year, nb DESC;",medium,"[""documents"", ""states""]","[""state"", ""year"", ""distribution""]",True,[],True,,False,1,5,3,758900b55a5f634765e9295d3e6860858554bd10f2ff8e7e300c97f4dfa7ea94
cand_000067,"Pour chaque commune, quel est le délai moyen (en heures) entre la création du document et le lancement de l'extraction pour l'année 2024 ?","SELECT d.city_name, AVG(strftime('%s', er.start_time) - strftime('%s', d.created_at)) / 3600.0 AS avg_delay_hours FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY avg_delay_hours DESC LIMIT 10;",hard,"[""documents"", ""extraction_runs""]","[""delay"", ""extraction"", ""city"", ""year""]",True,[],True,,False,0,10,2,c4ce57a783ff2583725bba49d24fb1697469dab1d47768a00990c6a02aeccbfc
cand_000068,Quel est le nombre moyen de champs extraits par document selon le type de masque ?,"SELECT d.mask, AVG(cnt) AS avg_fields FROM (SELECT document_id, COUNT(*) AS cnt FROM extraction_results GROUP BY document_id) er JOIN documents d ON er.document_id = d.document_id GROUP BY d.mask ORDER BY avg_fields DESC;",medium,"[""extraction_results"", ""documents""]","[""average"", ""fields"", ""mask""]",True,[],True,,False,1,3,2,798add035c1db5cdcc2ce34095b48d3554c522f99d5bc4ef0e2a76fec484c7e9
cand_000069,Quelles sont les 5 communes avec le plus grand nombre de documents dont le type de budget est BP ?,"SELECT d.city_name, COUNT(*) AS nb_bp_docs FROM documents d WHERE d.budget_type = 'BP' GROUP BY d.city_name ORDER BY nb_bp_docs DESC LIMIT 5;",easy,"[""documents""]","[""budget_type"", ""bp"", ""top"", ""city""]",True,[],True,,False,0,5,2,c2526c48c0274705159dae509c2ba46734ea851fe0d327b2c88fcde1cbe1fef1
cand_000070,Quels documents présentent une incohérence : la somme des dépenses D001 et D002 diffère de plus de 5 % du total déclaré (champ TotalDepenses) ?,"WITH dep AS (SELECT r.document_id, SUM(CAST(r.value AS REAL)) AS sum_dep FROM extraction_results r WHERE r.safir_field_id IN ('D001','D002') GROUP BY r.document_id), total AS (SELECT r.document_id, CAST(r.value AS REAL) AS total_dep FROM extraction_results r WHERE r.safir_field_id = 'TotalDepenses') SELECT d.document_id, d.city_name, d.document_year, dep.sum_dep, total.total_dep, ((dep.sum_dep - total.total_dep) * 100.0 / total.total_dep) AS pct_diff FROM dep JOIN total ON dep.document_id = total.document_id JOIN documents d ON dep.document_id = d.document_id WHERE ABS((dep.sum_dep - total.total_dep) * 100.0 / total.total_dep) > 5 ORDER BY pct_diff DESC LIMIT 10;",hard,"[""extraction_results"", ""documents""]","[""anomaly"", ""expenses"", ""validation"", ""document""]",True,[],True,,False,9,0,6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000071,"Quel est le classement des communes selon un score composite : 0,6 × moyenne des recettes + 0,4 × taux de croissance des dépenses D001 entre 2023 et 2024 ?","WITH rec AS (SELECT d.city_name, AVG(CAST(r.value AS REAL)) AS avg_rec FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'Recettes' GROUP BY d.city_name), dep2023 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2023 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2023' GROUP BY d.city_name), dep2024 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2024 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name), growth AS (SELECT d2023.city_name, ((d2024.total_2024 - d2023.total_2023) * 100.0 / d2023.total_2023) AS pct_growth FROM dep2023 d2023 JOIN dep2024 d2024 ON d2023.city_name = d2024.city_name) SELECT rec.city_name, (0.6 * rec.avg_rec + 0.4 * growth.pct_growth) AS composite_score FROM rec JOIN growth ON rec.city_name = growth.city_name ORDER BY composite_score DESC LIMIT 10;",hard,"[""extraction_results"", ""documents""]","[""composite_score"", ""revenues"", ""growth"", ""city""]",True,[],True,,False,2,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000072,Quel est le nombre de documents déposés chaque année ?,"SELECT d.document_year,
       COUNT(*) AS nb_documents
FROM documents d
GROUP BY d.document_year;",easy,"[""documents""]","[""count"", ""year""]",True,[],True,,False,0,2,2,7d634b1eb6c289e97897799fb5caee0de7f672894321f30636702b960f7dc530
cand_000073,Combien de communes différentes sont couvertes chaque année ?,"SELECT d.document_year,
       COUNT(DISTINCT d.city_name) AS nb_communes
FROM documents d
GROUP BY d.document_year;",easy,"[""documents""]","[""count"", ""distinct"", ""city"", ""year""]",True,[],True,,False,0,2,2,fcddbb6c05f5323be237a0b6fee45dea81a35426e84e0501ad217522f88da1b8
cand_000074,Quel est le pourcentage de documents en état « SUCCESS » par année ?,"SELECT d.document_year,
       ROUND(100.0 * SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) / COUNT(*), 2) AS pct_success
FROM documents d
JOIN states s ON d.state_id = s.state_id
GROUP BY d.document_year;",easy,"[""documents"", ""states""]","[""percentage"", ""state"", ""year""]",True,[],True,,False,1,2,2,f94f3207acae71ebafccda54f9e98a223bc5d7a59af5f7859031577b31769fb4
cand_000075,Quelle est la moyenne des dépenses (D001) par type de budget (BP/BA) pour l'année 2023 ?,"SELECT d.budget_type,
       AVG(CAST(er.value AS REAL)) AS moyenne_D001
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2023'
  AND er.safir_field_id = 'D001'
GROUP BY d.budget_type;",easy,"[""documents"", ""extraction_results""]","[""average"", ""expense"", ""budget_type"", ""year""]",True,[],True,,False,3,2,2,1a4234d81fbe57843a0a04c1bfeadf894387ff054041353e3230bab379906407
cand_000076,Combien d'extractions ont échoué (état ERROR) ?,"SELECT COUNT(*) AS nb_extractions_error
FROM extraction_runs er
JOIN states s ON er.state_id = s.state_id
WHERE s.code = 'ERROR';",easy,"[""extraction_runs"", ""states""]","[""count"", ""run"", ""state""]",True,[],True,,False,4,1,1,6e16c65cadc050cd845c85f448ab00ccc600dd07d7b926d986f99e6f1e73bae8
cand_000077,"Quel est le ratio dépenses (D001) / recettes (D002) par commune pour 2024, classé du plus élevé au plus bas ?","SELECT d.city_name,
       SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) ELSE 0 END) AS total_D001,
       SUM(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS REAL) ELSE 0 END) AS total_D002,
       ROUND(SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) END) / NULLIF(SUM(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS REAL) END), 0), 4) AS ratio_D001_D002
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024'
  AND er.safir_field_id IN ('D001','D002')
GROUP BY d.city_name
HAVING total_D002 > 0
ORDER BY ratio_D001_D002 DESC;",medium,"[""documents"", ""extraction_results""]","[""ratio"", ""expense"", ""revenue"", ""city"", ""year""]",True,[],True,,False,3,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000078,Quel est le taux de croissance des dépenses (D001) entre 2023 et 2024 pour chaque commune ?,"WITH d2023 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2023
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2023'
      AND er.safir_field_id = 'D001'
),
     d2024 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2024
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2024'
      AND er.safir_field_id = 'D001'
)
SELECT d2023.city_name,
       d2023.d001_2023,
       d2024.d001_2024,
       ROUND((d2024.d001_2024 - d2023.d001_2023) * 100.0 / NULLIF(d2023.d001_2023, 0), 2) AS croissance_pct
FROM d2023
JOIN d2024 USING (city_name)
ORDER BY croissance_pct DESC;",medium,"[""documents"", ""extraction_results""]","[""growth"", ""expense"", ""city"", ""year""]",True,[],True,,False,7,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000079,Quelles sont les 5 communes avec la plus forte hausse en pourcentage des dépenses (D001) entre 2023 et 2024 ?,"WITH d2023 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2023
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2023'
      AND er.safir_field_id = 'D001'
),
     d2024 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2024
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2024'
      AND er.safir_field_id = 'D001'
)
SELECT d2023.city_name,
       ROUND((d2024.d001_2024 - d2023.d001_2023) * 100.0 / NULLIF(d2023.d001_2023, 0), 2) AS hausse_pct
FROM d2023
JOIN d2024 USING (city_name)
ORDER BY hausse_pct DESC
LIMIT 5;",medium,"[""documents"", ""extraction_results""]","[""top"", ""growth"", ""expense"", ""city"", ""year""]",True,[],True,,False,7,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000080,"Quelle est la moyenne des dépenses (D001) par type de masque (M57_CA, M57_CFU, …) pour l'année 2024 ?","SELECT d.mask,
       AVG(CAST(er.value AS REAL)) AS moyenne_D001
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024'
  AND er.safir_field_id = 'D001'
GROUP BY d.mask;",medium,"[""documents"", ""extraction_results""]","[""average"", ""expense"", ""mask"", ""year""]",True,[],True,,False,3,2,2,21d3360bbf942ab695e627057aa9ca5fb72bd1fd2fd9b334deb376d7b5ac2d4d
