id,question_fr,sql,difficulty,tags,tables_used,valid_sql,validation_error,generation_model,generated_at_utc,batch_index
cand_000046,"Quel est le revenu moyen par page pour chaque document en 2024, et quelles sont les 5 meilleures performances ?","WITH rec AS (
  SELECT er.document_id,
         SUM(CAST(er.value AS REAL)) AS total_rec
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  WHERE er.safir_field_id = 'D002'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2024'
  GROUP BY er.document_id
)
SELECT d.document_id,
       d.city_name,
       rec.total_rec,
       d.nb_pages,
       rec.total_rec / d.nb_pages AS recettes_par_page
FROM rec
JOIN documents d ON d.document_id = rec.document_id
ORDER BY recettes_par_page DESC
LIMIT 5;",medium,"[""average"", ""recettes_per_page"", ""2024"", ""top_documents""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.059991+00:00,3
cand_000047,Quels documents contiennent plus de 5 résultats d’extraction avec un message d’erreur ?,"SELECT d.document_id,
       d.city_name,
       COUNT(*) AS nb_errors
FROM extraction_results er
JOIN documents d ON d.document_id = er.document_id
WHERE er.message_error IS NOT NULL
  AND TRIM(er.message_error) <> ''
GROUP BY d.document_id, d.city_name
HAVING COUNT(*) > 5
ORDER BY nb_errors DESC;",medium,"[""error_messages"", ""extraction_results"", ""documents"", ""filter""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.059991+00:00,3
cand_000048,Quelle est la moyenne des dépenses totales par commune pour le type de budget BP en 2023 ?,"WITH dep AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_dep
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2023'
    AND d.budget_type = 'BP'
  GROUP BY d.city_name
)
SELECT AVG(total_dep) AS avg_dep_bp_2023
FROM dep;",medium,"[""average"", ""depenses"", ""budget_type"", ""2023""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.061417+00:00,3
cand_000049,Quelles sont les 3 communes présentant la plus grande variance des dépenses entre 2023 et 2024 ?,"WITH dep AS (
  SELECT d.city_name,
         yr.value AS annee,
         SUM(CAST(er.value AS REAL)) AS total_dep
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value IN ('2023','2024')
  GROUP BY d.city_name, yr.value
)
SELECT d1.city_name,
       ((d2.total_dep - d1.total_dep) * (d2.total_dep - d1.total_dep)) AS variance_dep
FROM dep d1
JOIN dep d2 ON d2.city_name = d1.city_name
WHERE d1.annee = '2023' AND d2.annee = '2024'
ORDER BY variance_dep DESC
LIMIT 3;",medium,"[""variance"", ""depenses"", ""2023_2024"", ""top_communes""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.062548+00:00,3
cand_000050,"Quel est le score composite (0,6 × recettes moyennes + 0,4 × taux de croissance des dépenses 2023‑2024) pour chaque commune, classé par performance ?","WITH rec AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_rec,
         COUNT(DISTINCT yr.value) AS years_cnt
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D002'
    AND yr.safir_field_id = 'Année'
    AND yr.value IN ('2023','2024')
  GROUP BY d.city_name
),
dep2023 AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_dep_2023
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2023'
  GROUP BY d.city_name
),
dep2024 AS (
  SELECT d.city_name,
         SUM(CAST(er.value AS REAL)) AS total_dep_2024
  FROM extraction_results er
  JOIN extraction_results yr ON yr.document_id = er.document_id
  JOIN documents d ON d.document_id = er.document_id
  WHERE er.safir_field_id = 'D001'
    AND yr.safir_field_id = 'Année'
    AND yr.value = '2024'
  GROUP BY d.city_name
)
SELECT r.city_name,
       (0.6 * (r.total_rec / r.years_cnt) ) +
       (0.4 * CASE WHEN d2023.total_dep_2023 = 0 THEN 0
                   ELSE (d2024.total_dep_2024 - d2023.total_dep_2023) / d2023.total_dep_2023 * 100.0
              END) AS composite_score
FROM rec r
JOIN dep2023 d2023 ON d2023.city_name = r.city_name
JOIN dep2024 d2024 ON d2024.city_name = r.city_name
ORDER BY composite_score DESC
LIMIT 10;",hard,"[""composite_score"", ""recettes"", ""depenses_growth"", ""ranking""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.065072+00:00,3
cand_000051,"Quels sont les 5 documents dont la durée d’exécution de l’extraction dépasse la moyenne, classés du plus long au plus court ?","WITH durations AS (
  SELECT d.document_id,
         d.city_name,
         (julianday(d.created_at) - julianday(er.start_time)) * 86400.0 AS duration_seconds
  FROM documents d
  JOIN extraction_runs er ON er.document_id = d.document_id
  WHERE er.start_time IS NOT NULL AND d.created_at IS NOT NULL
)
SELECT document_id,
       city_name,
       duration_seconds
FROM durations
WHERE duration_seconds > (SELECT AVG(duration_seconds) FROM durations)
ORDER BY duration_seconds DESC
LIMIT 5;",hard,"[""duration"", ""extraction_runs"", ""performance"", ""top""]","[""documents"", ""extraction_runs""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.066092+00:00,3
cand_000052,"Quel est le pourcentage de documents contenant au moins un avertissement, ventilé par type de masque ?","WITH total_per_mask AS (
  SELECT mask, COUNT(*) AS total_cnt
  FROM documents
  GROUP BY mask
),
with_warning AS (
  SELECT mask, COUNT(*) AS warning_cnt
  FROM documents
  WHERE warning_message IS NOT NULL AND TRIM(warning_message) <> ''
  GROUP BY mask
)
SELECT t.mask,
       t.total_cnt,
       COALESCE(w.warning_cnt,0) AS warning_cnt,
       ROUND(100.0 * COALESCE(w.warning_cnt,0) / t.total_cnt,2) AS pct_with_warning
FROM total_per_mask t
LEFT JOIN with_warning w ON w.mask = t.mask
ORDER BY pct_with_warning DESC;",hard,"[""warning_messages"", ""mask"", ""percentage"", ""distribution""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.068146+00:00,3
cand_000053,Quelles communes présentent des documents où plusieurs années différentes ont été extraites (incohérence du champ Année) ?,"SELECT d.city_name,
       d.document_id,
       GROUP_CONCAT(DISTINCT er.value) AS years_found,
       COUNT(DISTINCT er.value) AS nb_distinct_years
FROM extraction_results er
JOIN documents d ON d.document_id = er.document_id
WHERE er.safir_field_id = 'Année'
GROUP BY d.document_id, d.city_name
HAVING COUNT(DISTINCT er.value) > 1
ORDER BY nb_distinct_years DESC
LIMIT 10;",hard,"[""data_quality"", ""inconsistent_years"", ""documents"", ""communes""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:13:37.068146+00:00,3
cand_000054,Quel est le nombre total de documents par année ?,"SELECT document_year, COUNT(*) AS nb_documents FROM documents GROUP BY document_year ORDER BY document_year;",easy,"[""count"", ""documents"", ""year""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.290776+00:00,4
cand_000055,Combien de documents sont classés par type de budget (BP ou BA) ?,"SELECT budget_type, COUNT(*) AS nb FROM documents GROUP BY budget_type;",easy,"[""budget_type"", ""count""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.290776+00:00,4
cand_000056,Quelles sont les 5 communes avec le plus grand nombre de documents ?,"SELECT city_name, COUNT(*) AS nb_docs FROM documents GROUP BY city_name ORDER BY nb_docs DESC LIMIT 5;",easy,"[""top"", ""documents"", ""city""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.290776+00:00,4
cand_000057,Quel est le total des dépenses (champ D001) par commune pour l'année 2024 ?,"SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_dep FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY total_dep DESC;",medium,"[""sum"", ""expenses"", ""city"", ""year""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.291832+00:00,4
cand_000058,Quel est le pourcentage de variation des dépenses D001 entre 2023 et 2024 pour chaque commune ?,"WITH dep2023 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2023 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2023' GROUP BY d.city_name), dep2024 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2024 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name) SELECT d2023.city_name, d2023.total_2023, d2024.total_2024, ((d2024.total_2024 - d2023.total_2023) * 100.0 / d2023.total_2023) AS pct_change FROM dep2023 d2023 JOIN dep2024 d2024 ON d2023.city_name = d2024.city_name ORDER BY pct_change DESC LIMIT 10;",medium,"[""growth"", ""expenses"", ""year"", ""city""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.292973+00:00,4
cand_000059,Quel est le ratio dépenses / recettes par commune pour l'année 2024 ?,"SELECT d.city_name, SUM(CAST(e_dep.value AS REAL)) AS total_dep, SUM(CAST(e_rec.value AS REAL)) AS total_rec, (SUM(CAST(e_dep.value AS REAL)) / NULLIF(SUM(CAST(e_rec.value AS REAL)),0)) AS dep_rec_ratio FROM documents d JOIN extraction_results e_dep ON d.document_id = e_dep.document_id AND e_dep.safir_field_id = 'D001' JOIN extraction_results e_rec ON d.document_id = e_rec.document_id AND e_rec.safir_field_id = 'Recettes' WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY dep_rec_ratio DESC LIMIT 10;",medium,"[""ratio"", ""expenses"", ""revenues"", ""city"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.292973+00:00,4
cand_000060,Quel est le nombre moyen de résultats d'extraction par document selon le type de budget ?,"SELECT d.budget_type, AVG(cnt) AS avg_results FROM (SELECT document_id, COUNT(*) AS cnt FROM extraction_results GROUP BY document_id) er JOIN documents d ON er.document_id = d.document_id GROUP BY d.budget_type;",medium,"[""average"", ""extraction_results"", ""budget_type""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.292973+00:00,4
cand_000061,Combien de documents contiennent au moins une erreur d'extraction par année ?,"SELECT d.document_year, COUNT(DISTINCT d.document_id) AS docs_with_error FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.message_error IS NOT NULL AND r.message_error <> '' GROUP BY d.document_year;",medium,"[""error"", ""count"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.292973+00:00,4
cand_000062,Quel est le pourcentage de documents avec au moins un avertissement parmi l'ensemble des documents ?,SELECT (COUNT(DISTINCT d.document_id) * 100.0 / (SELECT COUNT(*) FROM documents)) AS pct_warning FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.message_warning IS NOT NULL AND r.message_warning <> '';,easy,"[""percentage"", ""warning"", ""documents""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.296123+00:00,4
cand_000063,Quelles sont les 5 communes présentant la plus grande variance des dépenses D001 entre 2023 et 2024 ?,"WITH dep AS (SELECT d.city_name, d.document_year, SUM(CAST(r.value AS REAL)) AS total_dep FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year IN ('2023','2024') GROUP BY d.city_name, d.document_year), piv AS (SELECT city_name, MAX(CASE WHEN document_year='2023' THEN total_dep END) AS dep_2023, MAX(CASE WHEN document_year='2024' THEN total_dep END) AS dep_2024 FROM dep GROUP BY city_name) SELECT city_name, ABS(dep_2024 - dep_2023) AS variance FROM piv ORDER BY variance DESC LIMIT 5;",medium,"[""variance"", ""expenses"", ""city"", ""year""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.296123+00:00,4
cand_000064,"Quel est le nombre moyen de pages par document pour chaque commune en 2023 et 2024, et quelles communes ont vu une hausse de plus de 20 % en 2024 ?","WITH pages2023 AS (SELECT d.city_name, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year = '2023' GROUP BY d.city_name), pages2024 AS (SELECT d.city_name, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year = '2024' GROUP BY d.city_name) SELECT p2024.city_name, p2023.avg_pages AS avg_2023, p2024.avg_pages AS avg_2024, ((p2024.avg_pages - p2023.avg_pages) * 100.0 / p2023.avg_pages) AS pct_change FROM pages2023 p2023 JOIN pages2024 p2024 ON p2023.city_name = p2024.city_name WHERE ((p2024.avg_pages - p2023.avg_pages) * 100.0 / p2023.avg_pages) > 20 ORDER BY pct_change DESC;",hard,"[""pages"", ""growth"", ""city"", ""year""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.296123+00:00,4
cand_000065,"Quel est le nombre de documents par masque (M57_CA, M57_CFU, etc.) ?","SELECT mask, COUNT(*) AS nb FROM documents GROUP BY mask ORDER BY nb DESC;",easy,"[""mask"", ""count"", ""documents""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.296123+00:00,4
cand_000066,Comment se répartissent les documents par état et par année ?,"SELECT d.document_year, s.code AS state_code, COUNT(*) AS nb FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.document_year, s.code ORDER BY d.document_year, nb DESC;",medium,"[""state"", ""year"", ""distribution""]","[""documents"", ""states""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.296123+00:00,4
cand_000067,"Pour chaque commune, quel est le délai moyen (en heures) entre la création du document et le lancement de l'extraction pour l'année 2024 ?","SELECT d.city_name, AVG(strftime('%s', er.start_time) - strftime('%s', d.created_at)) / 3600.0 AS avg_delay_hours FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY avg_delay_hours DESC LIMIT 10;",hard,"[""delay"", ""extraction"", ""city"", ""year""]","[""documents"", ""extraction_runs""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.296123+00:00,4
cand_000068,Quel est le nombre moyen de champs extraits par document selon le type de masque ?,"SELECT d.mask, AVG(cnt) AS avg_fields FROM (SELECT document_id, COUNT(*) AS cnt FROM extraction_results GROUP BY document_id) er JOIN documents d ON er.document_id = d.document_id GROUP BY d.mask ORDER BY avg_fields DESC;",medium,"[""average"", ""fields"", ""mask""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.300537+00:00,4
cand_000069,Quelles sont les 5 communes avec le plus grand nombre de documents dont le type de budget est BP ?,"SELECT d.city_name, COUNT(*) AS nb_bp_docs FROM documents d WHERE d.budget_type = 'BP' GROUP BY d.city_name ORDER BY nb_bp_docs DESC LIMIT 5;",easy,"[""budget_type"", ""bp"", ""top"", ""city""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.300537+00:00,4
cand_000070,Quels documents présentent une incohérence : la somme des dépenses D001 et D002 diffère de plus de 5 % du total déclaré (champ TotalDepenses) ?,"WITH dep AS (SELECT r.document_id, SUM(CAST(r.value AS REAL)) AS sum_dep FROM extraction_results r WHERE r.safir_field_id IN ('D001','D002') GROUP BY r.document_id), total AS (SELECT r.document_id, CAST(r.value AS REAL) AS total_dep FROM extraction_results r WHERE r.safir_field_id = 'TotalDepenses') SELECT d.document_id, d.city_name, d.document_year, dep.sum_dep, total.total_dep, ((dep.sum_dep - total.total_dep) * 100.0 / total.total_dep) AS pct_diff FROM dep JOIN total ON dep.document_id = total.document_id JOIN documents d ON dep.document_id = d.document_id WHERE ABS((dep.sum_dep - total.total_dep) * 100.0 / total.total_dep) > 5 ORDER BY pct_diff DESC LIMIT 10;",hard,"[""anomaly"", ""expenses"", ""validation"", ""document""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.300537+00:00,4
cand_000071,"Quel est le classement des communes selon un score composite : 0,6 × moyenne des recettes + 0,4 × taux de croissance des dépenses D001 entre 2023 et 2024 ?","WITH rec AS (SELECT d.city_name, AVG(CAST(r.value AS REAL)) AS avg_rec FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'Recettes' GROUP BY d.city_name), dep2023 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2023 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2023' GROUP BY d.city_name), dep2024 AS (SELECT d.city_name, SUM(CAST(r.value AS REAL)) AS total_2024 FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.city_name), growth AS (SELECT d2023.city_name, ((d2024.total_2024 - d2023.total_2023) * 100.0 / d2023.total_2023) AS pct_growth FROM dep2023 d2023 JOIN dep2024 d2024 ON d2023.city_name = d2024.city_name) SELECT rec.city_name, (0.6 * rec.avg_rec + 0.4 * growth.pct_growth) AS composite_score FROM rec JOIN growth ON rec.city_name = growth.city_name ORDER BY composite_score DESC LIMIT 10;",hard,"[""composite_score"", ""revenues"", ""growth"", ""city""]","[""extraction_results"", ""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:15:22.303797+00:00,4
cand_000072,Quel est le nombre de documents déposés chaque année ?,"SELECT d.document_year,
       COUNT(*) AS nb_documents
FROM documents d
GROUP BY d.document_year;",easy,"[""count"", ""year""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.163460+00:00,5
cand_000073,Combien de communes différentes sont couvertes chaque année ?,"SELECT d.document_year,
       COUNT(DISTINCT d.city_name) AS nb_communes
FROM documents d
GROUP BY d.document_year;",easy,"[""count"", ""distinct"", ""city"", ""year""]","[""documents""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.163460+00:00,5
cand_000074,Quel est le pourcentage de documents en état « SUCCESS » par année ?,"SELECT d.document_year,
       ROUND(100.0 * SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) / COUNT(*), 2) AS pct_success
FROM documents d
JOIN states s ON d.state_id = s.state_id
GROUP BY d.document_year;",easy,"[""percentage"", ""state"", ""year""]","[""documents"", ""states""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.163460+00:00,5
cand_000075,Quelle est la moyenne des dépenses (D001) par type de budget (BP/BA) pour l'année 2023 ?,"SELECT d.budget_type,
       AVG(CAST(er.value AS REAL)) AS moyenne_D001
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2023'
  AND er.safir_field_id = 'D001'
GROUP BY d.budget_type;",easy,"[""average"", ""expense"", ""budget_type"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.170044+00:00,5
cand_000076,Combien d'extractions ont échoué (état ERROR) ?,"SELECT COUNT(*) AS nb_extractions_error
FROM extraction_runs er
JOIN states s ON er.state_id = s.state_id
WHERE s.code = 'ERROR';",easy,"[""count"", ""run"", ""state""]","[""extraction_runs"", ""states""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.170044+00:00,5
cand_000077,"Quel est le ratio dépenses (D001) / recettes (D002) par commune pour 2024, classé du plus élevé au plus bas ?","SELECT d.city_name,
       SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) ELSE 0 END) AS total_D001,
       SUM(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS REAL) ELSE 0 END) AS total_D002,
       ROUND(SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) END) / NULLIF(SUM(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS REAL) END), 0), 4) AS ratio_D001_D002
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024'
  AND er.safir_field_id IN ('D001','D002')
GROUP BY d.city_name
HAVING total_D002 > 0
ORDER BY ratio_D001_D002 DESC;",medium,"[""ratio"", ""expense"", ""revenue"", ""city"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.171002+00:00,5
cand_000078,Quel est le taux de croissance des dépenses (D001) entre 2023 et 2024 pour chaque commune ?,"WITH d2023 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2023
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2023'
      AND er.safir_field_id = 'D001'
),
     d2024 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2024
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2024'
      AND er.safir_field_id = 'D001'
)
SELECT d2023.city_name,
       d2023.d001_2023,
       d2024.d001_2024,
       ROUND((d2024.d001_2024 - d2023.d001_2023) * 100.0 / NULLIF(d2023.d001_2023, 0), 2) AS croissance_pct
FROM d2023
JOIN d2024 USING (city_name)
ORDER BY croissance_pct DESC;",medium,"[""growth"", ""expense"", ""city"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.173091+00:00,5
cand_000079,Quelles sont les 5 communes avec la plus forte hausse en pourcentage des dépenses (D001) entre 2023 et 2024 ?,"WITH d2023 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2023
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2023'
      AND er.safir_field_id = 'D001'
),
     d2024 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2024
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2024'
      AND er.safir_field_id = 'D001'
)
SELECT d2023.city_name,
       ROUND((d2024.d001_2024 - d2023.d001_2023) * 100.0 / NULLIF(d2023.d001_2023, 0), 2) AS hausse_pct
FROM d2023
JOIN d2024 USING (city_name)
ORDER BY hausse_pct DESC
LIMIT 5;",medium,"[""top"", ""growth"", ""expense"", ""city"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.174242+00:00,5
cand_000080,"Quelle est la moyenne des dépenses (D001) par type de masque (M57_CA, M57_CFU, …) pour l'année 2024 ?","SELECT d.mask,
       AVG(CAST(er.value AS REAL)) AS moyenne_D001
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024'
  AND er.safir_field_id = 'D001'
GROUP BY d.mask;",medium,"[""average"", ""expense"", ""mask"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.175259+00:00,5
cand_000081,"Pour chaque commune, quel est le résultat net (recettes D002 – dépenses D001) en 2024 et quelles sont les 5 meilleures performances ?","SELECT d.city_name,
       SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) ELSE 0 END) AS total_D001,
       SUM(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS REAL) ELSE 0 END) AS total_D002,
       (SUM(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS REAL) END) -
        SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) END)) AS net_result
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE d.document_year = '2024'
  AND er.safir_field_id IN ('D001','D002')
GROUP BY d.city_name
ORDER BY net_result DESC
LIMIT 5;",medium,"[""net"", ""result"", ""expense"", ""revenue"", ""city"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.175259+00:00,5
cand_000082,"Combien de documents contiennent à la fois un avertissement et une erreur d'extraction, ventilés par année ?","SELECT d.document_year,
       COUNT(DISTINCT d.document_id) AS nb_documents
FROM documents d
WHERE (d.warning_message IS NOT NULL AND d.warning_message <> '')
  AND EXISTS (
      SELECT 1
      FROM extraction_results er
      WHERE er.document_id = d.document_id
        AND er.message_error IS NOT NULL
        AND er.message_error <> ''
  )
GROUP BY d.document_year;",medium,"[""count"", ""warning"", ""error"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.176260+00:00,5
cand_000083,"Pour chaque type de budget, quelles sont les moyennes des dépenses (D001) et des recettes (D002) en 2023 et 2024 ?","SELECT d.budget_type,
       d.document_year,
       AVG(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) END) AS moyenne_D001,
       AVG(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS REAL) END) AS moyenne_D002
FROM documents d
JOIN extraction_results er ON er.document_id = d.document_id
WHERE er.safir_field_id IN ('D001','D002')
  AND d.document_year IN ('2023','2024')
GROUP BY d.budget_type, d.document_year;",medium,"[""average"", ""expense"", ""revenue"", ""budget_type"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.177273+00:00,5
cand_000084,Quelles communes ont vu leurs dépenses (D001) en 2024 dépasser 150 % de celles de 2023 ?,"WITH d2023 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2023
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2023'
      AND er.safir_field_id = 'D001'
),
     d2024 AS (
    SELECT d.city_name,
           CAST(er.value AS REAL) AS d001_2024
    FROM documents d
    JOIN extraction_results er ON er.document_id = d.document_id
    WHERE d.document_year = '2024'
      AND er.safir_field_id = 'D001'
)
SELECT d2023.city_name,
       d2023.d001_2023,
       d2024.d001_2024,
       ROUND(d2024.d001_2024 * 100.0 / NULLIF(d2023.d001_2023, 0), 2) AS ratio_pct
FROM d2023
JOIN d2024 USING (city_name)
WHERE d2024.d001_2024 > 1.5 * d2023.d001_2023;",medium,"[""filter"", ""growth"", ""expense"", ""city"", ""year""]","[""documents"", ""extraction_results""]",True,,openai/gpt-oss-120b,2026-03-09T23:19:04.179271+00:00,5
