id,question_fr,sql,difficulty,generation_model,batch_index,variety_profile,variety_style,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000114,Quelle est la tendance du nombre de documents en erreur (état 'ERROR') par année pour les budgets principaux (BP) ?,"SELECT d.document_year, COUNT(*) AS error_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.budget_type = 'BP' AND s.code = 'ERROR' GROUP BY d.document_year ORDER BY d.document_year;",medium,Qwen/Qwen2.5-7B-Instruct,8,quality_and_alerts,management_summary,"[""documents"", ""states""]","[""error_trend"", ""budget_type"", ""year_filter""]",True,[],True,,False,2,1,2,1354b1af21ccb7b3a760103b62a5510c0a1e0dea80dd42e7bb829a28de33eab4
cand_000115,Quel est le taux de documents avec à la fois des erreurs d'extraction et des avertissements en 2024 ?,SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS dual_issue_rate FROM documents d WHERE d.document_year = '2024' AND d.error_message IS NOT NULL AND d.warning_message IS NOT NULL;,medium,Qwen/Qwen2.5-7B-Instruct,8,quality_and_alerts,management_summary,"[""documents""]","[""dual_issue"", ""error_rate"", ""year_filter""]",True,[],True,,False,0,1,1,1354b1af21ccb7b3a760103b62a5510c0a1e0dea80dd42e7bb829a28de33eab4
cand_000116,"Quels sont les documents avec des erreurs d'extraction liées à des formats non gérés, regroupés par type de budget (BP/BA) en 2024 ?","SELECT d.budget_type, COUNT(*) AS format_error_count FROM documents d WHERE d.document_year = '2024' AND d.error_message LIKE '%format non géré%' GROUP BY d.budget_type;",medium,Qwen/Qwen2.5-7B-Instruct,8,quality_and_alerts,management_summary,"[""documents""]","[""format_error"", ""budget_type"", ""year_filter""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000117,Quelle est la somme des dépenses totales extraites pour les budgets principaux (BP) en 2024 ?,SELECT SUM(CAST(value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.budget_type = 'BP' AND documents.document_year = '2024',easy,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents""]","[""budget_analysis"", ""financial_aggregates""]",True,[],True,,False,9,1,1,1354b1af21ccb7b3a760103b62a5510c0a1e0dea80dd42e7bb829a28de33eab4
cand_000118,"Quelle est la répartition des dépenses par type de budget (BP/BA) en 2023 et 2024, et comment évolue-t-elle ?","SELECT documents.document_year, documents.budget_type, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id = 'D001' GROUP BY documents.document_year, documents.budget_type ORDER BY documents.document_year",medium,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents""]","[""time_trend"", ""budget_comparison""]",True,[],True,,False,13,4,3,3ad84d1c1b8e78f4e381a85c5f4da0af3d69cd72a35a9eed7215946d53d38a75
cand_000119,"Quelle est la moyenne des dépenses extraites pour les champs 'D001' et 'D002' dans les documents M57_CA en 2024, en excluant les documents avec des erreurs d'extraction ?","SELECT AVG(CAST(value AS REAL)) AS moyenne_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.mask = 'M57_CA' AND documents.document_year = '2024' AND documents.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') AND extraction_results.safir_field_id IN ('D001', 'D002')",hard,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents"", ""states""]","[""error_filtering"", ""advanced_aggregation""]",True,[],True,,False,1,1,1,1354b1af21ccb7b3a760103b62a5510c0a1e0dea80dd42e7bb829a28de33eab4
cand_000120,Quels sont les trois types de documents (mask) avec le plus grand nombre de dépenses extraites en 2024 ?,"SELECT documents.mask, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2024' GROUP BY documents.mask ORDER BY total_depenses DESC LIMIT 3",medium,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents""]","[""top_analysis"", ""document_mask""]",True,[],True,,False,27,2,2,e9d92e3197ea5b41a2a94d25d3f453aec27f4a9eb5301b5bfe430a63061ff19d
cand_000121,"Quelle est la somme des dépenses extraites pour les budgets principaux (BP) en 2023 et 2024, et quel est le taux de variation annuelle ?","SELECT documents.document_year, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.budget_type = 'BP' AND documents.document_year IN ('2023', '2024') GROUP BY documents.document_year",medium,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents""]","[""yearly_comparison"", ""financial_growth""]",True,[],True,,False,24,2,2,c032bd3081424f4e1a01761238fe8a44eee42eb4253f551f42846b0eb56f6662
cand_000122,"Quelle est la répartition des dépenses extraites par commune (city_name) pour les budgets principaux (BP) en 2024, limitée aux 5 communes avec les plus fortes dépenses ?","SELECT documents.city_name, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.budget_type = 'BP' AND documents.document_year = '2024' GROUP BY documents.city_name ORDER BY total_depenses DESC LIMIT 5",medium,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents""]","[""municipality_analysis"", ""top_analysis""]",True,[],True,,False,20,5,2,3e632e1351ad3e026638dd36fc13e3e0e7b3d4fa3a55d45f289485875e6a9767
cand_000123,"Quelle est la somme des dépenses extraites pour les documents M57_CA en 2024, en excluant les documents avec plus de 500 pages ?",SELECT SUM(CAST(value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.mask = 'M57_CA' AND documents.document_year = '2024' AND documents.nb_pages <= 500,medium,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents""]","[""filtering"", ""page_count""]",True,[],True,,False,12,1,1,1354b1af21ccb7b3a760103b62a5510c0a1e0dea80dd42e7bb829a28de33eab4
cand_000124,"Quel est le ratio entre les dépenses extraites pour les budgets principaux (BP) et les budgets annexes (BA) en 2024, pour les documents M57_CA ?",SELECT (SUM(CASE WHEN documents.budget_type = 'BP' THEN CAST(value AS REAL) ELSE 0 END) / SUM(CASE WHEN documents.budget_type = 'BA' THEN CAST(value AS REAL) ELSE 0 END)) AS ratio_bp_ba FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.mask = 'M57_CA' AND documents.document_year = '2024',hard,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents""]","[""ratio_analysis"", ""budget_comparison""]",True,[],True,,False,15,1,1,1354b1af21ccb7b3a760103b62a5510c0a1e0dea80dd42e7bb829a28de33eab4
cand_000125,"Quelle est la somme des dépenses extraites pour les documents avec un statut d'extraction 'SUCCESS' en 2024, groupée par type de budget (BP/BA) ?","SELECT documents.budget_type, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id JOIN states ON documents.state_id = states.state_id WHERE states.code = 'SUCCESS' AND documents.document_year = '2024' GROUP BY documents.budget_type",medium,Qwen/Qwen2.5-7B-Instruct,10,budget_breakdowns,executive_dashboard,"[""extraction_results"", ""documents"", ""states""]","[""status_filtering"", ""budget_analysis""]",True,[],True,,False,32,2,2,99da27072a0b5a1435058134b9d4df3b8f402923dd530654b46491d4d515977d
cand_000126,Quel est le taux de documents en erreur (état 'ERROR') par année et type de budget (BP/BA) ?,"SELECT document_year, budget_type, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = d.document_year AND budget_type = d.budget_type) AS error_rate FROM documents d WHERE state_id IN (SELECT state_id FROM states WHERE code = 'ERROR') GROUP BY document_year, budget_type ORDER BY error_rate DESC;",medium,Qwen/Qwen2.5-7B-Instruct,11,portfolio_monitoring,investigation_mode,"[""documents"", ""states""]","[""document_coverage"", ""error_analysis"", ""yearly_trend""]",True,[],True,,False,36,2,3,e07ebfc6f471f7ec9eb078df0b5b388b3491bb11dcaad7eb480f7afb24043cfa
cand_000127,"Quelle est la répartition des documents selon leur type de document (mask) et leur statut d'extraction (SUCCESS, ERROR, PARTIAL) en 2024 ?","SELECT mask, code, COUNT(*) AS count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE document_year = '2024' GROUP BY mask, code ORDER BY mask, code;",easy,Qwen/Qwen2.5-7B-Instruct,11,portfolio_monitoring,investigation_mode,"[""documents"", ""states""]","[""document_distribution"", ""status_analysis"", ""mask_coverage""]",True,[],True,,False,6,6,3,e5c682908ceda96b02bc0a84d04e8bb89fafe125cb96ebaeececa9192221fb78
cand_000128,Quel est le nombre total de documents avec des erreurs d'extraction liées à des sections non détectées en 2024 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND error_message LIKE '%section non détectée%';,easy,Qwen/Qwen2.5-7B-Instruct,11,portfolio_monitoring,investigation_mode,"[""documents""]","[""error_analysis"", ""document_coverage"", ""section_issue""]",True,[],True,,False,1,1,1,1354b1af21ccb7b3a760103b62a5510c0a1e0dea80dd42e7bb829a28de33eab4
cand_000129,"Quelle est la répartition des documents selon leur commune (city_name) pour les budgets principaux (BP) en 2024, limitée aux 5 communes avec les plus fortes dépenses ?","SELECT city_name, COUNT(*) AS document_count FROM documents WHERE document_year = '2024' AND budget_type = 'BP' GROUP BY city_name ORDER BY document_count DESC LIMIT 5;",medium,Qwen/Qwen2.5-7B-Instruct,11,portfolio_monitoring,investigation_mode,"[""documents""]","[""municipality_distribution"", ""budget_type"", ""top_analysis""]",True,[],True,,False,0,5,2,5fb3d96ed40d4f4e49e8bfa84a258419871654d6c40f30a949621913dada10e1
cand_000130,"Quelle est la somme des dépenses extraites pour les budgets principaux (BP) en 2024, regroupée par type de document (mask) ?","SELECT mask, SUM(CAST(value AS REAL)) AS total_expenses FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.budget_type = 'BP' AND d.document_year = '2024' AND er.safir_field_id IN ('D001', 'D002') GROUP BY mask;",hard,Qwen/Qwen2.5-7B-Instruct,11,portfolio_monitoring,investigation_mode,"[""extraction_results"", ""documents""]","[""financial_aggregation"", ""mask_coverage"", ""budget_type""]",True,[],True,,False,14,2,2,dce53f7b660cb4f8577c03a4d787ca6a0ad0e242c1ee5441093a6fa85a16e4d8
cand_000131,Quels sont les documents M57_CA avec des erreurs d'extraction liées à des sections non détectées en 2024 et leur nombre de pages moyen ?,"SELECT mask, AVG(nb_pages) AS avg_pages FROM documents WHERE document_year = '2024' AND mask = 'M57_CA' AND error_message LIKE '%section non détectée%' GROUP BY mask;",medium,Qwen/Qwen2.5-7B-Instruct,11,portfolio_monitoring,investigation_mode,"[""documents""]","[""error_analysis"", ""mask_filter"", ""page_analysis""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000132,Quelle est la tendance du nombre moyen de documents par année et par type de budget (BP/BA) entre 2023 et 2024 ?,"SELECT document_year, budget_type, AVG(nb_pages) AS avg_pages FROM documents WHERE document_year IN ('2023', '2024') GROUP BY document_year, budget_type ORDER BY document_year;",medium,Qwen/Qwen2.5-7B-Instruct,11,portfolio_monitoring,investigation_mode,"[""documents""]","[""yearly_trend"", ""budget_type"", ""page_analysis""]",True,[],True,,False,0,4,3,3bbd2a3f28e30eb40e8000720955b7b123538977e6db5970c3af0c84273152f6
cand_000133,Quelle est la moyenne du nombre de pages par document en 2023 et en 2024 ?,"SELECT document_year, AVG(nb_pages) AS avg_pages FROM documents WHERE document_year IN ('2023', '2024') GROUP BY document_year",easy,Qwen/Qwen2.5-7B-Instruct,14,year_over_year_trends,executive_dashboard,"[""documents""]","[""year_over_year"", ""document_stats""]",True,[],True,,False,0,2,2,0a28f92ca10968f24c0d59f5693a5500b2e004a9da28cb9a1e1e09f8cbf3dfec
cand_000134,"Quelle est la somme des valeurs extraites pour le champ 'D001' en 2023 et 2024, par type de budget (BP/BA) ?","SELECT d.budget_type, d.document_year, SUM(CAST(er.value AS REAL)) AS total_d001 FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year IN ('2023', '2024') GROUP BY d.budget_type, d.document_year",medium,Qwen/Qwen2.5-7B-Instruct,14,year_over_year_trends,executive_dashboard,"[""documents"", ""extraction_results""]","[""financial_trend"", ""field_analysis""]",True,[],True,,False,13,4,3,c2786c79dd54853c20f73f188349c23661517e137cfdca3d4b1d2db000cdd84a
cand_000135,"Quelle est la répartition des documents selon leur type de format (PDF, scan) en 2023, regroupée par type de budget (BP/BA) ?","SELECT budget_type, format, COUNT(*) AS document_count FROM documents WHERE document_year = '2023' GROUP BY budget_type, format ORDER BY budget_type, document_count DESC;",medium,Qwen/Qwen2.5-7B-Instruct,19,portfolio_monitoring,management_summary,"[""documents""]","[""format_distribution"", ""budget_type"", ""year_filter""]",True,[],True,,False,0,2,3,cff47e1d52c0e34aa7fef7aa5e6b208924388e09b282e5bdfb03d5edf85092f8
cand_000136,Quel est le nombre moyen de règles d'extraction par ensemble de règles (ruleset) pour les documents M4_CFU ?,SELECT AVG(rule_count) FROM (SELECT COUNT(extraction_rule_id) AS rule_count FROM field_rules WHERE mask = 'M4_CFU' GROUP BY ruleset_id),easy,Qwen/Qwen2.5-7B-Instruct,20,rules_and_controls,executive_dashboard,"[""field_rules""]","[""rule_density"", ""ruleset_analysis""]",True,[],True,,False,15,1,1,aae2ad575b46135a00648d0f9fab92395c0d1d1ef7b857ee265bf8763eb31fa6
cand_000137,Quelle est la répartition des règles de validation par niveau de problème (ALERTE/ECHEC) pour les ensembles de règles liés aux documents M57 ?,"SELECT v.level_of_problem, COUNT(*) AS rule_count FROM validation_rules v JOIN rulesets r ON v.ruleset_id = r.ruleset_id WHERE r.ruleset_id IN (SELECT DISTINCT ruleset_id FROM field_rules WHERE mask = 'M57') GROUP BY v.level_of_problem",medium,Qwen/Qwen2.5-7B-Instruct,20,rules_and_controls,executive_dashboard,"[""validation_rules"", ""field_rules"", ""rulesets""]","[""validation_rules"", ""mask_analysis""]",True,[],True,,False,16,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000138,Quels sont les trois ensembles de règles (rulesets) avec la plus forte densité de règles (extraction + validation) pour les documents M57_CA ?,"SELECT r.ruleset_id, (SELECT COUNT(*) FROM field_rules f WHERE f.ruleset_id = r.ruleset_id AND f.mask = 'M57_CA') + (SELECT COUNT(*) FROM validation_rules v WHERE v.ruleset_id = r.ruleset_id AND v.mask = 'M57_CA') AS total_rules FROM rulesets r ORDER BY total_rules DESC LIMIT 3",hard,Qwen/Qwen2.5-7B-Instruct,20,rules_and_controls,executive_dashboard,"[""rulesets"", ""field_rules"", ""validation_rules""]","[""rule_density"", ""ruleset_analysis""]",True,[],True,,False,33,3,2,c2ee120ac56db0958705e593acff4e35c830103c94f098b7e7571f20d9e68a55
cand_000139,Quelle est la proportion de masks non couverts par au moins un ensemble de règles (rulesets) pour les règles d'extraction et de validation ?,SELECT (SELECT COUNT(DISTINCT mask) FROM documents WHERE mask NOT IN (SELECT DISTINCT mask FROM field_rules) AND mask NOT IN (SELECT DISTINCT mask FROM validation_rules)) * 100.0 / (SELECT COUNT(DISTINCT mask) FROM documents) AS coverage_percentage,hard,Qwen/Qwen2.5-7B-Instruct,20,rules_and_controls,executive_dashboard,"[""documents"", ""field_rules"", ""validation_rules""]","[""rules_coverage"", ""mask_analysis""]",True,[],True,,False,16,1,1,aae2ad575b46135a00648d0f9fab92395c0d1d1ef7b857ee265bf8763eb31fa6
cand_000140,"Quel est le nombre total de règles d'extraction par mask, excluant les masks sans règles de validation associées ?","SELECT f.mask, COUNT(*) AS extraction_rule_count FROM field_rules f WHERE f.mask IN (SELECT DISTINCT mask FROM validation_rules) GROUP BY f.mask",medium,Qwen/Qwen2.5-7B-Instruct,20,rules_and_controls,executive_dashboard,"[""field_rules"", ""validation_rules""]","[""rules_coverage"", ""mask_analysis""]",True,[],True,,False,38,3,2,fdf44696c14c25c96e095188a216b7245ed011e8d6ec4af903a2d709146658b2
cand_000141,"Quelle est la répartition des ensembles de règles (rulesets) selon le nombre de champs (safir_field_id) ciblés par leurs règles d'extraction, pour les masks M57_CA et M57_CFU ?","SELECT COUNT(*) AS ruleset_count, (SELECT COUNT(*) FROM field_rules f WHERE f.ruleset_id = r.ruleset_id AND f.mask IN ('M57_CA', 'M57_CFU')) AS field_count FROM rulesets r WHERE r.ruleset_id IN (SELECT DISTINCT ruleset_id FROM field_rules WHERE mask IN ('M57_CA', 'M57_CFU')) GROUP BY field_count ORDER BY field_count DESC",hard,Qwen/Qwen2.5-7B-Instruct,20,rules_and_controls,executive_dashboard,"[""rulesets"", ""field_rules""]","[""ruleset_coverage"", ""field_analysis""]",True,[],True,,False,37,4,2,1d52f49951a0f42d5520d825a69a13c24a1ed0e759936dfd42590aeaed69176e
cand_000142,Quel est le taux de couverture des masks par les ensembles de règles (rulesets) pour les règles d'extraction et de validation combinées ?,SELECT (SELECT COUNT(DISTINCT mask) FROM documents WHERE mask IN (SELECT DISTINCT mask FROM field_rules) AND mask IN (SELECT DISTINCT mask FROM validation_rules)) * 100.0 / (SELECT COUNT(DISTINCT mask) FROM documents) AS combined_coverage_percentage,hard,Qwen/Qwen2.5-7B-Instruct,20,rules_and_controls,executive_dashboard,"[""documents"", ""field_rules"", ""validation_rules""]","[""rules_coverage"", ""mask_analysis""]",True,[],True,,False,27,1,1,aae2ad575b46135a00648d0f9fab92395c0d1d1ef7b857ee265bf8763eb31fa6
cand_000143,"Quelle est la répartition des documents selon leur type de budget (BP/BA) et leur statut d'extraction (SUCCESS, ERROR, PARTIAL) en 2024 ?","SELECT d.budget_type, s.code AS status, COUNT(*) AS count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.budget_type, s.code;",medium,Qwen/Qwen2.5-7B-Instruct,23,budget_breakdowns,investigation_mode,"[""documents"", ""states""]","[""document_status"", ""budget_type_comparison"", ""status_breakdown""]",True,[],True,,False,5,6,3,cad35c484355c5a5fc2aacf5405925f61bde4c13d48bf0801538dfc7868dbeab
cand_000144,Quels sont les documents M57_CA avec des erreurs d'extraction et un nombre de pages supérieur à la moyenne de leur catégorie ?,"SELECT d.document_id, d.nb_pages FROM documents d WHERE d.mask = 'M57_CA' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'ERROR') AND d.nb_pages > (SELECT AVG(nb_pages) FROM documents WHERE mask = 'M57_CA') ORDER BY d.nb_pages DESC",hard,Qwen/Qwen2.5-7B-Instruct,31,ranking_and_outliers,portfolio_review,"[""documents"", ""states""]","[""anomaly_detection"", ""error_analysis""]",True,[],True,,False,28,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000145,"Quels sont les documents avec des avertissements liés à des sections non détectées, regroupés par année ?","SELECT document_year, COUNT(*) AS count FROM documents WHERE warning_message LIKE '%sections n''ont pas pu être%' GROUP BY document_year ORDER BY count DESC",medium,Qwen/Qwen2.5-7B-Instruct,31,ranking_and_outliers,portfolio_review,"[""documents""]","[""warning_analysis"", ""section_detection""]",True,[],True,,False,1,2,2,6a1f1022a595b0c039d79d202c6c47744d1be522c88bbcb86d6695b86c71aa7d
cand_000146,Quels sont les cinq champs financiers (safir_field_id) avec le plus de messages d'erreur dans les documents en 2024 ?,"SELECT safir_field_id, COUNT(*) AS error_count FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') AND message_error IS NOT NULL GROUP BY safir_field_id ORDER BY error_count DESC LIMIT 5",hard,Qwen/Qwen2.5-7B-Instruct,31,ranking_and_outliers,portfolio_review,"[""extraction_results"", ""documents""]","[""error_analysis"", ""field_rules""]",True,[],True,,False,33,5,2,0cecf4face1b2190f9ff22ff60875071cb8b90137f8d285b5ef4a22596ebddb1
cand_000147,Quels sont les documents avec le plus grand nombre de pages et un état d'extraction 'SUCCESS' ?,"SELECT document_id, nb_pages FROM documents WHERE state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') ORDER BY nb_pages DESC LIMIT 10",easy,Qwen/Qwen2.5-7B-Instruct,31,ranking_and_outliers,portfolio_review,"[""documents"", ""states""]","[""top_documents"", ""page_count""]",True,[],True,,False,60,10,2,70d7f0452dcc08d2353f693b3717b837c5d34457bdb16b306ddea332616d24ea
cand_000148,Quelles sont les communes avec des documents présentant des erreurs d'extraction et un budget_type 'BA' ?,SELECT DISTINCT city_name FROM documents WHERE budget_type = 'BA' AND state_id IN (SELECT state_id FROM states WHERE code = 'ERROR') ORDER BY city_name,medium,Qwen/Qwen2.5-7B-Instruct,31,ranking_and_outliers,portfolio_review,"[""documents"", ""states""]","[""error_analysis"", ""budget_type""]",True,[],True,,False,37,2,1,a61b411085051f5e9854f5c3f762c5afe62ec2220616c99a7358ad1eabf2bba6
cand_000149,"Quels sont les documents avec des erreurs d'extraction liées à des sections non détectées, triés par nombre de pages décroissant ?","SELECT document_id, nb_pages FROM documents WHERE warning_message LIKE '%sections n''ont pas pu être%' ORDER BY nb_pages DESC LIMIT 5",medium,Qwen/Qwen2.5-7B-Instruct,31,ranking_and_outliers,portfolio_review,"[""documents""]","[""anomaly_detection"", ""section_detection""]",True,[],True,,False,2,2,2,d7512c02994fc90aaed2dc8d917c5760e2a8613dd88fb283f7dea7a9910d8125
cand_000150,Quels sont les trois documents M57_CA avec le plus de messages d'erreur dans les résultats d'extraction en 2024 ?,"SELECT d.document_id, COUNT(er.result_id) AS error_count FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.mask = 'M57_CA' AND d.document_year = '2024' AND er.message_error IS NOT NULL GROUP BY d.document_id ORDER BY error_count DESC LIMIT 3",hard,Qwen/Qwen2.5-7B-Instruct,31,ranking_and_outliers,portfolio_review,"[""documents"", ""extraction_results""]","[""error_analysis"", ""document_type""]",True,[],True,,False,17,3,2,999809ae29904c7bc5626a1cb3b76540a2635e06b66ece4731a6f0389e716e99
cand_000151,Quel est le taux de documents en erreur (état 'ERROR') par année pour les budgets principaux (BP) ?,"SELECT documents.document_year, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE budget_type = 'BP') AS error_rate_percent FROM documents WHERE state_id IN (SELECT state_id FROM states WHERE code = 'ERROR') AND budget_type = 'BP' GROUP BY documents.document_year;",medium,Qwen/Qwen2.5-7B-Instruct,34,budget_breakdowns,management_summary,"[""documents"", ""states""]","[""budget_analysis"", ""error_rate"", ""document_stats""]",True,[],True,,False,38,1,2,091541bcb210f8a058884a323899ee3854713d5ee32270aab275a2b8b15c57ef
cand_000152,"Quelle est la somme des dépenses extraites pour le champ 'D001' en 2023 et 2024, par type de budget (BP/BA) ?","SELECT documents.budget_type, SUM(CAST(extraction_results.value AS REAL)) AS total_depenses FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id = 'D001' AND documents.document_year IN ('2023', '2024') GROUP BY documents.budget_type;",medium,Qwen/Qwen2.5-7B-Instruct,34,budget_breakdowns,management_summary,"[""extraction_results"", ""documents""]","[""financial_comparison"", ""field_analysis"", ""budget_breakdown""]",True,[],True,,False,21,2,2,de75eb494a14d7aaad0ab011e62e173e3322f45c7c70ddd0eadbee9933c90154
cand_000153,"Quelle est la moyenne du nombre de pages par document pour les budgets annexes (BA) en 2024, selon leur statut d'extraction ?","SELECT documents.state_id, AVG(documents.nb_pages) AS avg_pages FROM documents WHERE documents.budget_type = 'BA' AND documents.document_year = '2024' GROUP BY documents.state_id;",easy,Qwen/Qwen2.5-7B-Instruct,34,budget_breakdowns,management_summary,"[""documents""]","[""document_stats"", ""budget_analysis"", ""page_count""]",True,[],True,,False,2,12,2,2e3fb81d6db07c995a221582fa67a3b866b1f0836941af910e0caf8c22ef7cbe
cand_000154,"Quelle est la somme des valeurs extraites pour le champ 'Conso' dans les documents M57_CA en 2024, en excluant les documents avec des erreurs d'extraction ?",SELECT SUM(CAST(value AS REAL)) AS total_conso FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id = 'Conso' AND documents.mask = 'M57_CA' AND documents.document_year = '2024' AND documents.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS');,hard,Qwen/Qwen2.5-7B-Instruct,34,budget_breakdowns,management_summary,"[""extraction_results"", ""documents"", ""states""]","[""field_analysis"", ""financial_aggregation"", ""error_exclusion""]",True,[],True,,False,70,1,1,87c38302245fe1c3f2ee20d6423b022a9484701fb29ccabc40682385822a2e3d
cand_000155,Quel est le taux de documents avec un statut d'extraction 'SUCCESS' par annee et type de budget (BP/BA) en 2024 ?,"SELECT d.document_year, d.budget_type, COUNT(*) * 1.0 / (SELECT COUNT(*) FROM documents WHERE document_year = d.document_year AND budget_type = d.budget_type) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2024' GROUP BY d.document_year, d.budget_type",medium,Qwen/Qwen2.5-7B-Instruct,36,workflow_performance,investigation_mode,"[""documents"", ""states""]","[""extraction_success_rate"", ""workflow_performance"", ""yearly_trend""]",True,[],True,,False,6,2,3,dbae570caaed8797d7103d6de4810473bcb9ca53adc52edcfeeca1e58c7c6bd5
cand_000156,Quels sont les documents M57_CA avec un nombre de pages supérieur à la moyenne de leur categorie et un statut d'extraction 'PARTIAL' en 2024 ?,"SELECT d.document_id, d.city_name, d.nb_pages FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.mask = 'M57_CA' AND d.document_year = '2024' AND s.code = 'PARTIAL' AND d.nb_pages > (SELECT AVG(nb_pages) FROM documents WHERE mask = 'M57_CA' AND document_year = '2024')",hard,Qwen/Qwen2.5-7B-Instruct,36,workflow_performance,investigation_mode,"[""documents"", ""states""]","[""document_anomaly"", ""page_count_analysis"", ""mask_filter""]",True,[],True,,False,1,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000157,"Quelle est la répartition des documents en fonction de leur statut d'extraction (SUCCESS, PARTIAL, ERROR) pour les budgets principaux (BP) en 2023 et 2024 ?","SELECT s.code AS status, COUNT(*) AS count, d.document_year FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.budget_type = 'BP' AND d.document_year IN ('2023', '2024') GROUP BY s.code, d.document_year ORDER BY d.document_year, s.code",medium,Qwen/Qwen2.5-7B-Instruct,36,workflow_performance,investigation_mode,"[""documents"", ""states""]","[""status_distribution"", ""budget_type_filter"", ""year_comparison""]",True,[],True,,False,2,5,3,f4e310d24f0d8abfa49ff473d5d48ba16be62f622a73cc9b1d69676dc257d649
cand_000158,Quelle est la tendance du nombre de documents avec des erreurs d'extraction par annee pour les budgets principaux (BP) ?,"SELECT d.document_year, COUNT(*) AS error_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.budget_type = 'BP' AND s.code = 'ERROR' GROUP BY d.document_year ORDER BY d.document_year",medium,Qwen/Qwen2.5-7B-Instruct,36,workflow_performance,investigation_mode,"[""documents"", ""states""]","[""error_trend"", ""yearly_analysis"", ""budget_type_filter""]",True,[],True,,False,1,1,2,15d6bb741460488a3444976dadfc6f514e7a1ef3f66c1aa009ae0fe12722a35e
