,user_question,gold_sql,generated_sql,code_quality_score_gen,code_quality_score_gold,relevance_gen,relevance_gold,logic_gen,logic_gold,fit_with_gold,reasoning_quality_gen,reasoning_gen_result,reasoning_gold_result,reasoning_quality_gold
54,Top 5 des communes avec les plus hautes recettes d'investissement (RI01) en 2023.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' ORDER BY recettes_investissement DESC LIMIT 5;","SELECT city_name, SUM(CAST(value AS REAL)) AS total_investment FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'RI01' AND document_year = '2023' GROUP BY city_name ORDER BY total_investment DESC LIMIT 5",2.0,1.5,0,0,1,1,1,"The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='RI01' and document_year='2023', groups by city_name, sums the values, and orders/limits as requested. It selects relevant financial data (value) and includes enough context (city_name). However, the alias 'total_investment' is in English, not French as required; it should be 'montant_total' or similar.","The generated query is logically sound as it correctly joins extraction_results with documents, filters for RI01 in 2023, aggregates by city, and sorts descending. However, it returns empty results, failing to answer the user's question about top communes with highest RI01 values.","The gold query is logically correct, joining tables appropriately and filtering for RI01 in 2023 with proper ordering. Like the generated query, it returns empty results, indicating no data matches the criteria, thus not providing the requested top 5 communes.","La logique est correcte : la requête joint extraction_results et documents, filtre sur safir_field_id='RI01' et document_year='2023', et trie par valeur décroissante avec LIMIT 5. La sélection inclut le champ financier 'value' et le nom de la commune. Cependant, elle manque de contexte (budget_type, mask) pour comprendre le type de budget, et les alias ne sont pas en français (recettes_investissement devrait être 'montant_total' ou similaire)."
55,Évolution du montant total des investissements (DF011) entre 2023 et 2024 par type de budget.,"SELECT d.budget_type, d.document_year, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') GROUP BY d.budget_type, d.document_year ORDER BY d.document_year;","SELECT d.document_year, d.budget_type, SUM(CAST(r.value AS REAL)) AS total_investissements FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE r.safir_field_id = 'DF011' AND d.document_year IN ('2023', '2024') GROUP BY d.document_year, d.budget_type ORDER BY d.document_year",2.0,2.0,1,1,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for safir_field_id='DF011' and years 2023-2024, groups by document_year and budget_type, and sums the values. It selects relevant financial fields and includes enough context (years, budget types). However, the alias 'total_investissements' is in French but should be 'montant_total' to fully meet the French aliasing requirement, though it's semantically appropriate.","The generated query correctly retrieves total investment amounts (DF011) for 2023-2024 grouped by budget type, with proper joins and filtering, producing accurate results that match the gold standard.","The gold query effectively answers the question about investment evolution by year and budget type, using appropriate schema relationships and aggregation to produce correct financial data.","The SQL logic is correct: it properly filters for DF011 field, joins extraction_results with documents, groups by budget_type and document_year, and sums values. Selection quality is good with relevant financial fields. Completeness is good with budget_type and document_year for context. However, aliasing is insufficient as 'total_investissements' is not in French; it should be 'montant_total' or similar to meet the French aliasing requirement."
56,Quelles communes ont vu leurs dépenses de fonctionnement (DF01) augmenter de plus de 15% entre 2023 et 2024 ?,"WITH depenses_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS df01 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2023'), depenses_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS df01 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024') SELECT d.city_name, ((d2024.df01 - d2023.df01) / d2023.df01) * 100 AS evolution_pourcentage FROM documents d JOIN depenses_2023 d2023 ON d.siret = d2023.siret JOIN depenses_2024 d2024 ON d.siret = d2024.siret WHERE ((d2024.df01 - d2023.df01) / d2023.df01) > 0.15;","SELECT d.city_name, d.document_year, er1.value AS df01_2023, er2.value AS df01_2024, (er2.value - er1.value) / NULLIF(er1.value,0) * 100 AS pct_change FROM documents d JOIN extraction_results er1 ON d.document_id = er1.document_id WHERE d.document_year = '2023' AND er1.safir_field_id = 'DF01' AND d.city_name IS NOT NULL AND d.city_name <> '' JOIN extraction_results er2 ON d.document_id = er2.document_id WHERE d.document_year = '2024' AND er2.safir_field_id = 'DF01' AND er2.value IS NOT NULL AND er1.value IS NOT NULL AND (er2.value - er1.value) / NULLIF(er1.value,0) * 100 > 15",0.0,0.0,0,0,0,1,0,"La logique est incorrecte car la requête utilise une syntaxe SQL invalide avec deux clauses WHERE séparées et des jointures mal formées. Elle ne filtre pas correctement par 'budget_type' (BP/BA) comme requis pour les dépenses de fonctionnement, et les alias ne sont pas en français. La requête tente de comparer les valeurs de 2023 et 2024 pour DF01, mais la structure est erronée et manque de clarté contextuelle.","The generated query has a syntax error with incorrect JOIN structure and WHERE clause placement, causing execution failure. It attempts to filter by document_year incorrectly within the JOIN conditions instead of properly correlating years with extraction results.","The gold query is logically sound with proper CTEs for 2023 and 2024 data, correct joins, and appropriate percentage calculation. However, it returns an empty result, indicating no communes met the 15% increase criteria in the dataset.","The SQL logic is incorrect because it fails to filter by 'budget_type' (BP or BA) as required for French public finance analysis, and it doesn't account for document masks or extraction states. The selection lacks necessary context like document years and budget types. Aliases are not in French as required."
57,Répartition du nombre de documents par type de masque et par année.,"SELECT mask, document_year, COUNT(*) AS nombre_documents FROM documents GROUP BY mask, document_year ORDER BY document_year;","SELECT document_year, mask, COUNT(*) AS nb_documents FROM documents GROUP BY document_year, mask ORDER BY document_year, mask",2.5,2.5,1,1,1,1,1,"La requête est logiquement correcte car elle sélectionne les colonnes appropriées (document_year, mask) de la table documents, utilise COUNT(*) pour compter les documents, et groupe par ces deux colonnes pour obtenir la répartition demandée. La sélection est pertinente car elle inclut exactement les champs nécessaires. La complétude est bonne car les résultats incluent l'année et le type de masque pour chaque groupe. L'alias 'nb_documents' est en français et approprié pour l'utilisateur final.","The generated query correctly counts documents grouped by mask and year, matching the gold results exactly despite different column ordering and naming.","The gold query provides the correct document distribution by mask and year, with proper grouping and ordering for the requested analysis.","La requête est logiquement correcte car elle sélectionne les colonnes 'mask' et 'document_year' de la table 'documents', compte les documents avec COUNT(*), et groupe par ces deux colonnes pour obtenir la répartition demandée. La sélection est pertinente car elle inclut les champs nécessaires pour répondre à la demande de répartition par type de masque et année. La complétion est adéquate avec les noms de masque et année fournis pour la compréhension humaine. L'alias 'nombre_documents' est en français, ce qui convient à l'utilisateur francophone."
58,Quel est le ratio moyen dépenses/investissements (DF01/DF011) par commune en 2024 ?,"SELECT d.city_name, AVG(CAST(er_df01.value AS REAL) / CAST(er_df011.value AS REAL)) AS ratio_moyen FROM documents d JOIN extraction_results er_df01 ON d.document_id = er_df01.document_id AND er_df01.safir_field_id = 'DF01' JOIN extraction_results er_df011 ON d.document_id = er_df011.document_id AND er_df011.safir_field_id = 'DF011' WHERE d.document_year = '2024' GROUP BY d.city_name;","SELECT AVG(df01.value / df011.value) AS avg_exp_ratio
FROM (
  SELECT document_id, safir_field_id, value
  FROM extraction_results
  WHERE safir_field_id IN ('DF01', 'DF011')
  AND document_year = '2024'
  GROUP BY document_id, safir_field_id
) exp
WHERE exp.safir_field_id = 'DF01'
  AND exp.value > 0
  AND (
    SELECT 1 FROM (
      SELECT document_id FROM extraction_results
      WHERE safir_field_id = 'DF011'
      AND document_id = exp.document_id
      AND document_year = '2024'
      AND value > 0
    ) AS sub
  )",0.0,2.0,0,0,0,1,0,"The SQL is logically incorrect because it references 'document_year' in the extraction_results table, but this column does not exist in extraction_results according to the schema. The query also incorrectly groups by document_id and safir_field_id without proper pivoting, and the subquery logic is flawed for calculating the ratio. It lacks necessary joins to documents table for filtering by year and retrieving commune names, and aliases are not in French as required.","The generated query has a syntax error (document_year column doesn't exist in extraction_results) and logical flaws in its structure, leading to an execution error. It fails to properly join DF01 and DF011 values for ratio calculation.","The gold query is logically correct, joining extraction_results for DF01 and DF011 with documents for 2024, but returns empty result, likely due to missing data for those fields in 2024.","The SQL logic is correct: it properly joins documents with extraction_results for both DF01 and DF011 fields, filters by document_year=2024, groups by city_name, and calculates the average ratio. Selection includes relevant financial fields (value) and context (city_name). Completeness is good with city_name and calculated ratio. However, aliasing is insufficient as 'ratio_moyen' is in French but lacks French aliases for city_name and no explicit French aliases for other elements, though the main output alias is appropriately in French."
59,Détecter les communes où les recettes de fonctionnement (RF01) sont inférieures à 80% des dépenses de fonctionnement (DF01) en 2024.,"SELECT d.city_name, CAST(er_rf.value AS REAL) AS recettes, CAST(er_df.value AS REAL) AS depenses FROM documents d JOIN extraction_results er_rf ON d.document_id = er_rf.document_id AND er_rf.safir_field_id = 'RF01' JOIN extraction_results er_df ON d.document_id = er_df.document_id AND er_df.safir_field_id = 'DF01' WHERE d.document_year = '2024' AND CAST(er_rf.value AS REAL) < 0.8 * CAST(er_df.value AS REAL);","SELECT d.city_name, d.document_year, SUM(CASE WHEN r.safir_field_id = 'RF01' THEN CAST(r.value AS REAL) ELSE 0 END) AS recettes_func, SUM(CASE WHEN r.safir_field_id = 'DF01' THEN CAST(r.value AS REAL) ELSE 0 END) AS depenses_func FROM documents d JOIN extraction_results r ON d.document_id = r.document_id WHERE d.document_year = '2024' AND r.safir_field_id IN ('RF01', 'DF01') GROUP BY d.city_name, d.document_year HAVING SUM(CASE WHEN r.safir_field_id = 'RF01' THEN CAST(r.value AS REAL) ELSE 0 END) < 0.8 * SUM(CASE WHEN r.safir_field_id = 'DF01' THEN CAST(r.value AS REAL) ELSE 0 END)",2.0,1.5,1,1,1,1,1,"The SQL logic correctly identifies communes where RF01 < 80% of DF01 in 2024 by joining documents and extraction_results, filtering by year and field IDs, aggregating by city, and applying the ratio condition. It selects relevant financial values and includes city_name and document_year for context. However, aliases are in English ('recettes_func', 'depenses_func') instead of French as required, which is the only flaw.","The generated query correctly identifies communes where RF01 < 80% of DF01 in 2024 using proper SFIL schema joins and aggregation, though it unnecessarily groups by document_year. Both queries return empty results, indicating no communes meet the criteria.","The gold query accurately filters for 2024 documents and compares RF01 and DF01 values with the correct 80% threshold using direct joins. Its empty result is consistent with the generated query, confirming no matching communes exist.","The SQL logic is correct: it properly joins documents with extraction_results for RF01 and DF01 fields, filters for 2024, and applies the 80% comparison condition. Selection quality is good as it retrieves the necessary financial values. However, completeness is lacking because it doesn't include document_year or budget_type for context, and aliasing uses English terms instead of required French aliases like 'montant_total'."
60,Comparaison des dettes moyennes (D001) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS avg_debt FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' AND d.budget_type IN ('BP', 'BA') GROUP BY d.budget_type",1.5,1.5,1,1,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for document_year=2024, safir_field_id='D001', and budget_type in ('BP','BA'), then calculates the average value grouped by budget_type. However, the output lacks context like city names or document counts, making it incomplete for human interpretation. Aliases are in English ('avg_debt') instead of French as required.","The generated query correctly calculates average D001 debt for BP and BA budgets in 2024 with proper joins, filtering, and aggregation, producing identical results to the gold standard.",The gold query accurately addresses the user's question by computing average D001 debt per budget type for 2024 using appropriate schema relationships and filtering.,"The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='D001' and document_year='2024', groups by budget_type, and calculates the average value. However, it lacks context like city_name or document_year in the output, making results ambiguous. Aliases are not in French (e.g., 'dette_moyenne' is correct, but 'budget_type' should be aliased)."
61,Top 10 des indicateurs financiers les plus fréquemment extraits avec succès en 2024.,"SELECT er.safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE d.document_year = '2024' AND s.code = 'SUCCESS' GROUP BY er.safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;","SELECT safir_field_id, COUNT(*) AS count FROM extraction_results WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY safir_field_id ORDER BY count DESC LIMIT 10",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle utilise 'document_year' qui n'existe pas dans la table extraction_results. Elle devrait joindre avec la table documents pour filtrer par année. De plus, elle manque de contexte (noms de communes, types de budget) et les alias ne sont pas en français. La logique de filtrage par état 'SUCCESS' est correcte, mais l'absence de jointure rend la requête invalide.","The generated query has a logic error because it references 'document_year' in the extraction_results table where this column doesn't exist, causing an execution error. This prevents it from correctly answering the question about 2024 extractions.","The gold query correctly joins extraction_results with documents to access document_year and with states to filter by SUCCESS status, logically answering the question about most frequently extracted indicators in 2024.","The SQL logic is correct: it properly joins extraction_results with documents and states, filters for 2024 documents and SUCCESS state, groups by safir_field_id, counts occurrences, and limits to top 10. Selection quality is good as it retrieves the relevant financial field identifiers and their counts. However, completeness is lacking because it doesn't include contextual information like field names or descriptions that would help users understand what each safir_field_id represents. Aliasing is insufficient as 'nombre_extractions' is in French but 'safir_field_id' lacks a French alias, and no additional French aliases are provided for better readability."
62,Quel pourcentage des documents présente des anomalies de validation pour la dette (D001) en 2024 ?,SELECT (COUNT(DISTINCT CASE WHEN er.message_error IS NOT NULL THEN d.document_id END) * 100.0 / COUNT(DISTINCT d.document_id)) AS pourcentage_anomalies FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,"SELECT 100.0 * SUM(CASE WHEN validation_rules.safir_field_id = 'D001' AND validation_rules.level_of_problem = 'ALERTE' AND documents.document_year = '2024' THEN 1 ELSE 0 END) / COUNT(*) AS pct_anomalies
FROM documents
JOIN extraction_results ON documents.document_id = extraction_results.document_id
JOIN validation_rules ON extraction_results.safir_field_id = validation_rules.safir_field_id
WHERE documents.document_year = '2024'",0.0,0.0,0,1,0,1,0,"The SQL is logically incorrect because it joins validation_rules directly with extraction_results using safir_field_id, but validation_rules does not have a safir_field_id column (it has safir_field_id_list). It also incorrectly assumes validation anomalies are stored in validation_rules rather than being derived from extraction results. The query lacks proper filtering for debt-related fields (D001) and doesn't calculate validation anomalies correctly. Selection is poor (only percentage), completeness is missing (no document context), and aliasing is not in French.","The generated query has a critical logic error: it incorrectly joins validation_rules.safir_field_id with extraction_results.safir_field_id, but validation_rules doesn't have a safir_field_id column (it has safir_field_id_list). This causes an execution error, making the query unusable for answering the question about validation anomalies for D001 in 2024.","The gold query correctly calculates the percentage of documents with validation anomalies for D001 in 2024 by checking for non-null error messages in extraction_results, which is logically sound according to the SFIL schema and produces a valid result of 100%.","The SQL query is logically incorrect because it incorrectly interprets 'anomalies de validation' as extraction errors (message_error) instead of validation rule failures. The schema indicates validation rules are defined in the validation_rules table, not in extraction_results. The query also lacks proper filtering for budget_type and mask as required by French public finance context, and doesn't join to validation_rules or check validation outcomes. The alias 'pourcentage_anomalies' is correctly in French, but the selection and completeness are poor due to missing relevant context and incorrect logic."
63,Montant total des investissements (DF011) par région (groupement par deux premiers chiffres du SIRET) en 2024.,"SELECT SUBSTR(d.siret,1,2) AS region, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY region;","SELECT SUBSTR(city_name, 1, 2) AS region_code, SUM(CAST(value AS REAL)) AS total_investments FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'DF011' AND document_year = '2024' GROUP BY region_code ORDER BY region_code",0.0,1.5,0,1,0,1,0,"La logique est incorrecte car la requête utilise SUBSTR(city_name, 1, 2) pour extraire le code de région à partir du nom de la ville, alors que la demande spécifie de grouper par les deux premiers chiffres du SIRET. Elle ne filtre pas par budget_type (BP ou BA) comme attendu dans le contexte SFIL, et les alias ne sont pas en français. La sélection inclut la valeur correcte mais manque de contexte complet.","The generated query incorrectly uses city_name instead of siret for region grouping, leading to irrelevant results that don't match the requested grouping by SIRET's first two digits. The execution shows region codes like 'BA' and 'CO' which are city name prefixes, not SIRET-based regions.","The gold query correctly implements the requested logic by extracting the first two digits of SIRET for region grouping, filtering for DF011 investments in 2024, and summing the values, producing valid regional investment totals.","The SQL logic is correct: it properly joins extraction_results with documents, filters by safir_field_id='DF011' and document_year='2024', groups by the first two SIRET digits (region), and sums the values. However, it lacks context like city_name or budget_type for human readability, and aliases are not in French ('region' and 'total_investissements' should be 'région' and 'montant_total')."
64,Quelles communes ont un ratio recettes/dettes (RF01/D001) inférieur à 0.8 en 2024 ?,"SELECT d.city_name, CAST(er_rf.value AS REAL) / CAST(er_d.value AS REAL) AS ratio FROM documents d JOIN extraction_results er_rf ON d.document_id = er_rf.document_id AND er_rf.safir_field_id = 'RF01' JOIN extraction_results er_d ON d.document_id = er_d.document_id AND er_d.safir_field_id = 'D001' WHERE d.document_year = '2024' AND ratio < 0.8;","SELECT d.city_name, d.document_year, (CAST(e.value AS REAL) / CAST(r.value AS REAL)) AS ratio FROM documents d JOIN extraction_results e ON d.document_id = e.document_id JOIN extraction_results r ON d.document_id = r.document_id WHERE d.document_year = '2024' AND e.safir_field_id = 'RF01' AND r.safir_field_id = 'D001' AND r.value IS NOT NULL AND e.value IS NOT NULL AND (CAST(e.value AS REAL) / CAST(r.value AS REAL)) < 0.8",1.5,0.0,1,1,1,1,1,"The SQL logic is correct: it properly joins documents with extraction_results twice to get RF01 and D001 values, filters for 2024, handles NULL values, and calculates the ratio < 0.8. Selection quality is good as it retrieves the necessary financial fields. However, completeness is lacking because it doesn't include budget_type or other context like siret, and the aliasing is in English ('AS ratio') instead of French ('AS ratio_recettes_dettes' or similar).","The generated query correctly implements the ratio calculation between RF01 and D001 fields for 2024 documents with proper filtering and joins, though it includes unnecessary document_year column and NULL checks that don't affect the empty result.","The gold query correctly calculates the RF01/D001 ratio for 2024 documents with appropriate joins and filtering, producing an empty result which accurately reflects no communes meeting the <0.8 threshold.","La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et elle utilise 'ratio' dans la clause WHERE sans alias valide. La sélection manque de contexte (année, type de budget) et les alias ne sont pas en français. De plus, elle ne gère pas les valeurs NULL ou les conversions d'erreurs potentielles."
65,"Nombre de documents traités avec succès par format (PDF, scan, image) en 2023.","SELECT d.format, COUNT(*) AS documents_reussis FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2023' AND s.code = 'SUCCESS' GROUP BY d.format;","SELECT documents.format, COUNT(*) AS nb_documents
FROM documents
JOIN states ON documents.state_id = states.state_id
WHERE documents.document_year = '2023' AND states.code = 'SUCCESS'
GROUP BY documents.format
ORDER BY documents.format",2.5,2.0,1,1,1,1,1,"La requête est logiquement correcte car elle filtre correctement sur l'année 2023 et l'état SUCCESS via la jointure avec la table states, sélectionne le format et compte les documents. La sélection inclut tous les champs nécessaires (format et comptage), fournit un contexte suffisant (format et année implicite via le filtre), et utilise des alias en français appropriés (nb_documents).","The generated query correctly counts successfully processed documents by format for 2023, matching the gold result exactly with proper filtering on document_year and state code.",The gold query accurately answers the user question by counting successful documents per format in 2023 using appropriate joins and filters.,"The SQL logic is correct: it properly joins documents with states, filters for document_year='2023' and state code='SUCCESS', groups by format, and counts documents. It selects relevant fields (format and count) and provides complete context (format and count). However, the alias 'documents_reussis' is not in French; it should be 'nombre_documents_reussis' or similar to meet the French aliasing requirement."
66,Classement des communes par niveau d'endettement (D001) décroissant en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' ORDER BY dette DESC;","SELECT d.city_name, d.document_year, CAST(e.value AS REAL) AS d001_value FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2024' AND e.safir_field_id = 'D001' ORDER BY CAST(e.value AS REAL) DESC",2.0,1.5,1,1,1,1,1,"La logique est correcte : la requête joint correctement documents et extraction_results, filtre sur l'année 2024 et le champ D001, et trie par valeur décroissante. La sélection inclut les champs pertinents (nom de commune, année, valeur). La complétude est bonne avec le nom de commune et l'année. Cependant, l'alias 'd001_value' n'est pas en français comme requis ; il devrait être 'montant_total' ou similaire pour correspondre aux exigences d'aliasage en français.","The generated query correctly retrieves D001 debt values for 2024, joins documents and extraction_results appropriately, and orders results in descending order as requested. It includes document_year in output but this doesn't affect the core ranking functionality.","The gold query correctly answers the question by selecting communes with their D001 debt values for 2024, properly joining the relevant tables and ordering by debt descending. It produces the expected ranking of communes by debt level.","The SQL logic is correct: it properly joins extraction_results and documents, filters for safir_field_id='D001' and document_year='2024', and orders by debt descending. Selection quality is good as it extracts the correct financial field (value) and converts it appropriately. However, completeness is insufficient because it lacks budget_type and mask context needed to distinguish between BP/BA budgets and document types. Aliasing is poor because 'dette' is not a French alias for the column; it should be 'montant_total' or similar to match French financial terminology."
67,Détecter les communes où les dépenses totales dépassent 120% des recettes totales en 2024.,"SELECT d.city_name FROM documents d JOIN extraction_results er_dep ON d.document_id = er_dep.document_id AND er_dep.safir_field_id IN ('DF01','DF011') JOIN extraction_results er_rec ON d.document_id = er_rec.document_id AND er_rec.safir_field_id IN ('RF01','RI01') WHERE d.document_year = '2024' GROUP BY d.city_name HAVING SUM(CAST(er_dep.value AS REAL)) > 1.2 * SUM(CAST(er_rec.value AS REAL));","SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total_expenses, SUM(CAST(ef.value AS REAL)) AS total_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id JOIN extraction_results ef ON d.document_id = ef.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' AND ef.safir_field_id = 'D002' GROUP BY d.city_name HAVING SUM(CAST(er.value AS REAL)) > 1.2 * SUM(CAST(ef.value AS REAL))",0.0,0.0,0,1,0,1,0,"The SQL logic is incorrect because it assumes 'D001' and 'D002' are valid safir_field_id values for expenses and revenues, but the schema does not specify these mappings. It also lacks filtering by budget_type (BP or BA) and document mask, which are essential for accurate financial data extraction in French public finance. The aliases are in English, not French as required. The query does not include document_year or budget_type in the output, reducing completeness.","The generated query uses incorrect safir_field_id values ('D001' and 'D002') which don't match the SFIL schema's typical field identifiers for total expenses and revenues, leading to irrelevant results. Additionally, the query returns cities where revenues are zero, which doesn't properly answer the question about detecting communes where total expenses exceed 120% of total revenues.","The gold query correctly uses appropriate safir_field_id values ('DF01','DF011' for expenses and 'RF01','RI01' for revenues) and logically filters for 2024 documents, but returns an empty result indicating no communes meet the 120% threshold in the dataset.","La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et les identifiants de champ SAFIR ('DF01','DF011','RF01','RI01') ne sont pas validés dans le schéma. Elle sélectionne uniquement 'city_name' sans inclure les montants totaux ou le ratio, manquant de contexte. Les alias ne sont pas en français, et le regroupement par 'city_name' peut être ambigu sans filtre SIRET ou année supplémentaire."
68,Évolution du nombre moyen de pages des documents entre 2023 et 2024.,"SELECT document_year, AVG(nb_pages) AS pages_moyennes FROM documents WHERE document_year IN ('2023','2024') GROUP BY document_year;","SELECT document_year, AVG(nb_pages) AS avg_pages FROM documents WHERE document_year IN ('2023', '2024') GROUP BY document_year ORDER BY document_year",2.0,2.0,1,1,1,1,1,"The SQL query correctly calculates the average number of pages per document year for 2023 and 2024 using the 'documents' table, which contains the relevant 'document_year' and 'nb_pages' columns. It filters appropriately and groups by year. However, the alias 'avg_pages' is in English, not French as required (should be 'AS pages_moyennes' or similar). The output includes the year and average, providing sufficient context.","The generated query correctly calculates the average number of pages for documents in 2023 and 2024 using the nb_pages column from the documents table, with proper filtering and aggregation, producing identical results to the gold standard.","The gold query effectively addresses the user's question about page count evolution by computing average pages per year from the documents table, with correct filtering for the specified years and appropriate aggregation.","The SQL logic is correct: it filters documents for years 2023 and 2024, groups by document_year, and calculates the average nb_pages. It selects relevant fields and provides enough context (document_year). However, the alias 'pages_moyennes' is not in French; it should be 'nombre_moyen_de_pages' or similar to meet the French aliasing requirement."
69,Quels indicateurs financiers présentent le plus fort taux d'erreurs d'extraction en 2024 ?,"SELECT er.safir_field_id, (COUNT(CASE WHEN s.code = 'ERROR' THEN 1 END) * 100.0 / COUNT(*)) AS taux_erreur FROM extraction_results er JOIN states s ON er.state_id = s.state_id JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY er.safir_field_id HAVING COUNT(*) > 10 ORDER BY taux_erreur DESC LIMIT 5;","SELECT safir_field_id, COUNT(*) AS error_count FROM extraction_results WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'ERROR') GROUP BY safir_field_id ORDER BY error_count DESC LIMIT 5",0.0,1.5,0,1,0,1,0,"La requête est incorrecte car elle utilise 'document_year' qui n'existe pas dans la table extraction_results. Elle devrait filtrer via la table documents (qui contient document_year) et joindre avec extraction_results. De plus, elle ne calcule pas un taux d'erreurs (erreurs/total) mais seulement un compte brut, et les alias ne sont pas en français comme requis.","The generated query has a logic error because it references a non-existent column 'document_year' in extraction_results, causing an execution error. Even if corrected, it would only count errors without calculating error rates, which doesn't fully answer the question about highest error rates.","The gold query correctly calculates error rates for 2024 by joining extraction_results with documents and states, filtering by document_year, and computing percentage of ERROR states per safir_field_id, providing a relevant answer to the question.","La logique est correcte : la requête joint correctement extraction_results avec states pour filtrer les erreurs et avec documents pour l'année 2024, calcule un taux d'erreur, et limite aux 5 indicateurs avec le plus fort taux. Cependant, elle manque de contexte (noms des indicateurs, types de budget) et les alias ne sont pas en français (taux_erreur devrait être 'taux_erreur_pourcentage' ou similaire)."
70,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2023 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2023',SELECT SUM(CAST(value AS REAL)) AS total_df01_2023 FROM extraction_results WHERE safir_field_id = 'DF01' AND document_year = '2023',0.0,1.5,0,0,0,1,0,"La requête est incorrecte car elle utilise 'document_year' qui n'existe pas dans la table extraction_results. Elle doit joindre avec la table documents pour filtrer par année et obtenir le contexte des communes. Elle manque également les informations contextuelles (noms des communes, types de budget) et l'alias n'est pas en français.","The generated query fails with an execution error due to referencing a non-existent column 'document_year' in extraction_results, making it logically unsound and unable to produce a relevant result.","The gold query is logically sound as it correctly joins extraction_results with documents to access document_year, but it returns an empty result, indicating no data matches the criteria for DF01 in 2023.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF01' and document_year='2023', and sums the values. However, it lacks context (commune names, budget types) for human readability, and the alias is not in French as required."
