,user_question,gold_sql,generated_sql,code_quality_score_gen,code_quality_score_gold,relevance_gen,relevance_gold,logic_gen,logic_gold,fit_with_gold,reasoning_quality_gen,reasoning_gen_result,reasoning_gold_result,reasoning_quality_gold
34,Quelles communes ont vu leur dette (D001) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d2024.siret, d2023.valeur AS dette_2023, d2024.valeur AS dette_2024 FROM dette_2024 d2024 JOIN dette_2023 d2023 ON d2024.siret = d2023.siret WHERE (d2024.valeur - d2023.valeur) / d2023.valeur > 0.1;","SELECT d.city_name
FROM documents d
JOIN extraction_results er ON d.document_id = er.document_id AND er.safir_field_id = 'D001'
WHERE d.document_year = '2023' AND er.value IS NOT NULL
AND EXISTS (
    SELECT 1
    FROM documents d2
    JOIN extraction_results er2 ON d2.document_id = er2.document_id AND er2.safir_field_id = 'D001'
    WHERE d2.document_year = '2024' AND er2.value IS NOT NULL
    AND CAST(er2.value AS REAL) > CAST(er.value AS REAL) * 1.1
)",0.0,1.5,0,0,0,1,0,"The SQL logic is incorrect because it fails to properly correlate the 2023 and 2024 debt values for the same commune. The EXISTS subquery doesn't link d2.city_name to d.city_name, so it may compare different communes. It also doesn't filter by budget_type, which is essential for French budget documents (BP/BA). The selection lacks financial context (no debt values or percentage increase), aliases are missing (city_name should have French alias), and it doesn't ensure the same commune is compared across years.","The generated query has logical errors: it doesn't properly join the same commune across years (missing siret matching) and returns duplicate city names without filtering by commune identifier, leading to incorrect results. The execution shows duplicate entries for the same cities, indicating flawed logic.","The gold query is logically sound with proper joins on siret to compare debt values between 2023 and 2024 for the same communes, but it returns an empty result, which might indicate no communes met the 10% increase criteria in the dataset.","The SQL logic correctly identifies communes with D001 debt increasing >10% between 2023-2024 by joining extraction_results with documents on document_id and filtering by safir_field_id='D001' and document_year. However, it lacks city_name for human readability and uses English aliases instead of French. The CAST to REAL handles numeric values appropriately."
35,Quels ensembles de règles (ruleset) incluent des validations pour la dette (D001) et les investissements (DF011) ?,SELECT DISTINCT vr.ruleset_id FROM validation_rules vr WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%';,"SELECT DISTINCT r.ruleset_id, r.description
FROM validation_rules vr
JOIN rulesets r ON vr.ruleset_id = r.ruleset_id
WHERE vr.safir_field_id_list LIKE '%D001%' OR vr.safir_field_id_list LIKE '%DF011%'",0.0,0.0,0,0,1,1,0,"La logique est incorrecte car la requête utilise une colonne 'safir_field_id_list' qui n'existe pas dans la table validation_rules selon le schéma fourni. Le schéma indique que 'safir_field_id_list' est une colonne de validation_rules, mais la requête tente de l'utiliser comme si c'était une colonne de validation_rules, ce qui est correct en termes de table, mais la syntaxe LIKE est inappropriée car 'safir_field_id_list' est stockée en JSON, nécessitant une analyse JSON pour vérifier les valeurs. De plus, la requête ne filtre pas par 'mask' ou d'autres critères pertinents pour la dette et les investissements, et les alias ne sont pas en français.","The generated query returns rulesets that include either D001 OR DF011, not both as required, making it irrelevant to the user's question about rulesets containing both validations. The query logic is sound but doesn't match the question's requirement for conjunction.","The gold query correctly searches for rulesets containing both D001 AND DF011 in their safir_field_id_list, but returns an empty result, indicating no such rulesets exist in the data, making it irrelevant to the user's question as it provides no answer.","La logique est incorrecte car la requête utilise une condition AND sur le même champ JSON pour deux valeurs différentes simultanément, ce qui est impossible. Elle devrait utiliser OR ou une recherche JSON appropriée. La sélection est incomplète (manque la description des rulesets) et les alias en français sont absents."
36,Taux de complétude par indicateur financier (pourcentage de valeurs non vides) en 2024.,"SELECT safir_field_id, (COUNT(*) FILTER (WHERE value != '') * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY taux_remplissage DESC;","SELECT 
    fr.safir_field_id, 
    CAST(SUM(CASE WHEN er.value IS NOT NULL AND er.value!= '' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(er.result_id) AS completion_rate
FROM 
    extraction_results er
JOIN 
    field_rules fr ON er.safir_field_id = fr.safir_field_id
WHERE 
    strftime('%Y', er.created_at) = '2024'
GROUP BY 
    fr.safir_field_id",0.0,2.0,0,1,0,1,0,"The SQL logic is incorrect because it filters on 'er.created_at' instead of 'document_year' from the documents table, which is the proper field for budget year. It also lacks necessary joins to the documents table to filter by year and budget type context, and the aliases are not in French as required. The query does not provide enough context (e.g., document year, budget type) for human understanding.","The generated query fails to answer the question because it filters on the wrong year (created_at instead of document_year) and joins unnecessarily with field_rules, resulting in an empty result set. The logic is flawed as it doesn't properly target 2024 budget documents.","The gold query correctly calculates completion rates for 2024 by filtering documents by document_year and grouping by safir_field_id, producing meaningful results that answer the financial question accurately.","La logique est correcte : la requête filtre sur l'année 2024 via une sous-requête sur documents, calcule le pourcentage de valeurs non vides par safir_field_id, et utilise un alias français. Cependant, elle manque de contexte (noms de communes, types de budget, etc.) pour une compréhension humaine complète."
37,Détection des anomalies : communes où les dépenses (DF01) dépassent 150% des recettes (RF01) en 2024.,"SELECT dep.document_id, dep.value AS depenses, rec.value AS recettes FROM (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'DF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) dep JOIN (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'RF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) rec ON dep.document_id = rec.document_id WHERE dep.value > rec.value * 1.5;","SELECT d.city_name
FROM documents d
JOIN extraction_results er_df01 ON d.document_id = er_df01.document_id AND er_df01.safir_field_id = 'DF01'
JOIN extraction_results er_rf01 ON d.document_id = er_rf01.document_id AND er_rf01.safir_field_id = 'RF01'
WHERE d.document_year = '2024' AND CAST(er_df01.value AS REAL) > 1.5 * CAST(er_rf01.value AS REAL)",1.0,1.0,1,1,1,1,1,"The SQL logic is correct for identifying communes where DF01 exceeds 150% of RF01 in 2024, using proper joins and filters. However, it lacks essential context: it only selects city_name without budget_type, document_year, or actual values, making results unclear. No French aliases are used, and it doesn't account for budget_type (BP/BA) which is critical in French public finance analysis.","The generated query correctly identifies communes where DF01 expenses exceed 150% of RF01 revenues in 2024 by joining extraction_results for both fields and applying the 1.5 multiplier condition, returning an empty result which is consistent with the gold standard.","The gold query properly filters for 2024 documents and compares DF01 and RF01 values using the 150% threshold, resulting in an empty set that accurately reflects no anomalies detected according to the data.","The SQL logic correctly identifies communes where DF01 exceeds 150% of RF01 in 2024 by joining extraction_results on document_id with proper filtering. However, it fails to include essential context like city_name, document_year, and budget_type, making results hard to interpret. The aliases are in English ('depenses', 'recettes') instead of French, and it doesn't filter by budget_type or ensure document state validity, reducing completeness and selection quality."
38,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024';,"SELECT SUM(CAST(REPLACE(value, ',', '') AS REAL)) AS total_expenses
FROM extraction_results
WHERE document_year = '2024' AND safir_field_id = 'DF01'",0.0,1.5,0,1,0,1,0,"The SQL is incorrect because it references 'document_year' in the extraction_results table, but this column doesn't exist there according to the schema. To filter by year, it must join with the documents table. It also lacks necessary context like commune names and budget types, and the alias is not in French. The query fails to properly address the user's request for total operating expenses across all communes in 2024.","The generated query has an execution error due to referencing a non-existent column 'document_year' in extraction_results, making it logically unsound and unable to produce any result. It attempts to filter by year and sum DF01 values but fails structurally.","The gold query correctly joins extraction_results with documents to filter by document_year and sum DF01 values, logically aligning with the SFIL schema to answer the question about 2024 operating expenses.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF01' and document_year='2024', and sums the values. Selection quality is good as it extracts the correct financial field. However, completeness is poor because it lacks context like city names, budget types, or document masks that would help interpret the results. Aliasing is inadequate as 'total_depenses_fonctionnement' is not fully in French (should be 'montant_total_depenses_fonctionnement' or similar)."
39,Combien de communes ont déclaré des recettes d'investissement (RI01) supérieures à 500 000 € en 2023 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 500000;,"SELECT COUNT(DISTINCT T1.city_name) AS num_communes
FROM documents AS T1
JOIN extraction_results AS T2 ON T1.document_id = T2.document_id
WHERE T2.safir_field_id = 'RI01' AND T2.value > '500000' AND T1.document_year = '2023'",0.0,1.5,1,1,0,1,1,"La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et compare 'value' (texte) à un nombre sans conversion. Elle sélectionne correctement 'city_name' et utilise un alias français, mais manque de contexte (année, type de budget) dans la sortie.","The generated query attempts to answer the question but has a logical flaw: it compares the text value '500000' directly without numeric conversion, which could fail for decimal values. However, it returns the same result as the gold query in this specific case.","The gold query correctly filters for RI01 in 2023, converts the text value to numeric for proper comparison, and counts distinct communes using SIRET identifiers, making it logically sound and relevant.","La logique est correcte : la requête filtre sur le champ RI01, l'année 2023 et une valeur > 500 000, et compte les SIRET distincts. Cependant, elle manque de contexte (noms de communes, types de budget) et les alias ne sont pas en français, ce qui réduit la lisibilité pour l'utilisateur final."
40,Quelle est la dette moyenne (D001) des communes de plus de 100 000 habitants en 2024 ?,SELECT AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,"SELECT AVG(T.value) AS average_debt
FROM extraction_results T
JOIN documents D ON T.document_id = D.document_id
WHERE T.safir_field_id = 'D001' AND D.document_year = '2024' AND D.nb_pages > 100",0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête filtre sur 'nb_pages > 100' au lieu de la population des communes (qui n'est pas disponible dans le schéma). Elle ne sélectionne pas les champs de contexte nécessaires (nom de commune, type de budget), utilise un alias anglais 'average_debt' au lieu de français, et ne gère pas correctement la conversion numérique de 'value' pour le calcul de moyenne.","The generated query incorrectly filters by nb_pages > 100 instead of population > 100,000, making it logically unsound and irrelevant to the user's question about communes with over 100,000 inhabitants. The result differs from the gold due to this incorrect filtering.","The gold query correctly calculates the average debt for D001 in 2024 without population filtering, making it logically sound but incomplete for the user's specific request about communes over 100,000 inhabitants.","The SQL query is logically incorrect because it does not filter for communes with more than 100,000 inhabitants as requested. It correctly selects the average debt (D001) for 2024 and uses French aliasing ('dette_moyenne'), but it lacks the necessary population filter, which is not directly available in the schema. The selection is incomplete as it only returns the average without context like city names or document details, making it insufficient for understanding the results."
41,Répartition des documents par type de budget (BP/BA) pour l'année 2024.,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY budget_type;","SELECT budget_type, COUNT(*) AS count
FROM documents
WHERE document_year = '2024'
GROUP BY budget_type",2.5,2.5,1,1,1,1,1,"La requête est logiquement correcte car elle filtre correctement sur l'année 2024 via 'document_year', regroupe par 'budget_type' et compte les documents. Elle sélectionne les champs pertinents (budget_type et count) et fournit suffisamment de contexte (type de budget et année) pour comprendre les résultats. Les alias sont en français ('count' est acceptable comme terme technique, mais 'nombre_documents' serait plus explicite ; cependant, 'count' est simple et clair).","The generated query correctly answers the user's question about budget type distribution for 2024 by counting documents grouped by budget_type, producing accurate results that match the gold standard.","The gold query effectively addresses the user's request by filtering documents for 2024 and grouping them by budget_type to show counts, providing a clear and correct answer.","La requête est logiquement correcte car elle filtre correctement sur 'document_year = 2024' et regroupe par 'budget_type' pour compter les documents. Elle sélectionne les champs pertinents (budget_type et COUNT(*)) et inclut suffisamment de contexte (type de budget et nombre de documents). L'alias 'nombre_documents' est en français, ce qui convient à l'utilisateur francophone."
42,Quel est le ratio moyen dépenses/investissements par commune en 2023 ?,"SELECT d.siret, AVG(CAST(er1.value AS REAL) / NULLIF(CAST(er2.value AS REAL), 0)) AS ratio FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'DF01' AND er2.safir_field_id = 'DF011' AND d.document_year = '2023' GROUP BY d.siret;","SELECT 
    d.city_name, 
    AVG(er.value) AS avg_expense_investment_ratio
FROM 
    documents d
JOIN 
    extraction_results er ON d.document_id = er.document_id
WHERE 
    d.document_year = '2023' AND 
    er.safir_field_id IN ('EXPENSES', 'INVESTMENTS')
GROUP BY 
    d.city_name",0.0,0.0,0,0,0,1,1,"La requête est incorrecte car elle ne calcule pas un ratio dépenses/investissements. Elle fait une moyenne des valeurs de deux champs distincts sans les diviser, et ne filtre pas par type de budget (BP/BA). Les alias ne sont pas en français et le résultat manque de contexte (année, type de budget).","The generated query has logical errors: it uses incorrect safir_field_id values ('EXPENSES', 'INVESTMENTS') that don't exist in the SFIL schema, and it attempts to average a single value instead of calculating a ratio between two fields. The execution returns empty due to these schema mismatches.","The gold query is logically sound: it correctly joins extraction_results to find two specific financial fields (DF01 and DF011) and calculates their ratio per commune for 2023. However, it returns an empty result, likely because no data exists for those fields in 2023, making it irrelevant for answering the question.","La logique est incorrecte car la requête ne filtre pas par 'budget_type' (BP/BA) comme requis pour les dépenses et investissements, et utilise des identifiants de champ SAFIR arbitraires (DF01, DF011) sans justification dans le schéma. La sélection manque de contexte (noms de communes, années) et les alias ne sont pas en français. La requête ne répond pas adéquatement à la demande de ratio moyen dépenses/investissements par commune en 2023."
43,Top 5 des communes avec les plus hautes recettes de fonctionnement (RF01) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' ORDER BY recettes DESC LIMIT 5;","SELECT 
    d.city_name, 
    SUM(CAST(r.value AS REAL)) AS total_rf01
FROM 
    documents d
JOIN 
    extraction_results r ON d.document_id = r.document_id
WHERE 
    d.document_year = '2024' AND r.safir_field_id = 'RF01'
GROUP BY 
    d.city_name
ORDER BY 
    total_rf01 DESC
LIMIT 5",2.0,1.5,0,0,1,1,1,"La logique est correcte : la requête joint correctement documents et extraction_results, filtre sur l'année 2024 et le champ RF01, agrège par commune, et limite aux 5 plus hautes valeurs. La sélection inclut le nom de la commune et la somme des valeurs, ce qui est pertinent et complet pour comprendre le résultat. Cependant, l'alias 'total_rf01' n'est pas en français comme requis ; il devrait être 'montant_total' ou similaire pour correspondre au contexte utilisateur francophone.","The generated query is logically sound as it correctly joins documents and extraction_results, filters for RF01 in 2024, and aggregates by city, but it returns empty results, failing to answer the user's question about top communes.","The gold query is logically correct with proper filtering for RF01 and 2024, but it also returns empty results, indicating no data matches the criteria, so it does not answer the user's question.","The SQL logic is correct: it properly joins extraction_results with documents, filters for RF01 and 2024, and orders/limits results. Selection quality is good as it retrieves the correct financial field (value). However, completeness is poor because it lacks budget_type and document_year in output, making results ambiguous. Aliasing is poor because 'recettes' is not in French; it should be 'montant_total' or similar."
44,Comparaison du total des investissements (DF011) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.budget_type;","SELECT 
    SUM(CASE WHEN T1.budget_type = 'BP' THEN CAST(REPLACE(T2.value, ',', '') AS REAL) ELSE 0 END) AS total_investissements_bp,
    SUM(CASE WHEN T1.budget_type = 'BA' THEN CAST(REPLACE(T2.value, ',', '') AS REAL) ELSE 0 END) AS total_investissements_ba
FROM 
    documents AS T1
JOIN 
    extraction_results AS T2 ON T1.document_id = T2.document_id
WHERE 
    T2.safir_field_id = 'DF011' AND T1.document_year = '2024'",1.5,1.5,1,1,1,1,1,"The SQL logic is correct: it properly joins documents and extraction_results, filters for DF011 field and 2024 year, and sums values by budget_type. Selection quality is good as it extracts the correct 'value' field. However, completeness is poor because it doesn't include city_name or document identifiers for context, and aliasing is poor because the aliases are in English instead of French as required.","The generated query correctly calculates total investments for both BP and BA budgets in 2024, producing the same numeric values as the gold query despite different column naming and aggregation approach.","The gold query properly aggregates investments by budget type using the correct schema relationships and filtering, providing a clear comparison between BP and BA budgets as requested.","The SQL logic is correct: it properly joins extraction_results with documents, filters for safir_field_id='DF011' and document_year='2024', groups by budget_type, and sums the values. However, it lacks completeness by not including city_name or document_year in the output for context, and the aliasing is not in French (should be 'AS montant_total' instead of 'AS total_investissements')."
45,Quelles communes ont un ratio dette/recettes supérieur à 1.5 en 2024 ?,SELECT d.city_name FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'D001' AND er2.safir_field_id = 'RF01' AND d.document_year = '2024' AND (CAST(er1.value AS REAL) / CAST(er2.value AS REAL)) > 1.5;,"SELECT d.city_name
FROM documents d
JOIN extraction_results er_dette ON d.document_id = er_dette.document_id AND er_dette.safir_field_id = 'dette'
JOIN extraction_results er_recettes ON d.document_id = er_recettes.document_id AND er_recettes.safir_field_id ='recettes'
WHERE d.document_year = '2024' AND CAST(er_dette.value AS REAL) / CAST(er_recettes.value AS REAL) > 1.5",0.0,0.0,0,0,0,1,1,"La requête est incorrecte car elle suppose que les champs 'dette' et 'recettes' existent comme safir_field_id dans extraction_results, mais le schéma ne spécifie pas ces identifiants. Elle ne filtre pas par budget_type (BP/BA) ou mask, ce qui est essentiel pour les documents budgétaires français. Les alias ne sont pas en français, et la sélection manque de contexte comme l'année ou le type de budget pour interpréter les résultats.","The generated query uses incorrect safir_field_id values ('dette' and 'recettes') which don't exist in the SFIL schema, causing an execution error. Even though both queries return empty results, the generated query is fundamentally flawed due to invalid field identifiers.","The gold query correctly uses valid safir_field_id values ('D001' for debt and 'RF01' for revenue) and follows proper SQL logic for calculating the debt-to-revenue ratio. It returns an empty result, which is a valid answer indicating no communes meet the criteria.","La requête est logiquement incorrecte car elle ne filtre pas par 'budget_type' (BP ou BA) comme requis pour les documents budgétaires français, et elle sélectionne uniquement 'city_name' sans inclure le ratio calculé ou d'autres informations contextuelles. Les alias ne sont pas en français, et la requête manque de clarté sur les types de budget et les champs financiers spécifiques."
46,Évolution de la dette moyenne (D001) entre 2023 et 2024 par type de document.,"SELECT d.mask, d.document_year, AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year IN ('2023','2024') GROUP BY d.mask, d.document_year ORDER BY d.mask, d.document_year;","SELECT 
    d.mask AS document_type,
    SUM(CASE WHEN strftime('%Y', er.created_at) = '2023' THEN CAST(REPLACE(er.value, ',', '') AS REAL) ELSE 0 END) AS avg_debt_2023,
    SUM(CASE WHEN strftime('%Y', er.created_at) = '2024' THEN CAST(REPLACE(er.value, ',', '') AS REAL) ELSE 0 END) AS avg_debt_2024
FROM 
    documents d
JOIN 
    extraction_results er ON d.document_id = er.document_id
WHERE 
    er.safir_field_id = 'D001'
GROUP BY 
    d.mask",0.0,2.0,0,1,0,1,0,"The SQL is incorrect because it uses 'er.created_at' (extraction_results.created_at) instead of 'd.document_year' to filter years, which doesn't match the user's request for 2023-2024 document years. It also incorrectly aggregates with SUM instead of calculating an average, and aliases are not in French as required. The query lacks necessary context like city_name and budget_type for completeness.","The generated query incorrectly uses created_at instead of document_year for filtering years, resulting in all zero values and failing to answer the question about debt evolution between 2023 and 2024. The logic is flawed as it doesn't properly filter by document year.","The gold query correctly filters by document_year, groups by mask and year, calculates the average debt for D001, and provides meaningful results showing debt evolution between 2023 and 2024 by document type.","The SQL logic is correct: it properly joins extraction_results and documents, filters for safir_field_id='D001' and years 2023-2024, groups by mask and document_year to calculate average debt values, and orders the results appropriately. The selection includes all necessary financial fields (value) and context (mask, document_year). However, the alias 'dette_moyenne' is in French but should be 'montant_total' or similar per the aliasing requirement, and other column aliases are missing (e.g., mask AS type_document)."
47,Quel pourcentage des documents présente des anomalies de validation pour les indicateurs clés ?,SELECT (COUNT(DISTINCT CASE WHEN er.message_error IS NOT NULL THEN d.document_id END) * 100.0 / COUNT(DISTINCT d.document_id)) AS pourcentage_anomalies FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024';,"SELECT CAST(SUM(CASE WHEN T1.level_of_problem IS NOT NULL THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.validation_rule_id) AS percentage_anomalies
FROM validation_rules AS T1
JOIN extraction_results AS T2 ON T1.safir_field_id_list LIKE '%' || T2.safir_field_id || '%'",0.0,0.0,0,1,0,1,0,"La logique est incorrecte car la requête ne filtre pas les documents par année ou type de budget, ne sélectionne pas les champs financiers pertinents (comme 'value'), et n'utilise pas les tables appropriées pour calculer le pourcentage d'anomalies. Elle tente de joindre validation_rules et extraction_results via safir_field_id_list, mais cela ne mesure pas les anomalies réelles dans les documents. La sortie manque de contexte (noms de communes, années, types) et les alias ne sont pas en français.","The generated query incorrectly calculates validation anomalies by joining validation_rules with extraction_results using LIKE pattern matching on safir_field_id_list, which doesn't properly identify documents with extraction errors. It returns 100% anomalies, which is unrealistic and doesn't answer the user's question about document-level validation anomalies.","The gold query correctly calculates the percentage of documents with extraction errors by joining documents with extraction_results and checking for non-null message_error fields, providing a logical 86.1111% result that directly answers the user's question about validation anomalies.","La logique est incorrecte car la requête utilise 'message_error' (erreur d'extraction) au lieu de vérifier les anomalies de validation via les règles de validation ou les états. Elle ne filtre pas sur 'budget_type' ou 'mask' comme attendu pour les indicateurs clés, et manque de contexte (noms, années, types) pour comprendre les résultats. L'alias est en français, mais la sélection et la complétude sont inadéquates."
48,Détecter les communes où les dépenses de fonctionnement (DF01) dépassent de 20% la moyenne départementale en 2024.,"WITH moyenne_dep AS (SELECT AVG(CAST(er.value AS REAL)) AS avg_df01 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024') SELECT d.city_name, CAST(er.value AS REAL) AS depenses FROM extraction_results er JOIN documents d ON er.document_id = d.document_id, moyenne_dep WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' AND CAST(er.value AS REAL) > moyenne_dep.avg_df01 * 1.2;","SELECT d.city_name
FROM documents d
JOIN extraction_results er ON d.document_id = er.document_id
WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024'
AND CAST(er.value AS REAL) > (
    SELECT AVG(CAST(er2.value AS REAL))
    FROM documents d2
    JOIN extraction_results er2 ON d2.document_id = er2.document_id
    WHERE er2.safir_field_id = 'DF01' AND d2.document_year = '2024'
    GROUP BY d2.siret
) * 1.2",0.0,0.0,0,0,0,1,1,"The SQL logic is incorrect because it fails to properly calculate the departmental average. The subquery groups by SIRET (individual commune identifier) instead of aggregating across all communes in the department, and it lacks a mechanism to identify which department each commune belongs to (the schema has no department field). The query also doesn't filter by budget_type or mask as might be relevant for French budget documents, and aliases are missing entirely (no French column names).","The generated query has a logical error: it groups by siret when calculating the departmental average, which would compute averages per commune rather than a single departmental average, making the comparison invalid for detecting communes exceeding the departmental average by 20%. The query returns an empty result, but this is due to the logical flaw rather than correct filtering.","The gold query is logically sound: it correctly computes the overall departmental average for DF01 in 2024 and compares each commune's value to that average multiplied by 1.2. The empty result indicates no communes meet the 20% threshold, which is a valid answer to the question.",La logique est incorrecte car la requête calcule une moyenne nationale au lieu d'une moyenne départementale. Elle manque également de filtrer par 'budget_type' (BP/BA) et n'inclut pas le département dans la sélection. Les alias ne sont pas en français et le résultat manque de contexte pour comprendre les dépenses par rapport à la moyenne départementale.
49,Analyse de la corrélation entre le nombre de pages des documents et le taux d'erreur d'extraction par commune en 2024.,"SELECT d.city_name, d.nb_pages, (COUNT(CASE WHEN er.message_error IS NOT NULL THEN 1 END) * 100.0 / COUNT(*)) AS taux_erreur FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.city_name, d.nb_pages ORDER BY taux_erreur DESC;","SELECT 
    d.city_name, 
    AVG(d.nb_pages) AS avg_nb_pages, 
    AVG(CASE WHEN er.message_error IS NOT NULL THEN 1 ELSE 0 END) AS error_rate
FROM 
    documents d
JOIN 
    extraction_results er ON d.document_id = er.document_id
WHERE 
    d.document_year = '2024'
GROUP BY 
    d.city_name",0.0,0.0,0,1,0,1,0,"La requête est incorrecte car elle utilise 'er.message_error' qui n'existe pas dans extraction_results (la colonne correcte est 'message_error' sans préfixe 'er.'). De plus, elle ne filtre pas par 'budget_type' ou 'mask' comme spécifié dans le contexte SFIL, et les alias ne sont pas en français. La logique pour calculer le taux d'erreur est erronée car elle ne se base pas sur les états d'erreur dans extraction_results ou documents.","The generated query fails to answer the user's question about correlation between page count and error rate per commune because it aggregates by city_name only, losing the nb_pages grouping needed for correlation analysis. Additionally, it uses AVG instead of COUNT for error rate calculation, which is mathematically equivalent but less clear, and the JOIN excludes documents without extraction results.","The gold query correctly addresses the user's question by grouping both city_name and nb_pages to enable correlation analysis, calculates error rate properly using COUNT, and uses LEFT JOIN to include all documents. The result shows specific page counts with error rates, which is appropriate for correlation analysis.","La logique est incorrecte car la requête ne filtre pas correctement les erreurs d'extraction. Elle utilise 'er.message_error' qui contient des détails d'erreur au format JSON pour chaque champ, mais ne vérifie pas l'état d'extraction (state_id) pour déterminer si l'extraction a échoué. De plus, elle ne sélectionne pas les champs financiers pertinents et les alias ne sont pas en français. La requête ne fournit pas suffisamment de contexte (comme le type de budget) pour comprendre les résultats."
50,Quel est le montant total des recettes de fonctionnement (RF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_recettes_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024';,"SELECT SUM(CAST(REPLACE(value, ',', '') AS REAL)) AS total_rf01_2024
FROM extraction_results
WHERE document_year = '2024' AND safir_field_id = 'RF01'",0.0,1.5,0,0,0,1,0,"La requête est incorrecte car elle tente de filtrer par 'document_year' dans la table extraction_results, mais cette colonne n'existe pas dans extraction_results. Elle doit joindre avec documents pour obtenir l'année. De plus, elle manque de contexte (noms de communes, types de budget) et l'alias n'est pas en français. La logique de conversion de valeur est correcte, mais la requête ne peut pas s'exécuter avec le schéma donné.","The generated query has a syntax error (missing column 'document_year' in extraction_results) and fails to join with documents table, resulting in execution failure. It attempts to answer the question but cannot execute properly.","The gold query is logically correct with proper joins and filtering, but returns an empty result, suggesting no data matches the criteria for RF01 in 2024.","The SQL logic is correct: it properly joins extraction_results with documents, filters by safir_field_id='RF01' and document_year='2024', and sums the values. Selection quality is good as it targets the correct financial field. However, completeness is poor because it lacks contextual fields like city_name, budget_type, or mask that would help identify which communes and budget types are included. Aliasing is inadequate as 'total_recettes_fonctionnement' is not fully in French; it should be something like 'montant_total_recettes_fonctionnement' to better match French conventions."
