"id","text_query","sql_query"
"17","Événements de conflit impliquant des groupes désignés comme terroristes (connus) avec le niveau de confiance moyen des mentions.","SELECT e.Actor2KnownGroupCode AS Groupe_Designé, COUNT(DISTINCT e.GlobalEventID) AS Nombre_Evenements, AVG(m.Confidence) AS Confiance_Moyenne FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.QuadClass IN (3,4) AND e.Actor2KnownGroupCode IN ('ALQ','TAL','BOK','ISI','HTS') GROUP BY e.Actor2KnownGroupCode ORDER BY Nombre_Evenements DESC;"
"18","Pays avec la plus forte proportion d'événements de coopération matérielle (QuadClass 2) par rapport au total des événements.","SELECT e.Actor1CountryCode AS Pays, COUNT(*) AS Total_Evenements, COUNT(CASE WHEN e.QuadClass = 2 THEN 1 END) AS Evenements_Cooperation_Materielle, ROUND(100.0 * COUNT(CASE WHEN e.QuadClass = 2 THEN 1 END) / COUNT(*), 1) AS Pourcentage_Cooperation FROM events e WHERE e.Actor1CountryCode IS NOT NULL GROUP BY e.Actor1CountryCode HAVING COUNT(*) >= 100 ORDER BY Pourcentage_Cooperation DESC LIMIT 20;"
"20","Événements avec une forte dissonance entre le score Goldstein (positif) et le ton moyen des articles (négatif).","SELECT e.GlobalEventID, e.GoldsteinScale AS Score_Goldstein, e.AvgTone AS Ton_Evenement, e.EventRootCode AS Code_Racine, e.Actor1CountryCode AS Pays_Acteur1, e.Actor2CountryCode AS Pays_Acteur2 FROM events e WHERE e.GoldsteinScale > 2.0 AND e.AvgTone < -5.0 ORDER BY (e.GoldsteinScale - e.AvgTone) DESC LIMIT 25;"
"1","Événements de conflit militaire impliquant des groupes rebelles, classés par intensité.","SELECT e.GlobalEventID AS 'ID_Evenement', e.Day AS 'Date_Evenement', e.Actor1Name AS 'Acteur_Principal', e.Actor2Name AS 'Acteur_Secondaire', e.EventRootCode AS 'Categorie_Racine', e.GoldsteinScale AS 'Echelle_Goldstein', e.NumMentions AS 'Nombre_Mentions' FROM events e WHERE e.QuadClass = 4 AND (e.Actor1KnownGroupCode LIKE '%REB%' OR e.Actor2KnownGroupCode LIKE '%REB%' OR e.Actor1Type1Code = 'REB' OR e.Actor2Type1Code = 'REB') ORDER BY e.GoldsteinScale ASC, e.NumMentions DESC LIMIT 50;"
"2","Sources médiatiques rapportant le plus d'événements diplomatiques impliquant la Chine.","SELECT m.MentionSourceName AS 'Source_Media', COUNT(DISTINCT e.GlobalEventID) AS 'Nombre_Evenements' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.EventRootCode = '04' AND (e.Actor1CountryCode = 'CHN' OR e.Actor2CountryCode = 'CHN') GROUP BY m.MentionSourceName ORDER BY COUNT(DISTINCT e.GlobalEventID) DESC LIMIT 20;"
"3","Évolution mensuelle du ton moyen des événements de protestation dans un pays donné.","SELECT e.MonthYear AS 'Mois_Annee', AVG(e.AvgTone) AS 'Ton_Moyen', COUNT(*) AS 'Nombre_Evenements' FROM events e WHERE e.EventRootCode = '14' AND e.ActionGeo_CountryCode = 'US' GROUP BY e.MonthYear ORDER BY e.MonthYear ASC LIMIT 24;"
"5","Événements avec une forte couverture médiatique mais un ton moyen négatif.","SELECT e.GlobalEventID AS 'ID_Evenement', e.NumArticles AS 'Nombre_Articles', e.AvgTone AS 'Ton_Moyen', e.EventCode AS 'Code_Evenement', e.Actor1Name AS 'Acteur_Principal' FROM events e WHERE e.NumArticles > (SELECT AVG(NumArticles) FROM events) AND e.AvgTone < -5 ORDER BY e.NumArticles DESC, e.AvgTone ASC LIMIT 30;"
"6","Répartition géographique des actions de coopération matérielle par type d'acteur.","SELECT e.ActionGeo_CountryCode AS 'Pays_Action', e.Actor1Type1Code AS 'Type_Acteur', COUNT(*) AS 'Nombre_Actions' FROM events e WHERE e.QuadClass = 2 AND e.Actor1Type1Code IS NOT NULL AND e.Actor1Type1Code != '' GROUP BY e.ActionGeo_CountryCode, e.Actor1Type1Code ORDER BY COUNT(*) DESC LIMIT 40;"
"7","Corrélation entre le nombre de sources et le ton des mentions pour les événements violents.","SELECT e.GlobalEventID AS 'ID_Evenement', e.NumSources AS 'Nombre_Sources', AVG(m.MentionDocTone) AS 'Ton_Moyen_Mentions', e.EventRootCode AS 'Categorie' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.EventRootCode IN ('18', '19', '20') GROUP BY e.GlobalEventID, e.NumSources, e.EventRootCode ORDER BY e.NumSources DESC LIMIT 50;"
"9","Mentions provenant de sources de confiance élevée sur des sujets diplomatiques.","SELECT m.MentionSourceName AS 'Source', m.MentionIdentifier AS 'Identifiant_Article', e.AvgTone AS 'Ton_Evenement', m.Confidence AS 'Confiance_Extraction' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.EventRootCode = '05' AND m.Confidence > 90 ORDER BY m.Confidence DESC, e.AvgTone DESC LIMIT 30;"
"10","Acteurs ayant changé de rôle (de principal à secondaire) dans des événements similaires.","SELECT a.ActorName, SUM(a.Role_Principal) AS Role_Principal, SUM(a.Role_Secondaire) AS Role_Secondaire, (SUM(a.Role_Principal) + SUM(a.Role_Secondaire)) AS Nombre_Evenements FROM (SELECT e.Actor1Name AS ActorName, COUNT(*) AS Role_Principal, 0 AS Role_Secondaire FROM events e WHERE e.EventRootCode = '14' AND e.Actor1Name IS NOT NULL GROUP BY e.Actor1Name UNION ALL SELECT e.Actor2Name AS ActorName, 0 AS Role_Principal, COUNT(*) AS Role_Secondaire FROM events e WHERE e.EventRootCode = '14' AND e.Actor2Name IS NOT NULL GROUP BY e.Actor2Name) AS a WHERE a.ActorName IS NOT NULL GROUP BY a.ActorName HAVING SUM(a.Role_Principal) > 0 AND SUM(a.Role_Secondaire) > 0 ORDER BY Nombre_Evenements DESC LIMIT 25;"
"11","Événements avec localisations différentes pour l'acteur et l'action.","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor1Geo_CountryCode AS 'Pays_Acteur', e.ActionGeo_CountryCode AS 'Pays_Action', e.EventCode AS 'Code_Evenement', e.Actor1Name AS 'Acteur' FROM events e WHERE e.Actor1Geo_CountryCode IS NOT NULL AND e.ActionGeo_CountryCode IS NOT NULL AND e.Actor1Geo_CountryCode != e.ActionGeo_CountryCode ORDER BY e.Day DESC LIMIT 40;"
"12","Impact de la longueur des documents sur le ton des mentions pour les conflits.","SELECT CASE WHEN m.MentionDocLen < 1000 THEN 'Court' WHEN m.MentionDocLen BETWEEN 1000 AND 3000 THEN 'Moyen' ELSE 'Long' END AS 'Longueur_Document', AVG(m.MentionDocTone) AS 'Ton_Moyen', COUNT(*) AS 'Nombre_Mentions' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.QuadClass IN (3, 4) GROUP BY CASE WHEN m.MentionDocLen < 1000 THEN 'Court' WHEN m.MentionDocLen BETWEEN 1000 AND 3000 THEN 'Moyen' ELSE 'Long' END ORDER BY AVG(m.MentionDocTone) ASC;"
"13","Organisations internationales les plus actives dans la médiation de conflits.","SELECT e.Actor1Name AS 'Organisation_Internationale', COUNT(*) AS 'Nombre_Interventions', AVG(e.AvgTone) AS 'Ton_Moyen' FROM events e WHERE e.Actor1Type1Code = 'IGO' AND e.EventRootCode IN ('04', '05', '08') AND e.QuadClass = 1 GROUP BY e.Actor1Name ORDER BY COUNT(*) DESC LIMIT 20;"
"14","Événements avec une forte divergence entre le ton de l'événement et celui des mentions.","SELECT e.GlobalEventID AS 'ID_Evenement', e.AvgTone AS 'Ton_Evenement', AVG(m.MentionDocTone) AS 'Ton_Moyen_Mentions', ABS(e.AvgTone - AVG(m.MentionDocTone)) AS 'Ecart_Ton', e.NumMentions AS 'Nombre_Mentions' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID GROUP BY e.GlobalEventID, e.AvgTone, e.NumMentions HAVING ABS(e.AvgTone - AVG(m.MentionDocTone)) > 5 ORDER BY ABS(e.AvgTone - AVG(m.MentionDocTone)) DESC LIMIT 30;"
"15","Pays où les événements religieux ont le ton moyen le plus négatif.","SELECT e.ActionGeo_CountryCode AS 'Pays', COUNT(*) AS 'Nombre_Evenements', AVG(e.AvgTone) AS 'Ton_Moyen' FROM events e WHERE (e.Actor1Religion1Code IS NOT NULL OR e.Actor2Religion1Code IS NOT NULL) AND e.ActionGeo_CountryCode != '' GROUP BY e.ActionGeo_CountryCode HAVING COUNT(*) > 20 ORDER BY AVG(e.AvgTone) ASC LIMIT 20;"
"18","Mentions répétées du même événement par différentes sources au fil du temps.","SELECT m.GlobalEventID AS 'ID_Evenement', COUNT(DISTINCT m.MentionSourceName) AS 'Nombre_Sources_Uniques', MIN(m.MentionTimeDate) AS 'Premiere_Mention', MAX(m.MentionTimeDate) AS 'Derniere_Mention', (MAX(m.MentionTimeDate) - MIN(m.MentionTimeDate)) AS 'Duree_Couverture' FROM mentions m GROUP BY m.GlobalEventID HAVING COUNT(DISTINCT m.MentionSourceName) > 3 ORDER BY (MAX(m.MentionTimeDate) - MIN(m.MentionTimeDate)) DESC LIMIT 25;"
"19","Événements de coopération économique avec un impact médiatique régional.","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor1Name AS 'Donateur', e.Actor2Name AS 'Beneficiaire', e.NumArticles AS 'Nombre_Articles', e.ActionGeo_CountryCode AS 'Region' FROM events e WHERE e.EventCode LIKE '07%' AND e.NumArticles > (SELECT AVG(NumArticles) FROM events WHERE EventCode LIKE '07%') ORDER BY e.NumArticles DESC LIMIT 30;"
"2","Sources médiatiques qui ont mentionné le plus d'événements diplomatiques (code racine 04) impliquant la France.","SELECT m.MentionSourceName AS 'Source_Mediatique', COUNT(DISTINCT e.GlobalEventID) AS 'Nombre_Evenements_Diplomatiques' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.EventRootCode = '04' AND (e.Actor1CountryCode = 'FRA' OR e.Actor2CountryCode = 'FRA') GROUP BY m.MentionSourceName ORDER BY COUNT(DISTINCT e.GlobalEventID) DESC LIMIT 20;"
"4","Pays avec le plus d'événements de coopération matérielle (QuadClass 2) ayant un score Goldstein élevé (> 5).","SELECT Actor1CountryCode AS 'Pays_Acteur', COUNT(*) AS 'Nombre_Evenements_Cooperation_Materielle' FROM events WHERE QuadClass = 2 AND GoldsteinScale > 5 AND Actor1CountryCode IS NOT NULL GROUP BY Actor1CountryCode ORDER BY COUNT(*) DESC LIMIT 20;"
"5","Événements impliquant des organisations internationales (type IGO) comme acteur principal, avec le volume de couverture par type de mention.","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor1Name AS 'Nom_Acteur_Principal', m.MentionType AS 'Type_Mention', COUNT(*) AS 'Volume_Couverture' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.Actor1Type1Code = 'IGO' OR e.Actor1KnownGroupCode IN ('UNO', 'WBK', 'IMF', 'NATO') GROUP BY e.GlobalEventID, e.Actor1Name, m.MentionType ORDER BY COUNT(*) DESC LIMIT 20;"
"6","Corrélation entre le ton moyen de l'événement et le ton moyen des documents de mention pour les événements violents (GoldsteinScale < -5).","SELECT e.GlobalEventID AS 'ID_Evenement', e.AvgTone AS 'Ton_Moyen_Evenement', AVG(m.MentionDocTone) AS 'Ton_Moyen_Documents', e.NumSources AS 'Nombre_Sources' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.GoldsteinScale < -5 GROUP BY e.GlobalEventID, e.AvgTone, e.NumSources HAVING ABS(e.AvgTone - AVG(m.MentionDocTone)) > 3 ORDER BY e.NumSources DESC LIMIT 20;"
"9","Événements ayant lieu dans des villes (Geo_Type >= 3) avec une forte confiance d'extraction (> 80) et un ton documentaire extrême (< -10 ou > 10).","SELECT e.GlobalEventID AS 'ID_Evenement', e.ActionGeo_Fullname AS 'Lieu_Action', m.Confidence AS 'Confidence_Extraction', m.MentionDocTone AS 'Ton_Document' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.ActionGeo_Type >= 3 AND m.Confidence > 80 AND (m.MentionDocTone < -10 OR m.MentionDocTone > 10) ORDER BY ABS(m.MentionDocTone) DESC LIMIT 20;"
"10","Pays avec la plus grande variation de ton moyen pour les événements de coopération verbale (QuadClass 1).","SELECT Actor1CountryCode AS 'Pays_Acteur', MAX(e.AvgTone) - MIN(e.AvgTone) AS 'Variation_Ton', COUNT(*) AS 'Nombre_Evenements' FROM events e WHERE e.QuadClass = 1 AND e.Actor1CountryCode IS NOT NULL GROUP BY e.Actor1CountryCode HAVING COUNT(*) > 50 ORDER BY MAX(e.AvgTone) - MIN(e.AvgTone) DESC LIMIT 20;"
"11","Événements impliquant des groupes ethniques (codes ethniques) comme acteur secondaire, avec le code d'événement racine et le score Goldstein.","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor2EthnicCode AS 'Groupe_Ethnique_Acteur2', e.EventRootCode AS 'Code_Racine_Evenement', e.GoldsteinScale AS 'Score_Goldstein' FROM events e WHERE e.Actor2EthnicCode IS NOT NULL ORDER BY ABS(e.GoldsteinScale) DESC LIMIT 20;"
"12","Mois avec le plus d'événements de conflit matériel (QuadClass 4) impliquant des acteurs militaires (type MIL).","SELECT e.MonthYear AS 'Mois_Annee', COUNT(*) AS 'Nombre_Evenements_Conflit_Materiel' FROM events e WHERE e.QuadClass = 4 AND (e.Actor1Type1Code = 'MIL' OR e.Actor2Type1Code = 'MIL') GROUP BY e.MonthYear ORDER BY COUNT(*) DESC LIMIT 12;"
"14","Sources qui couvrent à la fois des événements de coopération (GoldsteinScale > 0) et de conflit (GoldsteinScale < 0) avec une haute confiance.","SELECT m.MentionSourceName AS 'Source_Mediatique', COUNT(DISTINCT CASE WHEN e.GoldsteinScale > 0 THEN e.GlobalEventID END) AS 'Evenements_Cooperation', COUNT(DISTINCT CASE WHEN e.GoldsteinScale < 0 THEN e.GlobalEventID END) AS 'Evenements_Conflit' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.Confidence > 70 GROUP BY m.MentionSourceName HAVING COUNT(DISTINCT CASE WHEN e.GoldsteinScale > 0 THEN e.GlobalEventID END) > 10 AND COUNT(DISTINCT CASE WHEN e.GoldsteinScale < 0 THEN e.GlobalEventID END) > 10 ORDER BY (COUNT(DISTINCT CASE WHEN e.GoldsteinScale > 0 THEN e.GlobalEventID END) + COUNT(DISTINCT CASE WHEN e.GoldsteinScale < 0 THEN e.GlobalEventID END)) DESC LIMIT 20;"
"15","Événements d'aide humanitaire (code 071) avec une localisation précise (ville) et un ton documentaire positif.","SELECT e.GlobalEventID AS 'ID_Evenement', e.ActionGeo_Fullname AS 'Lieu_Action_Precise', e.Actor1CountryCode AS 'Pays_Donneur', e.Actor2CountryCode AS 'Pays_Beneficiaire', AVG(m.MentionDocTone) AS 'Ton_Moyen_Documents' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.EventCode = '071' AND e.ActionGeo_Type >= 3 AND e.Actor1CountryCode IS NOT NULL AND e.Actor1CountryCode != '' AND e.Actor2CountryCode IS NOT NULL AND e.Actor2CountryCode != '' GROUP BY e.GlobalEventID, e.ActionGeo_Fullname, e.Actor1CountryCode, e.Actor2CountryCode HAVING AVG(m.MentionDocTone) > 0 ORDER BY AVG(m.MentionDocTone) DESC LIMIT 20;"
"16","Acteurs gouvernementaux les plus souvent en conflit verbal (QuadClass 3) avec d'autres gouvernements.","SELECT e.Actor1CountryCode AS 'Pays_Acteur1', e.Actor2CountryCode AS 'Pays_Acteur2', COUNT(*) AS 'Nombre_Conflits_Verbaux' FROM events e WHERE e.QuadClass = 3 AND e.Actor1CountryCode IS NOT NULL AND e.Actor2CountryCode IS NOT NULL GROUP BY e.Actor1CountryCode, e.Actor2CountryCode ORDER BY COUNT(*) DESC LIMIT 20;"
"17","Événements avec des codes religieux pour les deux acteurs, et le ton moyen associé.","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor1Religion1Code AS 'Religion_Acteur1', e.Actor2Religion1Code AS 'Religion_Acteur2', e.AvgTone AS 'Ton_Moyen_Evenement' FROM events e WHERE e.Actor1Religion1Code IS NOT NULL AND e.Actor2Religion1Code IS NOT NULL AND e.Actor1Religion1Code IN ('CHR', 'MOS', 'JEW', 'BUD', 'HIN') AND e.Actor2Religion1Code IN ('CHR', 'MOS', 'JEW', 'BUD', 'HIN') ORDER BY ABS(e.AvgTone) DESC LIMIT 20;"
"19","Pays où les événements ont le plus grand écart entre le nombre de mentions et le nombre de sources.","SELECT Actor1CountryCode AS 'Pays_Acteur', AVG(NumMentions) AS 'Moyenne_Mentions', AVG(NumSources) AS 'Moyenne_Sources', (AVG(NumMentions) - AVG(NumSources)) AS 'Ecart_Mentions_Sources' FROM events WHERE Actor1CountryCode IS NOT NULL GROUP BY Actor1CountryCode HAVING AVG(NumMentions) > 0 ORDER BY (AVG(NumMentions) - AVG(NumSources)) DESC LIMIT 20;"
"20","Événements impliquant des acteurs criminels (type CRM) avec une localisation au niveau pays et un score Goldstein très négatif (< -7).","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor1Name AS 'Nom_Acteur_Criminel', e.ActionGeo_CountryCode AS 'Pays_Lieu_Action', e.GoldsteinScale AS 'Score_Goldstein', e.NumMentions AS 'Nombre_Mentions' FROM events e WHERE (e.Actor1Type1Code = 'CRM' OR e.Actor2Type1Code = 'CRM') AND e.ActionGeo_Type = 1 AND e.GoldsteinScale < -7 ORDER BY e.GoldsteinScale ASC LIMIT 20;"
"2","Sources médiatiques rapportant le plus d'événements de conflit militaire (QuadClass 4) impliquant la Russie ou l'Ukraine.","SELECT m.MentionSourceName AS 'Source_Media', COUNT(DISTINCT e.GlobalEventID) AS 'Nombre_Evenements' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.QuadClass = 4 AND (e.Actor1CountryCode IN ('RUS', 'UKR') OR e.Actor2CountryCode IN ('RUS', 'UKR')) GROUP BY m.MentionSourceName ORDER BY COUNT(DISTINCT e.GlobalEventID) DESC LIMIT 15;"
"3","Évolution mensuelle du nombre d'événements de protestation (EventRootCode 14) en France, avec ton moyen.","SELECT e.MonthYear AS 'Mois_Annee', COUNT(*) AS 'Nombre_Protestations', AVG(e.AvgTone) AS 'Ton_Moyen' FROM events e WHERE e.EventRootCode = '14' AND (e.Actor1CountryCode = 'FRA' OR e.Actor2CountryCode = 'FRA' OR e.ActionGeo_CountryCode = 'FR') GROUP BY e.MonthYear ORDER BY e.MonthYear;"
"5","Événements d'aide humanitaire (EventBaseCode '071' ou '072') avec incohérence géographique entre l'acteur et le lieu d'action.","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor1CountryCode AS 'Pays_Donneur', e.ActionGeo_CountryCode AS 'Pays_Receveur', e.NumArticles AS 'Nombre_Articles' FROM events e WHERE e.EventBaseCode IN ('071', '072') AND e.Actor1CountryCode IS NOT NULL AND e.ActionGeo_CountryCode IS NOT NULL AND e.Actor1CountryCode != e.ActionGeo_CountryCode AND NOT ((e.Actor1CountryCode IN ('US', 'USA') AND e.ActionGeo_CountryCode IN ('US', 'USA')) OR (e.Actor1CountryCode IN ('UK', 'GBR') AND e.ActionGeo_CountryCode IN ('UK', 'GBR'))) AND e.Actor1CountryCode NOT IN ('UP', 'AS') AND e.ActionGeo_CountryCode NOT IN ('UP', 'AS') ORDER BY e.NumArticles DESC LIMIT 20;"
"6","Corrélation entre le ton des mentions (MentionDocTone) et le ton moyen de l'événement (AvgTone) pour les événements très médiatisés.","SELECT e.GlobalEventID AS 'ID_Evenement', e.AvgTone AS 'Ton_Evenement', AVG(m.MentionDocTone) AS 'Ton_Moyen_Mentions', COUNT(m.MentionIdentifier) AS 'Nombre_Mentions' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.NumMentions > 10 GROUP BY e.GlobalEventID, e.AvgTone HAVING ABS(e.AvgTone - AVG(m.MentionDocTone)) > 2 ORDER BY ABS(e.AvgTone - AVG(m.MentionDocTone)) DESC LIMIT 20;"
"9","Sources médiatiques spécialisées dans les événements avec un ton très négatif (AvgTone < -10) et haute confiance (Confidence > 90).","SELECT m.MentionSourceName AS 'Source_Media', COUNT(DISTINCT e.GlobalEventID) AS 'Nombre_Evenements', AVG(e.AvgTone) AS 'Ton_Moyen' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.AvgTone < -10 AND m.Confidence > 90 GROUP BY m.MentionSourceName HAVING COUNT(DISTINCT e.GlobalEventID) > 5 ORDER BY AVG(e.AvgTone) ASC;"
"11","Différence de couverture médiatique (NumMentions) entre les événements racines (IsRootEvent=1) et leurs dérivés.","SELECT IsRootEvent AS 'Est_Racine', AVG(NumMentions) AS 'Mentions_Moyennes', AVG(NumSources) AS 'Sources_Moyennes' FROM events GROUP BY IsRootEvent;"
"14","Événements avec localisation précise (Geo_Type >= 3) et forte divergence entre le ton de l'article et le ton moyen de l'événement.","SELECT e.GlobalEventID AS 'ID_Evenement', e.ActionGeo_Fullname AS 'Lieu_Precis', e.AvgTone AS 'Ton_Evenement', m.MentionDocTone AS 'Ton_Article', ABS(e.AvgTone - m.MentionDocTone) AS 'Difference_Ton' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.ActionGeo_Type >= 3 AND ABS(e.AvgTone - m.MentionDocTone) > 5 ORDER BY ABS(e.AvgTone - m.MentionDocTone) DESC LIMIT 20;"
"16","Groupes médiatiques (MED) les plus souvent mentionnés comme acteurs dans des événements de déclaration publique (EventRootCode 01).","SELECT e.Actor1Name AS 'Groupe_Médiatique', COUNT(*) AS 'Nombre_Événements' FROM events e WHERE e.EventRootCode = '01' AND e.Actor1Type1Code = 'MED' AND e.Actor1Name IS NOT NULL GROUP BY e.Actor1Name ORDER BY COUNT(*) DESC LIMIT 10;"
"19","Variation du ton moyen (AvgTone) des événements impliquant l'ONU (UNO) par type d'action (QuadClass).","SELECT e.QuadClass AS 'Type_Action', AVG(e.AvgTone) AS 'Ton_Moyen', COUNT(*) AS 'Nombre_Evenements' FROM events e WHERE e.Actor1KnownGroupCode = 'UNO' OR e.Actor2KnownGroupCode = 'UNO' GROUP BY e.QuadClass ORDER BY e.QuadClass;"
"20","Événements avec participation de multiples types d'acteurs (Actor1Type1Code différent de Actor2Type1Code) et forte couverture (NumArticles > 50).","SELECT e.GlobalEventID AS 'ID_Evenement', e.Actor1Type1Code AS 'Type_Acteur1', e.Actor2Type1Code AS 'Type_Acteur2', e.EventRootCode AS 'Categorie_Evenement', e.NumArticles AS 'Nombre_Articles' FROM events e WHERE e.Actor1Type1Code IS NOT NULL AND e.Actor2Type1Code IS NOT NULL AND e.Actor1Type1Code != e.Actor2Type1Code AND e.NumArticles > 50 ORDER BY e.NumArticles DESC LIMIT 20;"
"3","Évolution mensuelle du ton moyen des événements pour un pays donné (ex: USA).","SELECT e.MonthYear AS 'Mois_Annee', AVG(e.AvgTone) AS 'Ton_Moyen', COUNT(e.GlobalEventID) AS 'Nombre_Evenements', SUM(e.NumArticles) AS 'Total_Articles' FROM events e WHERE e.Actor1CountryCode = 'USA' OR e.Actor2CountryCode = 'USA' GROUP BY e.MonthYear ORDER BY e.MonthYear;"
"4","Sources médiatiques rapportant le plus d'événements avec un ton très négatif.","SELECT m.MentionSourceName AS 'Source_Media', COUNT(DISTINCT e.GlobalEventID) AS 'Nombre_Evenements_Negatifs', AVG(m.MentionDocTone) AS 'Ton_Moyen_Document' FROM mentions m JOIN events e ON m.GlobalEventID = e.GlobalEventID WHERE e.AvgTone < -5 OR m.MentionDocTone < -5 GROUP BY m.MentionSourceName HAVING COUNT(DISTINCT e.GlobalEventID) > 5 ORDER BY Nombre_Evenements_Negatifs DESC LIMIT 15;"
"5","Corrélation entre le nombre de sources et le score Goldstein pour les événements militaires.","SELECT e.GoldsteinScale AS 'Score_Goldstein', e.NumSources AS 'Nombre_Sources', e.EventRootCode AS 'Code_Racine', e.Actor1Name AS 'Acteur_1', e.Actor2Name AS 'Acteur_2' FROM events e WHERE e.EventRootCode IN ('15', '18', '19', '20') AND e.NumSources > 1 ORDER BY e.NumSources DESC, e.GoldsteinScale LIMIT 30;"
"6","Pays où se produisent le plus d'événements avec des acteurs de type 'REB' (rebelles).","SELECT e.ActionGeo_CountryCode AS 'Pays_Evenement', COUNT(e.GlobalEventID) AS 'Nombre_Evenements_Rebelles', AVG(e.GoldsteinScale) AS 'Score_Goldstein_Moyen' FROM events e WHERE (e.Actor1Type1Code = 'REB' OR e.Actor2Type1Code = 'REB') AND e.ActionGeo_CountryCode IS NOT NULL GROUP BY e.ActionGeo_CountryCode ORDER BY Nombre_Evenements_Rebelles DESC LIMIT 15;"
"8","Groupes connus (ex: ONU, Al-Qaeda) les plus souvent impliqués dans des événements, avec leur type d'action principal.","SELECT e.Actor1KnownGroupCode AS 'Groupe_Connu', e.EventRootCode AS 'Code_Racine_Principal', COUNT(e.GlobalEventID) AS 'Nombre_Evenements', AVG(e.AvgTone) AS 'Ton_Moyen' FROM events e WHERE e.Actor1KnownGroupCode IS NOT NULL AND e.Actor1KnownGroupCode != '' GROUP BY e.Actor1KnownGroupCode, e.EventRootCode ORDER BY Nombre_Evenements DESC LIMIT 20;"
"9","Différence de ton entre le document de mention et le ton moyen de l'événement pour les événements très médiatisés.","SELECT e.GlobalEventID AS 'ID_Evenement', e.AvgTone AS 'Ton_Moyen_Evenement', m.MentionDocTone AS 'Ton_Document_Mention', (m.MentionDocTone - e.AvgTone) AS 'Difference_Ton', m.MentionSourceName AS 'Source', e.NumMentions AS 'Nombre_Mentions_Total' FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.NumMentions > 50 ORDER BY ABS(m.MentionDocTone - e.AvgTone) DESC LIMIT 25;"
"10","Acteurs civils (CVL) les plus ciblés dans des événements de type 'Assault' (code racine 18).","SELECT e.Actor2Name AS 'Cible_Civile', e.Actor2CountryCode AS 'Pays_Cible', COUNT(e.GlobalEventID) AS 'Nombre_Assauts', AVG(e.GoldsteinScale) AS 'Score_Goldstein_Moyen', SUM(e.NumArticles) AS 'Total_Articles' FROM events e WHERE e.EventRootCode = '18' AND e.Actor2Type1Code = 'CVL' AND e.Actor2Name IS NOT NULL GROUP BY e.Actor2Name, e.Actor2CountryCode ORDER BY Nombre_Assauts DESC LIMIT 20;"
"11","Répartition des types d'événements (QuadClass) par région géographique (via ActionGeo_CountryCode).","SELECT e.ActionGeo_CountryCode AS 'Pays', e.QuadClass AS 'Classe_Quad', COUNT(e.GlobalEventID) AS 'Nombre_Evenements', AVG(e.AvgTone) AS 'Ton_Moyen' FROM events e WHERE e.ActionGeo_CountryCode IS NOT NULL GROUP BY e.ActionGeo_CountryCode, e.QuadClass ORDER BY Pays, Classe_Quad;"
"12","Événements avec le plus grand écart entre le nombre de mentions et le nombre d'articles.","SELECT e.GlobalEventID AS 'ID_Evenement', e.NumMentions AS 'Nombre_Mentions', e.NumArticles AS 'Nombre_Articles', (e.NumMentions - e.NumArticles) AS 'Ecart', e.EventRootCode AS 'Code_Racine', e.AvgTone AS 'Ton_Moyen' FROM events e WHERE e.NumMentions > 20 OR e.NumArticles > 20 ORDER BY ABS(e.NumMentions - e.NumArticles) DESC LIMIT 25;"
