"id","text_query","sql_query"
"264","Affiche les événements dont l'URL source contient 'nytimes'.","SELECT GlobalEventID, SOURCEURL, Actor1Name FROM events WHERE SOURCEURL LIKE '%nytimes%' LIMIT 50;"
"265","Trouve le jour avec le plus grand nombre d'événements enregistrés en 2016.","SELECT Day, COUNT(*) AS nb_evenements FROM events WHERE Year = 2016 GROUP BY Day ORDER BY nb_evenements DESC LIMIT 1;"
"266","Liste les 30 événements ayant le ratio le plus élevé entre le ton des mentions et le ton moyen de l'événement.","SELECT e.GlobalEventID, e.AvgTone, AVG(m.MentionDocTone) AS mention_ton_moyen, AVG(m.MentionDocTone) / e.AvgTone AS ratio FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE e.AvgTone != 0 GROUP BY e.GlobalEventID ORDER BY ratio DESC LIMIT 30;"
"267","Affiche la répartition des codes de religion pour le second acteur.","SELECT Actor2Religion1Code, COUNT(*) AS nb FROM events WHERE Actor2Religion1Code IS NOT NULL GROUP BY Actor2Religion1Code ORDER BY nb DESC;"
"268","Trouve les événements où le lieu de l'action est un pays différent de celui du second acteur.","SELECT GlobalEventID, Actor2CountryCode, ActionGeo_CountryCode FROM events WHERE Actor2CountryCode IS NOT NULL AND ActionGeo_CountryCode IS NOT NULL AND Actor2CountryCode != ActionGeo_CountryCode LIMIT 50;"
"269","Calcule le nombre moyen d'événements par jour de la semaine (en utilisant la date) pour 2015.","SELECT CAST(SUBSTR(Day, 7, 2) AS INTEGER) % 7 AS jour_semaine, COUNT(*) / 365.0 AS moyenne FROM events WHERE Year = 2015 GROUP BY jour_semaine;"
"270","Liste les 20 événements avec le plus grand nombre de phrases différentes dans les mentions.","SELECT e.GlobalEventID, e.Actor1Name, COUNT(DISTINCT m.SentenceID) AS nb_phrases FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID GROUP BY e.GlobalEventID ORDER BY nb_phrases DESC LIMIT 20;"
"271","Affiche le ton moyen des événements par type de premier acteur (code type 1).","SELECT Actor1Type1Code, AVG(AvgTone) AS ton_moyen FROM events WHERE Actor1Type1Code IS NOT NULL GROUP BY Actor1Type1Code ORDER BY ton_moyen DESC;"
"272","Trouve les événements ayant des mentions avec une confiance inférieure à 50.","SELECT DISTINCT e.GlobalEventID, e.Actor1Name FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.Confidence < 50 LIMIT 50;"
"273","Liste les 15 pays avec la plus forte proportion d'événements de conflit (QuadClass 3 ou 4).","SELECT Actor1CountryCode, 100.0 * SUM(CASE WHEN QuadClass IN (3, 4) THEN 1 ELSE 0 END) / COUNT(*) AS pourcentage_conflit FROM events WHERE Actor1CountryCode IS NOT NULL GROUP BY Actor1CountryCode ORDER BY pourcentage_conflit DESC LIMIT 15;"
"274","Affiche les événements où le premier acteur a plusieurs codes de type.","SELECT GlobalEventID, Actor1Name, Actor1Type1Code, Actor1Type2Code, Actor1Type3Code FROM events WHERE Actor1Type2Code IS NOT NULL OR Actor1Type3Code IS NOT NULL LIMIT 50;"
"275","Trouve la moyenne de l'échelle de Goldstein pour les événements impliquant des civils.","SELECT AVG(GoldsteinScale) AS goldstein_moyen FROM events WHERE Actor1Type1Code = 'CVL' OR Actor2Type1Code = 'CVL';"
"276","Calcule le nombre total de mentions par type d'événement (code racine).","SELECT EventRootCode, SUM(NumMentions) AS total_mentions FROM events GROUP BY EventRootCode ORDER BY total_mentions DESC;"
"277","Liste les 25 événements avec la plus grande différence de temps entre l'événement et sa première mention.","SELECT e.GlobalEventID, e.Day, m.MentionTimeDate, (m.MentionTimeDate - e.Day) AS difference_jours FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID ORDER BY difference_jours DESC LIMIT 25;"
"278","Affiche la répartition des longueurs de documents de mention.","SELECT CASE WHEN MentionDocLen < 1000 THEN 'court' WHEN MentionDocLen < 3000 THEN 'moyen' ELSE 'long' END AS categorie, COUNT(*) AS nb FROM mentions WHERE MentionDocLen > 0 GROUP BY categorie;"
"279","Trouve les événements ayant plus de 5 mentions et un ton moyen supérieur à 5.","SELECT GlobalEventID, Actor1Name, NumMentions, AvgTone FROM events WHERE NumMentions > 5 AND AvgTone > 5 ORDER BY AvgTone DESC LIMIT 50;"
"280","Liste les 10 codes d'événement de base les plus associés à un ton négatif (< -2).","SELECT EventBaseCode, COUNT(*) AS nb FROM events WHERE AvgTone < -2 GROUP BY EventBaseCode ORDER BY nb DESC LIMIT 10;"
"281","Affiche le nombre d'événements par région administrative (ADM1Code) pour un pays donné (ex: US).","SELECT Actor1Geo_ADM1Code, COUNT(*) AS nb FROM events WHERE Actor1Geo_CountryCode = 'US' AND Actor1Geo_ADM1Code IS NOT NULL GROUP BY Actor1Geo_ADM1Code ORDER BY nb DESC;"
"282","Trouve les événements où l'acteur principal est un gouvernement et l'acteur secondaire une organisation internationale.","SELECT GlobalEventID, Actor1Name, Actor2Name FROM events WHERE Actor1Type1Code = 'GOV' AND (Actor2Type1Code = 'IGO' OR Actor2KnownGroupCode LIKE 'IGO%') LIMIT 50;"
"283","Calcule le pourcentage d'événements ayant des coordonnées géographiques pour l'action.","SELECT 100.0 * SUM(CASE WHEN ActionGeo_Lat IS NOT NULL AND ActionGeo_Long IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*) AS pourcentage_avec_coordonnees FROM events;"
"284","Liste les 30 événements les plus mentionnés pour chaque classe de quadrant.","SELECT QuadClass, GlobalEventID, NumMentions FROM events e1 WHERE NumMentions = (SELECT MAX(NumMentions) FROM events e2 WHERE e2.QuadClass = e1.QuadClass) ORDER BY QuadClass;"
"285","Affiche la corrélation approximative entre le nombre de sources et le nombre d'articles.","SELECT AVG(NumSources * NumArticles) - AVG(NumSources) * AVG(NumArticles) AS covariance, (AVG(NumSources * NumSources) - AVG(NumSources) * AVG(NumSources)) * (AVG(NumArticles * NumArticles) - AVG(NumArticles) * AVG(NumArticles)) AS denom FROM events WHERE NumSources > 0 AND NumArticles > 0;"
"286","Trouve les événements ayant des mentions avec un décalage de caractère pour l'action supérieur à 500.","SELECT DISTINCT e.GlobalEventID, e.Actor1Name FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.ActionCharOffset > 500 LIMIT 50;"
"287","Liste les 20 événements avec le plus grand nombre de codes de type différents pour le second acteur.","SELECT GlobalEventID, Actor2Name, (CASE WHEN Actor2Type1Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor2Type2Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor2Type3Code IS NOT NULL THEN 1 ELSE 0 END) AS nb_types FROM events ORDER BY nb_types DESC LIMIT 20;"
"288","Affiche le ton moyen des événements par combinaison de classes de quadrant et de racine d'événement.","SELECT QuadClass, EventRootCode, AVG(AvgTone) AS ton_moyen FROM events GROUP BY QuadClass, EventRootCode ORDER BY QuadClass, EventRootCode;"
"289","Trouve les 15 événements avec la plus faible variance de ton entre les mentions (approximation).","SELECT e.GlobalEventID, e.AvgTone, COUNT(m.MentionDocTone) AS nb_mentions, AVG(m.MentionDocTone) AS mention_ton_moyen, AVG(m.MentionDocTone * m.MentionDocTone) - AVG(m.MentionDocTone) * AVG(m.MentionDocTone) AS variance_approx FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID GROUP BY e.GlobalEventID HAVING nb_mentions > 1 ORDER BY variance_approx ASC LIMIT 15;"
"290","Calcule le nombre d'événements distincts mentionnés par chaque source.","SELECT MentionSourceName, COUNT(DISTINCT GlobalEventID) AS nb_evenements_distincts FROM mentions GROUP BY MentionSourceName ORDER BY nb_evenements_distincts DESC LIMIT 25;"
"291","Liste les événements où le premier acteur a un code de religion mais pas de code ethnique.","SELECT GlobalEventID, Actor1Name, Actor1Religion1Code FROM events WHERE Actor1Religion1Code IS NOT NULL AND Actor1EthnicCode IS NULL LIMIT 50;"
"292","Affiche la fréquence des événements par heure de la journée (basé sur EventTimeDate) pour les mentions.","SELECT SUBSTR(EventTimeDate, 9, 2) AS heure, COUNT(*) AS nb FROM mentions WHERE EventTimeDate IS NOT NULL GROUP BY heure ORDER BY heure;"
"293","Trouve les paires acteur1-acteur2 qui apparaissent dans plus de 5 événements.","SELECT Actor1Name, Actor2Name, COUNT(*) AS nb FROM events WHERE Actor1Name IS NOT NULL AND Actor2Name IS NOT NULL GROUP BY Actor1Name, Actor2Name HAVING nb > 5 ORDER BY nb DESC;"
"294","Liste les 10 événements avec le plus grand nombre de codes géographiques différents (pays, ADM1, ADM2).","SELECT GlobalEventID, COUNT(DISTINCT Actor1Geo_CountryCode) + COUNT(DISTINCT Actor1Geo_ADM1Code) + COUNT(DISTINCT Actor1Geo_ADM2Code) AS nb_codes_geo FROM events WHERE Actor1Geo_CountryCode IS NOT NULL GROUP BY GlobalEventID ORDER BY nb_codes_geo DESC LIMIT 10;"
"295","Affiche la proportion d'événements avec un second acteur par année.","SELECT Year, 100.0 * SUM(CASE WHEN Actor2Name IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*) AS pourcentage_avec_acteur2 FROM events GROUP BY Year ORDER BY Year;"
"296","Trouve les événements ayant un code d'événement de base '021' (accusation) et un ton négatif.","SELECT GlobalEventID, Actor1Name, Actor2Name, AvgTone FROM events WHERE EventBaseCode = '021' AND AvgTone < 0 ORDER BY AvgTone ASC LIMIT 50;"
"297","Calcule le nombre moyen de caractères par phrase dans les documents de mention.","SELECT AVG(MentionDocLen / (SentenceID + 1)) AS moy_caracteres_par_phrase FROM mentions WHERE MentionDocLen > 0 AND SentenceID IS NOT NULL;"
"298","Affiche les 10 codes de pays les plus fréquents pour le lieu d'action des événements de conflit.","SELECT ActionGeo_CountryCode, COUNT(*) AS nb FROM events WHERE QuadClass IN (3, 4) AND ActionGeo_CountryCode IS NOT NULL GROUP BY ActionGeo_CountryCode ORDER BY nb DESC LIMIT 10;"
"299","Trouve les événements où le ton moyen est supérieur au ton moyen de tous les événements de la même année.","SELECT e1.GlobalEventID, e1.Year, e1.AvgTone, (SELECT AVG(AvgTone) FROM events e2 WHERE e2.Year = e1.Year) AS moyenne_annuelle FROM events e1 WHERE e1.AvgTone > (SELECT AVG(AvgTone) FROM events e2 WHERE e2.Year = e1.Year) LIMIT 50;"
"300","Liste les 15 événements avec le ratio le plus élevé entre le nombre de mentions et le nombre de sources.","SELECT GlobalEventID, NumMentions, NumSources, CAST(NumMentions AS REAL) / NumSources AS ratio FROM events WHERE NumSources > 0 ORDER BY ratio DESC LIMIT 15;"
"301","Affiche la distribution des codes de groupe connu pour le premier acteur.","SELECT Actor1KnownGroupCode, COUNT(*) AS nb FROM events WHERE Actor1KnownGroupCode IS NOT NULL GROUP BY Actor1KnownGroupCode ORDER BY nb DESC;"
"302","Trouve les événements ayant des mentions avec un identifiant contenant 'http'.","SELECT DISTINCT e.GlobalEventID, e.Actor1Name FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.MentionIdentifier LIKE '%http%' LIMIT 50;"
"303","Calcule le ton moyen des événements pour chaque tranche de nombre d'articles (0-5, 6-20, >20).","SELECT CASE WHEN NumArticles <= 5 THEN 'faible' WHEN NumArticles <= 20 THEN 'moyen' ELSE 'élevé' END AS tranche_articles, AVG(AvgTone) AS ton_moyen FROM events GROUP BY tranche_articles;"
"304","Liste les 30 événements avec la plus grande différence entre le ton maximum et minimum des mentions.","SELECT e.GlobalEventID, MAX(m.MentionDocTone) - MIN(m.MentionDocTone) AS amplitude_ton FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID GROUP BY e.GlobalEventID ORDER BY amplitude_ton DESC LIMIT 30;"
"305","Affiche le nombre d'événements par type de géolocalisation du premier acteur.","SELECT Actor1Geo_Type, COUNT(*) AS nb FROM events WHERE Actor1Geo_Type IS NOT NULL GROUP BY Actor1Geo_Type ORDER BY nb DESC;"
"306","Trouve les événements où le code de l'événement de base est '040' (discussion) et le ton est positif.","SELECT GlobalEventID, Actor1Name, Actor2Name, AvgTone FROM events WHERE EventBaseCode = '040' AND AvgTone > 0 ORDER BY AvgTone DESC LIMIT 50;"
"307","Liste les 10 premiers événements par date pour chaque mois de 2015.","SELECT MonthYear, Day, GlobalEventID, Actor1Name FROM events e1 WHERE Year = 2015 AND Day = (SELECT MIN(Day) FROM events e2 WHERE e2.MonthYear = e1.MonthYear AND e2.Year = 2015) ORDER BY MonthYear;"
"308","Affiche la moyenne de l'échelle de Goldstein par type de second acteur.","SELECT Actor2Type1Code, AVG(GoldsteinScale) AS goldstein_moyen FROM events WHERE Actor2Type1Code IS NOT NULL AND GoldsteinScale IS NOT NULL GROUP BY Actor2Type1Code ORDER BY goldstein_moyen DESC;"
"309","Trouve les événements ayant plus de 10 mentions et un code de pays d'action différent du pays du second acteur.","SELECT GlobalEventID, Actor2CountryCode, ActionGeo_CountryCode, NumMentions FROM events WHERE NumMentions > 10 AND Actor2CountryCode IS NOT NULL AND ActionGeo_CountryCode IS NOT NULL AND Actor2CountryCode != ActionGeo_CountryCode LIMIT 50;"
"310","Calcule le pourcentage d'événements avec un code de religion pour le second acteur.","SELECT 100.0 * SUM(CASE WHEN Actor2Religion1Code IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*) AS pourcentage FROM events;"
"311","Liste les 20 événements avec le plus grand nombre de caractères dans le texte brut des mentions (InRawText = 1).","SELECT e.GlobalEventID, e.Actor1Name, SUM(m.MentionDocLen) AS total_caracteres FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.InRawText = 1 GROUP BY e.GlobalEventID ORDER BY total_caracteres DESC LIMIT 20;"
"312","Affiche la fréquence des combinaisons de codes de pays pour l'acteur principal et le lieu d'action.","SELECT Actor1CountryCode, ActionGeo_CountryCode, COUNT(*) AS nb FROM events WHERE Actor1CountryCode IS NOT NULL AND ActionGeo_CountryCode IS NOT NULL GROUP BY Actor1CountryCode, ActionGeo_CountryCode ORDER BY nb DESC LIMIT 20;"
"313","Trouve les événements où le premier acteur est un civil et le second un agent de l'état.","SELECT GlobalEventID, Actor1Name, Actor2Name FROM events WHERE Actor1Type1Code = 'CVL' AND (Actor2Type1Code = 'GOV' OR Actor2Type1Code = 'COP' OR Actor2Type1Code = 'MIL') LIMIT 50;"
"314","Liste les 15 événements avec la plus grande somme d'échelle de Goldstein et de ton moyen.","SELECT GlobalEventID, GoldsteinScale, AvgTone, GoldsteinScale + AvgTone AS somme FROM events WHERE GoldsteinScale IS NOT NULL ORDER BY somme DESC LIMIT 15;"
"315","Affiche le nombre d'événements par code de caractéristique géographique (FeatureID) pour l'action.","SELECT ActionGeo_FeatureID, COUNT(*) AS nb FROM events WHERE ActionGeo_FeatureID IS NOT NULL GROUP BY ActionGeo_FeatureID ORDER BY nb DESC LIMIT 25;"
"316","Trouve les événements ayant des mentions avec une confiance de 100 et un ton de document supérieur à 0.","SELECT DISTINCT e.GlobalEventID, e.Actor1Name FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.Confidence = 100 AND m.MentionDocTone > 0 LIMIT 50;"
"317","Calcule la moyenne du nombre de mentions par événement pour les événements ayant un code ethnique.","SELECT AVG(NumMentions) AS mentions_moyennes FROM events WHERE Actor1EthnicCode IS NOT NULL;"
"318","Liste les 30 événements avec le plus grand nombre de codes de religion différents (premier et second acteur combinés).","SELECT GlobalEventID, (CASE WHEN Actor1Religion1Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor1Religion2Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor2Religion1Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor2Religion2Code IS NOT NULL THEN 1 ELSE 0 END) AS nb_religions FROM events ORDER BY nb_religions DESC LIMIT 30;"
"319","Affiche la répartition des événements par tranche de ton moyen (-10 à 10 par pas de 2).","SELECT FLOOR(AvgTone / 2) * 2 AS tranche_ton, COUNT(*) AS nb FROM events GROUP BY tranche_ton ORDER BY tranche_ton;"
"320","Trouve les événements où le code de base de l'événement est '180' (sanctions) et l'échelle de Goldstein est négative.","SELECT GlobalEventID, Actor1Name, Actor2Name, GoldsteinScale FROM events WHERE EventBaseCode = '180' AND GoldsteinScale < 0 ORDER BY GoldsteinScale ASC LIMIT 50;"
"321","Liste les 10 événements avec la plus grande différence entre la date de l'événement et la date d'ajout.","SELECT GlobalEventID, Day, DATEADDED, (DATEADDED - Day) AS difference FROM events ORDER BY difference DESC LIMIT 10;"
"322","Affiche le nombre d'événements par type de mention.","SELECT MentionType, COUNT(*) AS nb FROM mentions GROUP BY MentionType ORDER BY nb DESC;"
"323","Trouve les événements ayant un code de groupe ethnique pour le second acteur.","SELECT GlobalEventID, Actor2Name, Actor2EthnicCode FROM events WHERE Actor2EthnicCode IS NOT NULL LIMIT 50;"
"324","Calcule le ton moyen des documents de mention par jour de la semaine pour 2015.","SELECT CAST(SUBSTR(m.MentionTimeDate, 7, 2) AS INTEGER) % 7 AS jour_semaine, AVG(m.MentionDocTone) AS ton_moyen FROM mentions m WHERE m.MentionTimeDate LIKE '2015%' GROUP BY jour_semaine ORDER BY jour_semaine;"
"325","Liste les 20 événements avec le plus grand nombre de codes de type différents (tous acteurs confondus).","SELECT GlobalEventID, (CASE WHEN Actor1Type1Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor1Type2Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor1Type3Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor2Type1Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor2Type2Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor2Type3Code IS NOT NULL THEN 1 ELSE 0 END) AS nb_types FROM events ORDER BY nb_types DESC LIMIT 20;"
"326","Affiche la fréquence des codes d'événement racine pour les événements avec plus de 20 articles.","SELECT EventRootCode, COUNT(*) AS nb FROM events WHERE NumArticles > 20 GROUP BY EventRootCode ORDER BY nb DESC;"
"327","Trouve les événements où le lieu de l'action est le même que celui du premier acteur.","SELECT GlobalEventID, Actor1Geo_CountryCode, ActionGeo_CountryCode FROM events WHERE Actor1Geo_CountryCode IS NOT NULL AND ActionGeo_CountryCode IS NOT NULL AND Actor1Geo_CountryCode = ActionGeo_CountryCode LIMIT 50;"
"328","Liste les 15 événements avec la plus grande proportion de mentions ayant un ton positif (>0).","SELECT e.GlobalEventID, 100.0 * SUM(CASE WHEN m.MentionDocTone > 0 THEN 1 ELSE 0 END) / COUNT(m.MentionDocTone) AS pourcentage_positif FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID GROUP BY e.GlobalEventID HAVING COUNT(m.MentionDocTone) > 0 ORDER BY pourcentage_positif DESC LIMIT 15;"
"329","Affiche le nombre moyen de mentions par événement pour chaque code de pays du premier acteur.","SELECT Actor1CountryCode, AVG(NumMentions) AS mentions_moyennes FROM events WHERE Actor1CountryCode IS NOT NULL GROUP BY Actor1CountryCode ORDER BY mentions_moyennes DESC;"
"330","Trouve les événements ayant un code d'événement de base '130' (manifestation) et plus de 10 mentions.","SELECT GlobalEventID, Actor1Name, Actor2Name, NumMentions FROM events WHERE EventBaseCode = '130' AND NumMentions > 10 ORDER BY NumMentions DESC LIMIT 50;"
"331","Calcule le pourcentage d'événements avec un code ADM2 pour la géolocalisation de l'action.","SELECT 100.0 * SUM(CASE WHEN ActionGeo_ADM2Code IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*) AS pourcentage FROM events;"
"332","Liste les 30 événements les plus récents pour lesquels il existe des mentions.","SELECT e.GlobalEventID, e.Day, e.Actor1Name FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID GROUP BY e.GlobalEventID ORDER BY e.Day DESC LIMIT 30;"
"333","Affiche la distribution des confiances des mentions.","SELECT Confidence, COUNT(*) AS nb FROM mentions WHERE Confidence IS NOT NULL GROUP BY Confidence ORDER BY Confidence;"
"334","Trouve les événements où le premier acteur a un code de type 'GOV' et le second a un code de type 'EDU'.","SELECT GlobalEventID, Actor1Name, Actor2Name FROM events WHERE Actor1Type1Code = 'GOV' AND Actor2Type1Code = 'EDU' LIMIT 50;"
"335","Liste les 10 événements avec le plus grand nombre de codes géographiques différents pour le second acteur.","SELECT GlobalEventID, COUNT(DISTINCT Actor2Geo_CountryCode) + COUNT(DISTINCT Actor2Geo_ADM1Code) + COUNT(DISTINCT Actor2Geo_ADM2Code) AS nb_codes_geo FROM events WHERE Actor2Geo_CountryCode IS NOT NULL GROUP BY GlobalEventID ORDER BY nb_codes_geo DESC LIMIT 10;"
"336","Affiche la moyenne du ton des événements par nombre de sources (groupé).","SELECT CASE WHEN NumSources = 1 THEN '1' WHEN NumSources <= 5 THEN '2-5' ELSE '>5' END AS groupe_sources, AVG(AvgTone) AS ton_moyen FROM events GROUP BY groupe_sources;"
"337","Trouve les événements ayant des mentions avec un offset de caractère pour le premier acteur supérieur à 1000.","SELECT DISTINCT e.GlobalEventID, e.Actor1Name FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.Actor1CharOffset > 1000 LIMIT 50;"
"338","Calcule le nombre d'événements par tranche d'échelle de Goldstein (-10 à 10 par pas de 1).","SELECT FLOOR(GoldsteinScale) AS tranche_goldstein, COUNT(*) AS nb FROM events WHERE GoldsteinScale IS NOT NULL GROUP BY tranche_goldstein ORDER BY tranche_goldstein;"
"339","Liste les 20 événements avec la plus grande différence entre le nombre de sources et le nombre d'articles.","SELECT GlobalEventID, NumSources, NumArticles, ABS(NumSources - NumArticles) AS difference FROM events ORDER BY difference DESC LIMIT 20;"
"340","Affiche les 10 codes de pays les plus fréquents pour le second acteur dans les événements de coopération (QuadClass 1).","SELECT Actor2CountryCode, COUNT(*) AS nb FROM events WHERE QuadClass = 1 AND Actor2CountryCode IS NOT NULL GROUP BY Actor2CountryCode ORDER BY nb DESC LIMIT 10;"
"341","Trouve les événements où le code de l'événement racine est '19' (couvre-feu) et le ton est très négatif (< -5).","SELECT GlobalEventID, Actor1Name, Actor2Name, AvgTone FROM events WHERE EventRootCode = '19' AND AvgTone < -5 ORDER BY AvgTone ASC LIMIT 50;"
"342","Liste les 15 événements avec le plus grand nombre de codes de type pour le premier acteur (jusqu'à 3).","SELECT GlobalEventID, Actor1Name, (CASE WHEN Actor1Type1Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor1Type2Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor1Type3Code IS NOT NULL THEN 1 ELSE 0 END) AS nb_types FROM events ORDER BY nb_types DESC LIMIT 15;"
"343","Affiche la proportion d'événements avec un code de groupe connu pour le second acteur.","SELECT 100.0 * SUM(CASE WHEN Actor2KnownGroupCode IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*) AS pourcentage FROM events;"
"344","Trouve les événements ayant plus de 3 mentions et un code de pays d'action 'US'.","SELECT GlobalEventID, Actor1Name, NumMentions FROM events WHERE NumMentions > 3 AND ActionGeo_CountryCode = 'US' LIMIT 50;"
"345","Calcule le ton moyen des événements pour chaque combinaison de type de premier et second acteur.","SELECT Actor1Type1Code, Actor2Type1Code, AVG(AvgTone) AS ton_moyen FROM events WHERE Actor1Type1Code IS NOT NULL AND Actor2Type1Code IS NOT NULL GROUP BY Actor1Type1Code, Actor2Type1Code ORDER BY ton_moyen DESC;"
"346","Liste les 30 événements avec la plus grande somme du nombre de mentions et du nombre d'articles.","SELECT GlobalEventID, NumMentions, NumArticles, NumMentions + NumArticles AS somme FROM events ORDER BY somme DESC LIMIT 30;"
"347","Affiche la fréquence des codes de religion secondaire pour le premier acteur.","SELECT Actor1Religion2Code, COUNT(*) AS nb FROM events WHERE Actor1Religion2Code IS NOT NULL GROUP BY Actor1Religion2Code ORDER BY nb DESC;"
"348","Trouve les événements où le premier acteur a un code de type 'BUS' et le second acteur a un code de type 'GOV'.","SELECT GlobalEventID, Actor1Name, Actor2Name FROM events WHERE Actor1Type1Code = 'BUS' AND Actor2Type1Code = 'GOV' LIMIT 50;"
"349","Liste les 10 événements avec le plus grand nombre de codes de pays différents (acteur1, acteur2, action).","SELECT GlobalEventID, COUNT(DISTINCT Actor1CountryCode) + COUNT(DISTINCT Actor2CountryCode) + COUNT(DISTINCT ActionGeo_CountryCode) AS nb_pays FROM events WHERE Actor1CountryCode IS NOT NULL OR Actor2CountryCode IS NOT NULL OR ActionGeo_CountryCode IS NOT NULL GROUP BY GlobalEventID ORDER BY nb_pays DESC LIMIT 10;"
"350","Affiche la moyenne du nombre d'articles par événement pour chaque classe de quadrant.","SELECT QuadClass, AVG(NumArticles) AS articles_moyens FROM events GROUP BY QuadClass ORDER BY QuadClass;"
"351","Trouve les événements ayant des mentions avec une longueur de document inférieure à 500 caractères.","SELECT DISTINCT e.GlobalEventID, e.Actor1Name FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.MentionDocLen < 500 LIMIT 50;"
"352","Calcule le pourcentage d'événements avec un code ADM1 pour la géolocalisation du premier acteur.","SELECT 100.0 * SUM(CASE WHEN Actor1Geo_ADM1Code IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*) AS pourcentage FROM events;"
"353","Liste les 20 événements avec la plus grande différence entre le ton moyen et le ton médian des mentions (approximation).","SELECT e.GlobalEventID, e.AvgTone, AVG(m.MentionDocTone) AS mention_ton_moyen, AVG(m.MentionDocTone) - e.AvgTone AS difference FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID GROUP BY e.GlobalEventID ORDER BY ABS(difference) DESC LIMIT 20;"
"354","Affiche le nombre d'événements par type de second acteur (code type 1) pour 2016.","SELECT Actor2Type1Code, COUNT(*) AS nb FROM events WHERE Year = 2016 AND Actor2Type1Code IS NOT NULL GROUP BY Actor2Type1Code ORDER BY nb DESC;"
"355","Trouve les événements où le code de base de l'événement est '100' (menace) et l'échelle de Goldstein est inférieure à -5.","SELECT GlobalEventID, Actor1Name, Actor2Name, GoldsteinScale FROM events WHERE EventBaseCode = '100' AND GoldsteinScale < -5 ORDER BY GoldsteinScale ASC LIMIT 50;"
"356","Liste les 15 événements avec le plus grand nombre de codes de religion différents (premier acteur uniquement).","SELECT GlobalEventID, Actor1Name, (CASE WHEN Actor1Religion1Code IS NOT NULL THEN 1 ELSE 0 END) + (CASE WHEN Actor1Religion2Code IS NOT NULL THEN 1 ELSE 0 END) AS nb_religions FROM events ORDER BY nb_religions DESC LIMIT 15;"
"357","Affiche la répartition des événements par tranche de nombre de mentions (0, 1-5, 6-20, >20).","SELECT CASE WHEN NumMentions = 0 THEN '0' WHEN NumMentions <= 5 THEN '1-5' WHEN NumMentions <= 20 THEN '6-20' ELSE '>20' END AS tranche_mentions, COUNT(*) AS nb FROM events GROUP BY tranche_mentions;"
"358","Trouve les événements ayant un code de groupe ethnique pour le premier acteur et un code de religion pour le second.","SELECT GlobalEventID, Actor1Name, Actor2Name FROM events WHERE Actor1EthnicCode IS NOT NULL AND Actor2Religion1Code IS NOT NULL LIMIT 50;"
"359","Calcule le ton moyen des événements pour chaque code de pays du lieu d'action.","SELECT ActionGeo_CountryCode, AVG(AvgTone) AS ton_moyen FROM events WHERE ActionGeo_CountryCode IS NOT NULL GROUP BY ActionGeo_CountryCode ORDER BY ton_moyen DESC;"
"360","Liste les 30 événements avec le plus grand nombre de mentions ayant une confiance de 100.","SELECT e.GlobalEventID, e.Actor1Name, COUNT(m.Confidence) AS nb_confiance_100 FROM events e JOIN mentions m ON e.GlobalEventID = m.GlobalEventID WHERE m.Confidence = 100 GROUP BY e.GlobalEventID ORDER BY nb_confiance_100 DESC LIMIT 30;"
